rx,tx
39.863,14.553
39.868,14.660
39.866,15.287
39.861,13.970
39.860,13.929
39.862,14.952
39.862,15.593
39.861,15.179
39.861,15.238
39.862,15.016
39.862,14.936
39.864,15.573
39.863,14.985
39.862,14.430
39.863,15.315
39.862,14.878
39.861,14.948
39.860,15.086
39.861,15.147
39.861,15.202
39.863,14.740
39.863,14.977
39.864,14.611
39.863,14.731
39.863,14.830
39.862,14.512
39.862,14.329
39.864,14.590
39.861,14.328
39.864,14.249
39.866,14.407
39.676,14.310
39.862,14.843
39.867,15.070
39.862,14.029
39.833,14.059
39.862,14.057
39.859,14.289
39.861,14.242
39.863,14.645
39.863,14.563
39.672,14.590
39.865,14.725
39.862,14.160
39.861,14.307
39.864,14.274
39.863,14.545
39.834,14.198
39.861,14.091
39.864,14.463
39.865,14.375
39.863,14.040
39.860,14.465
39.863,14.187
39.861,13.979
39.862,14.531
39.862,14.070
39.863,14.072
39.862,14.399
39.862,14.607
39.862,14.220
39.862,14.355
39.838,14.564
39.863,14.635
39.864,14.650
39.862,14.335
39.863,14.258
39.861,14.297
39.863,14.818
39.860,14.381
39.862,14.506
39.862,14.367
39.865,14.042
39.863,14.473
39.863,14.672
39.863,14.634
39.864,14.746
39.861,14.760
39.861,14.659
39.862,14.595
39.861,14.389
39.861,14.635
39.866,14.725
39.863,14.792
39.864,14.566
39.862,14.668
39.860,14.636
39.862,14.429
39.862,14.301
39.863,13.900
39.865,14.370
39.861,14.678
39.863,14.596
39.862,14.353
39.862,14.271
39.864,14.861
39.861,14.321
39.860,14.356
39.862,14.418
39.862,14.682
39.864,14.230
39.862,14.301
39.864,14.258
39.864,13.897
39.862,14.787
39.863,14.595
39.864,14.210
39.862,14.526
39.862,14.276
39.864,14.507
39.861,14.597
39.863,14.584
39.863,14.402
39.863,14.840
39.862,14.697
39.863,14.335
39.863,14.615
39.861,14.660
39.861,14.452
39.862,14.602
39.863,14.889
39.860,14.741
39.864,14.433
39.863,14.552
39.862,14.908
39.862,14.774
39.861,14.343
39.864,14.239
39.865,14.109
39.863,15.261
39.863,14.971
39.863,15.229
39.866,15.486
39.862,14.769
39.864,14.592
39.862,15.281
39.861,15.162
39.862,14.966
39.863,15.235
39.862,15.449
39.863,15.008
39.862,14.852
39.865,15.228
39.863,15.396
39.862,15.070
39.864,15.316
39.863,14.928
39.862,14.765
39.861,15.158
39.862,15.209
39.862,14.889
39.863,15.050
39.862,15.011
39.864,14.893
39.860,15.213
39.864,14.927
39.862,15.151
39.862,15.196
39.862,15.124
39.862,14.939
39.864,15.079
39.865,15.066
39.863,15.167
39.863,14.878
39.862,15.297
39.861,14.949
39.863,14.994
39.860,14.913
39.866,15.100
39.862,15.403
39.863,15.160
39.863,15.060
39.864,14.867
39.862,15.046
39.863,15.025
39.863,15.383
39.861,16.650
39.863,18.326
39.862,18.061
39.861,18.087
39.862,18.141
39.863,18.308
39.864,18.494
39.862,18.218
39.863,18.469
39.860,18.250
39.861,18.231
39.863,18.343
39.862,17.934
39.861,18.251
39.863,18.235
39.861,18.297
39.863,18.199
39.862,18.437
39.863,18.023
39.863,18.494
39.862,18.431
39.864,18.214
39.864,18.557
39.875,18.439
39.865,18.536
39.865,17.734
39.868,16.986
39.865,17.702
39.862,18.203
39.864,16.640
39.860,17.310
39.861,18.569
39.860,15.900
39.862,14.780
39.867,13.062
39.866,14.956
39.864,14.638
39.861,14.960
39.862,15.286
39.863,14.807
39.862,14.503
39.861,14.907
39.861,14.447
39.863,14.300
39.863,14.354
39.863,14.899
39.863,14.555
39.864,14.625
39.862,15.086
39.864,14.807
39.863,14.865
39.861,14.917
39.862,14.638
39.864,14.730
39.862,15.354
39.863,15.230
39.864,14.797
39.862,14.931
39.863,14.407
39.863,14.572
39.862,14.671
39.863,15.069
39.863,15.830
39.863,15.486
39.868,15.095
39.862,15.526
39.863,15.260
39.861,15.113
39.862,15.760
39.862,15.651
39.862,15.251
39.862,15.579
39.863,15.764
39.861,15.734
39.863,15.124
39.862,15.512
39.864,15.472
39.862,15.527
39.865,15.535
39.865,15.313
39.867,15.018
39.863,14.859
39.863,14.876
39.862,14.944
39.864,14.760
39.863,13.787
39.861,14.191
39.861,14.605
39.862,14.479
39.865,14.518
39.863,13.181
39.863,14.791
39.861,14.319
39.861,14.583
39.867,14.456
39.860,14.246
39.862,13.847
39.865,13.716
39.859,13.811
39.864,14.550
39.861,14.670
39.863,14.633
39.862,14.058
39.861,14.954
39.862,14.785
39.864,14.754
39.861,14.409
39.863,14.627
39.862,14.365
39.863,14.774
39.862,14.927
39.864,14.396
39.864,14.513
39.862,14.691
39.862,14.741
39.864,14.435
39.862,14.667
39.863,14.717
39.866,14.701
39.674,14.528
39.862,14.545
39.862,14.276
39.863,14.414
39.861,14.515
