rx,tx
38.480,3.532
38.262,3.421
38.304,3.464
38.138,3.466
38.651,3.513
38.663,3.399
38.891,3.452
38.003,3.509
38.026,3.404
38.728,3.460
37.835,3.368
38.694,3.338
37.741,3.361
37.415,3.452
38.118,3.768
38.449,3.854
38.371,3.953
38.890,4.059
38.832,4.254
31.650,4.197
32.805,4.048
38.463,4.007
38.209,4.054
38.195,3.991
38.173,3.473
39.237,3.010
38.120,3.345
38.050,3.294
36.935,3.402
38.541,3.653
38.585,3.434
38.262,3.246
37.058,3.320
32.633,3.377
33.291,3.373
38.344,3.330
39.309,3.355
39.012,3.007
38.336,3.431
36.707,4.110
37.572,4.039
38.675,3.737
36.437,4.087
32.553,4.136
36.065,4.010
34.303,3.538
35.265,3.417
32.511,3.471
31.983,3.536
32.042,3.529
35.369,3.588
31.869,3.515
35.627,3.399
37.509,3.293
38.669,3.419
38.620,3.469
38.833,3.538
38.695,3.476
38.592,3.460
37.540,3.535
36.644,3.464
31.674,3.455
35.420,3.900
31.750,3.895
34.503,3.903
34.565,4.074
31.896,4.051
32.177,4.384
31.871,3.669
31.835,3.391
31.930,3.442
33.693,3.396
31.911,3.413
35.279,3.373
31.687,3.266
31.600,3.240
31.690,3.364
32.261,3.233
31.657,3.354
31.465,3.269
31.668,3.368
31.616,3.355
32.259,3.426
32.171,3.550
31.444,3.826
31.793,3.880
37.614,3.985
38.315,4.062
38.083,4.362
38.724,4.257
38.595,3.992
38.588,4.057
34.025,4.047
31.644,4.091
36.990,4.444
38.923,4.019
38.835,4.004
38.838,3.914
36.008,3.598
35.138,3.364
33.191,3.399
33.258,3.373
33.374,3.397
34.910,3.436
36.393,3.521
36.136,3.364
38.448,3.286
35.788,3.445
35.352,3.266
37.808,3.271
33.282,2.968
38.214,3.308
38.715,3.347
38.160,3.596
37.496,3.954
36.576,4.198
37.950,4.011
38.325,4.068
38.732,4.145
38.573,4.099
38.573,4.139
38.579,4.029
38.238,3.636
37.291,4.079
38.444,3.235
37.058,3.486
36.641,3.581
36.318,3.299
38.526,3.092
37.056,3.302
38.217,3.334
38.685,3.398
38.814,3.260
38.410,3.378
37.555,3.363
37.597,3.341
35.699,3.285
36.514,3.370
37.359,3.347
38.738,3.945
38.674,3.859
38.778,3.785
33.689,3.267
33.028,3.300
32.655,3.337
35.495,3.246
37.708,3.386
38.548,3.338
37.822,3.312
37.970,3.287
37.037,3.259
37.657,3.341
34.936,3.317
31.943,3.277
31.939,3.269
31.870,3.483
33.672,4.015
38.434,3.936
37.236,4.250
37.753,3.937
38.400,4.058
37.198,4.045
37.671,3.884
32.230,3.482
39.186,3.088
38.160,3.667
37.517,3.427
37.883,3.426
37.757,3.434
33.021,3.408
32.391,3.443
37.067,3.383
38.515,3.100
38.239,2.808
34.071,3.244
38.238,3.390
38.135,3.277
37.986,3.267
36.988,3.714
38.323,3.896
38.209,4.044
38.901,4.273
38.888,4.110
38.967,4.082
38.624,4.365
38.582,3.703
39.266,3.220
39.269,3.043
38.739,3.412
38.835,3.688
38.726,3.278
39.071,3.393
38.916,3.530
38.829,3.456
38.735,3.531
38.943,3.398
38.912,3.364
38.929,3.538
38.639,3.357
38.259,3.386
38.882,3.417
38.849,3.797
38.557,4.045
38.952,4.005
38.907,3.845
38.831,4.058
38.063,4.397
38.807,4.098
39.057,4.033
38.878,4.049
38.724,4.142
38.600,4.075
38.147,4.406
38.951,3.306
38.119,3.351
37.901,3.417
39.163,3.083
38.867,3.529
38.945,3.305
38.285,3.007
38.835,3.295
38.960,3.246
38.762,3.283
38.922,3.274
38.552,3.266
38.577,3.296
39.005,3.264
39.237,3.768
38.963,3.964
38.220,4.331
38.208,4.065
38.809,4.134
39.007,4.031
38.760,4.339
38.966,4.015
38.829,4.053
39.060,4.053
38.947,3.994
39.069,3.357
39.079,3.290
38.351,3.479
38.059,3.272
38.531,3.284
38.604,3.284
38.632,3.306
38.526,3.209
38.477,3.318
38.543,3.202
38.505,3.205
38.421,3.243
38.459,3.369
37.906,3.475
36.803,3.958
38.120,3.806
37.582,3.963
37.919,4.055
37.091,4.118
38.079,4.015
37.100,3.945
36.367,4.036
36.194,4.023
37.467,3.993
37.698,4.057
38.971,4.139
39.026,4.124
38.848,4.021
37.597,3.573
38.628,3.341
38.424,3.330
38.912,3.469
39.094,3.338
38.172,3.364
37.972,3.321
38.168,3.381
36.639,3.443
36.004,3.338
35.196,3.364
34.412,3.294
33.541,3.307
35.939,3.265
38.971,3.287
38.697,3.653
38.720,3.948
38.841,3.919
38.408,4.123
38.731,4.167
38.754,4.117
38.846,3.439
38.700,3.284
37.958,3.226
38.470,3.293
38.166,3.276
38.800,3.225
38.606,3.269
38.620,3.497
37.984,3.288
38.546,3.262
38.456,3.372
38.908,3.304
38.660,3.242
38.274,3.421
38.459,3.801
38.609,3.944
38.490,3.964
39.532,3.983
38.341,4.364
39.005,4.127
38.995,4.049
38.955,4.052
38.379,4.292
38.431,4.083
38.773,4.054
38.037,3.807
35.217,3.356
38.446,3.208
38.253,3.482
38.651,3.329
38.488,3.388
38.663,3.481
38.546,3.347
38.486,3.373
38.428,3.375
36.058,3.354
35.551,3.278
37.325,3.295
36.476,3.508
36.411,3.478
36.820,3.447
34.278,3.296
38.045,3.959
37.420,4.048
38.684,3.830
38.939,4.047
38.896,3.990
38.878,4.138
38.726,4.431
38.606,4.000
38.751,4.018
38.592,4.083
38.582,3.861
38.807,3.434
38.714,3.539
38.626,3.499
38.493,3.461
38.916,3.563
38.554,3.473
38.806,3.485
38.675,3.497
38.567,3.459
38.621,3.312
39.107,3.348
39.402,2.988
37.778,3.752
37.858,3.521
36.613,3.167
37.875,4.143
37.969,4.205
38.732,4.419
38.024,4.387
37.725,4.306
37.825,4.349
37.874,4.513
37.563,4.452
37.635,4.373
36.499,4.347
37.174,4.492
37.860,4.409
37.344,4.385
35.528,4.330
36.994,4.397
36.589,4.561
37.577,4.141
38.204,3.443
37.990,3.452
37.961,3.516
37.960,3.250
36.332,3.571
37.334,3.572
35.771,3.465
37.565,3.713
37.581,3.601
38.043,3.286
36.036,3.517
38.712,3.551
36.615,3.346
37.272,3.521
38.025,4.190
37.887,4.221
38.291,4.353
36.823,4.414
32.160,4.424
34.702,4.397
35.208,4.415
38.703,10.810
38.681,15.022
36.578,10.676
36.200,10.127
36.711,10.372
36.532,8.649
36.114,8.515
36.351,8.683
35.567,5.560
36.266,5.037
35.327,6.098
36.031,4.364
36.387,5.279
36.234,4.686
36.962,4.529
35.997,5.759
34.585,6.013
35.417,5.225
34.769,7.790
35.019,7.335
35.777,7.344
34.595,6.756
35.612,8.779
37.242,11.225
37.519,11.444
37.462,8.843
34.849,6.170
35.001,6.927
35.319,6.530
35.442,6.339
36.465,7.145
35.851,6.930
35.353,5.936
35.482,6.159
35.873,6.946
35.277,5.736
35.560,5.910
35.540,5.524
34.625,3.979
35.198,4.749
36.719,8.050
35.189,6.443
37.638,9.430
37.972,10.823
37.962,10.557
36.991,7.050
36.685,6.281
34.897,4.851
34.653,4.879
34.711,5.289
34.191,3.914
34.254,4.639
34.118,4.614
34.122,4.590
33.729,4.702
34.301,5.069
33.769,4.663
33.657,3.541
33.389,3.666
33.745,3.747
36.431,8.119
36.158,8.455
38.396,9.868
34.974,6.553
34.944,4.989
34.953,4.468
35.434,5.310
33.907,3.765
35.176,4.481
34.963,4.673
35.990,5.641
35.106,4.523
33.990,3.161
35.854,4.687
35.963,5.636
35.403,5.997
35.236,5.892
34.172,4.437
34.605,4.302
35.544,5.141
35.174,6.921
35.470,8.065
36.883,8.225
35.653,7.530
33.891,4.131
33.971,4.057
34.868,5.252
34.881,5.548
35.322,5.339
35.206,4.884
34.664,4.083
35.194,3.972
35.432,5.218
35.151,4.064
35.561,5.712
35.999,6.295
35.509,4.173
34.142,4.721
35.331,6.477
34.946,4.408
36.738,7.014
36.497,5.770
38.057,10.954
38.248,11.888
36.259,8.137
34.720,4.312
34.371,4.094
34.382,4.392
34.787,5.051
35.616,3.359
34.212,3.862
34.229,4.442
34.470,4.572
34.607,5.524
34.844,5.521
34.580,4.717
34.305,4.572
34.329,4.035
34.671,4.927
34.639,5.564
35.534,7.130
34.752,6.588
37.232,8.568
35.891,8.214
36.387,8.432
36.289,8.627
36.186,8.106
36.341,8.157
34.504,4.340
33.303,3.286
33.488,3.860
34.774,4.766
34.656,5.550
35.080,5.979
34.125,4.841
34.471,5.055
34.878,4.361
34.560,5.659
34.335,4.799
34.561,5.119
34.487,5.254
34.309,5.107
35.628,6.873
37.112,8.292
37.728,9.597
37.755,10.590
37.655,11.479
37.976,12.684
37.847,12.310
36.410,8.352
37.020,8.922
36.214,8.723
36.550,9.504
35.113,5.232
34.927,4.749
35.076,4.967
35.143,6.936
35.759,5.945
33.856,4.558
34.003,4.220
34.425,4.425
35.807,5.368
35.532,4.870
35.311,4.418
34.357,4.730
37.686,8.270
35.576,4.831
34.648,4.325
35.173,6.168
37.861,8.967
37.867,8.736
38.228,10.277
37.958,10.595
38.114,10.702
38.397,10.516
37.604,9.420
37.416,9.384
38.150,11.016
35.620,7.763
35.166,4.721
34.790,4.500
35.126,6.032
35.085,5.414
35.493,5.936
36.762,6.624
36.561,4.707
35.684,5.231
34.281,3.838
33.636,3.380
34.009,3.242
34.153,4.106
34.213,3.857
35.274,5.912
35.629,6.308
36.606,8.291
36.294,8.406
36.538,8.387
35.586,7.680
36.847,7.524
37.198,8.054
35.861,5.325
34.998,3.607
34.197,3.975
33.536,3.469
33.989,3.129
34.143,3.609
34.506,3.787
34.867,4.348
34.237,4.121
34.701,4.179
35.145,4.286
35.628,4.514
33.940,3.299
34.788,5.150
35.998,6.476
37.609,8.972
37.425,9.237
36.971,8.848
36.385,8.502
37.176,9.598
38.467,9.771
37.980,10.356
37.857,10.004
