rx,tx
39.866,6.545
39.869,6.464
39.870,6.561
39.870,6.607
39.867,6.515
39.867,6.502
39.866,6.633
39.867,6.527
39.866,6.318
39.865,6.285
39.862,6.015
39.863,6.165
39.864,6.294
39.867,6.237
39.865,7.405
39.860,7.426
39.865,6.991
39.835,8.025
39.864,7.621
39.866,7.587
39.866,6.597
39.865,6.315
39.865,6.376
39.863,6.235
39.865,6.189
39.864,6.283
39.867,6.186
39.863,6.182
39.864,5.920
39.867,6.171
39.864,6.106
39.865,6.169
39.861,6.194
39.863,6.193
39.865,7.135
39.864,7.248
39.800,7.922
39.869,7.628
39.870,7.598
39.871,7.697
39.868,7.632
39.867,7.985
39.868,7.737
39.869,7.606
39.869,7.615
39.865,6.614
39.861,6.294
39.862,6.212
39.866,6.265
39.864,6.248
39.864,6.277
39.865,6.298
39.864,6.198
39.864,6.277
39.864,6.152
39.861,5.910
39.863,6.345
39.865,6.074
39.865,6.217
39.863,7.355
39.861,7.333
39.862,7.583
39.862,7.649
39.865,7.619
39.862,7.981
39.862,7.687
39.862,7.639
39.862,7.622
39.863,7.678
39.862,7.607
39.861,7.429
39.866,6.636
39.864,6.593
39.867,6.538
39.865,6.597
39.863,6.010
39.863,6.251
39.861,6.361
39.868,6.543
39.867,6.624
39.867,6.583
39.863,6.566
39.868,6.614
39.867,6.582
39.868,6.550
39.867,6.612
39.865,6.245
39.864,6.827
39.863,7.327
39.866,6.953
39.861,7.662
39.862,7.674
39.864,7.784
39.864,7.745
39.862,7.649
39.862,7.940
39.861,7.667
39.861,7.673
39.862,7.637
39.864,7.638
39.866,7.218
39.865,6.299
39.864,6.390
39.862,6.285
39.862,6.159
39.866,6.150
39.865,6.135
39.867,6.203
39.864,6.141
39.863,6.181
39.864,6.200
39.861,6.094
39.864,6.133
39.867,6.152
39.865,7.227
39.861,7.325
39.865,7.322
39.863,7.604
39.866,7.795
39.862,7.872
39.865,7.581
39.864,7.717
39.862,7.619
39.865,7.978
39.864,7.537
39.864,7.630
39.863,7.594
39.868,7.301
39.865,6.575
39.865,6.517
39.863,6.270
39.865,6.090
39.865,6.100
39.862,6.101
39.860,6.100
39.864,6.244
39.863,6.419
39.867,6.251
39.864,6.227
39.866,6.360
39.866,6.536
39.867,6.557
39.862,6.888
39.862,7.252
39.863,7.452
39.866,7.404
39.866,6.571
39.865,6.424
39.863,6.342
39.862,6.418
39.863,5.927
39.865,6.371
39.867,6.424
39.866,6.202
39.867,6.242
39.871,6.158
39.868,6.221
39.866,6.169
39.864,6.288
39.865,6.157
39.863,7.242
39.864,7.394
39.863,7.360
39.870,6.543
39.866,6.552
39.868,6.573
39.863,6.386
39.866,6.227
39.864,6.479
39.866,6.318
39.866,5.779
39.869,6.311
39.866,6.312
39.864,6.119
39.865,6.321
39.864,6.403
39.862,6.199
39.866,6.455
39.863,7.453
39.862,7.235
39.866,7.556
39.866,7.547
39.865,7.618
39.864,7.581
39.865,7.372
39.865,6.359
39.867,6.261
39.866,6.226
39.866,6.038
39.867,6.306
39.865,6.139
39.865,6.387
39.867,6.391
39.867,6.294
39.862,6.283
39.865,6.393
39.862,6.219
39.866,6.146
39.865,6.179
39.864,7.511
39.866,7.327
39.867,6.664
39.866,7.947
39.863,6.656
39.863,6.355
39.866,6.408
39.863,6.308
39.901,6.106
39.863,5.976
39.865,6.938
39.862,6.695
39.865,6.371
39.870,6.157
39.864,6.195
39.863,6.175
39.865,6.248
39.862,6.165
39.866,6.214
39.863,7.037
39.863,7.440
39.861,6.694
39.861,5.655
39.864,6.203
39.865,7.641
39.864,6.532
39.863,6.240
39.862,6.218
39.863,5.929
39.863,6.390
39.862,6.211
39.862,6.267
39.862,6.385
39.867,6.336
39.861,6.218
39.866,6.302
39.864,6.205
39.864,6.416
39.867,6.555
39.865,6.793
39.863,7.381
39.863,6.537
39.869,7.416
39.866,7.679
39.873,7.592
39.868,7.603
39.864,6.313
39.863,6.356
39.868,6.212
39.867,6.134
39.872,6.074
39.868,6.129
39.863,6.187
39.863,6.180
39.861,6.310
39.864,6.161
39.862,6.067
39.861,6.015
39.862,6.152
39.865,7.105
39.864,7.593
39.862,7.469
39.862,7.612
39.865,7.127
39.865,6.348
39.864,6.461
39.867,6.616
39.869,6.469
39.869,6.496
39.864,6.353
39.864,6.208
39.863,6.242
39.861,6.175
39.861,6.202
