rx,tx
25.324,1.309
25.333,1.249
25.348,1.244
26.262,1.239
25.339,1.249
25.372,1.462
25.229,1.385
25.300,1.220
25.284,1.288
25.291,1.239
25.431,1.137
25.415,1.023
29.379,1.049
29.552,1.062
29.562,1.062
29.539,1.040
31.504,1.083
31.031,1.048
31.081,1.050
31.079,1.118
31.242,1.052
31.029,0.851
31.085,1.055
31.092,1.048
31.060,1.050
31.103,1.215
29.946,1.220
25.287,1.300
26.519,1.473
29.699,1.239
29.641,1.229
26.398,1.255
26.329,1.254
29.609,1.410
29.430,1.331
29.530,1.324
29.526,1.089
29.507,1.057
29.896,1.034
30.949,1.006
31.002,1.026
31.041,1.021
31.037,1.018
31.030,1.031
30.838,1.016
29.135,0.983
26.550,1.073
25.763,1.004
25.745,1.000
25.789,0.843
25.893,1.414
28.734,1.171
25.264,1.252
25.480,1.229
26.116,1.234
29.495,1.466
29.779,1.056
29.700,1.018
29.667,1.016
29.743,1.018
29.724,1.031
29.735,1.006
29.792,1.021
29.763,1.006
29.772,0.998
29.899,0.832
29.707,1.104
31.196,0.988
31.228,1.006
31.814,1.067
31.031,1.146
31.353,1.286
25.421,1.203
29.690,1.209
29.617,1.234
29.536,1.308
29.575,1.256
29.496,1.462
29.664,1.244
29.726,1.263
29.775,1.329
29.761,1.039
29.689,1.004
29.692,1.084
29.684,1.012
29.592,1.017
29.806,1.001
29.673,0.832
29.630,1.018
26.316,1.105
30.200,1.043
29.808,1.046
29.808,1.078
29.393,1.057
30.703,1.031
30.000,1.262
30.044,1.208
30.463,1.237
29.521,1.423
29.152,1.292
29.378,1.273
29.549,1.092
28.355,1.080
29.463,1.034
29.510,1.054
29.644,1.043
29.534,0.846
29.587,1.057
29.555,1.074
26.230,1.045
25.666,1.061
25.635,1.106
25.600,1.062
25.546,1.021
25.525,1.034
26.165,1.027
25.494,1.149
26.061,1.194
26.695,1.426
25.327,1.251
25.375,1.244
25.408,1.212
25.455,1.199
25.513,1.037
25.575,1.040
25.576,1.062
25.541,1.031
25.423,1.040
25.481,1.077
25.471,1.014
25.442,1.043
25.392,1.040
25.415,1.067
25.405,1.028
25.448,1.200
25.330,0.873
25.437,1.117
25.417,1.199
26.187,1.205
25.390,1.195
25.123,1.223
25.392,1.332
25.468,1.217
25.460,1.334
25.427,0.984
25.535,1.009
25.404,1.004
25.385,1.054
25.425,1.016
25.413,1.014
26.189,0.982
25.364,1.111
25.393,1.055
25.367,1.045
29.378,1.027
29.519,1.049
29.468,1.065
29.434,1.130
29.547,1.115
29.641,1.132
29.384,1.208
29.490,1.096
29.507,1.040
29.527,1.008
29.493,1.034
26.791,1.049
25.364,1.055
25.393,1.026
25.355,1.079
25.396,1.052
26.288,1.055
25.390,0.851
25.441,1.096
27.309,1.048
29.424,1.056
31.005,1.039
29.519,1.215
27.091,1.203
27.353,1.260
29.595,1.531
29.477,1.244
29.653,1.244
29.691,1.060
29.625,1.038
29.834,1.062
30.871,1.035
29.416,1.042
24.652,1.108
24.010,1.060
24.014,1.035
24.088,1.040
24.065,1.018
28.152,1.024
31.043,0.959
30.830,0.896
29.765,1.027
29.388,1.334
29.454,1.203
28.647,1.057
25.253,1.225
25.304,1.237
25.371,1.244
25.319,1.445
25.365,1.246
25.442,1.140
25.348,1.009
28.028,1.010
25.917,0.998
25.383,1.040
25.746,0.983
25.397,1.028
25.386,1.017
25.395,1.009
25.393,1.043
25.430,1.033
25.422,1.055
25.359,1.045
25.362,1.050
25.455,1.232
25.393,1.154
26.523,1.225
29.515,1.134
29.701,1.038
30.376,1.045
29.627,1.075
29.652,1.022
29.636,1.028
29.608,1.038
29.495,1.098
30.359,1.043
27.411,1.012
25.383,1.016
25.391,1.014
25.492,1.074
26.947,0.837
29.904,1.194
29.631,1.268
29.377,1.389
29.625,1.150
29.601,1.058
29.886,1.018
29.566,0.854
29.576,1.021
28.445,1.055
29.299,1.041
29.469,1.038
30.785,1.101
30.759,1.065
30.798,1.026
30.800,1.086
30.824,1.035
30.876,1.055
30.886,1.050
31.032,1.220
30.648,1.208
30.553,1.242
29.796,1.098
29.781,1.077
29.750,1.033
29.576,1.043
29.558,1.040
29.509,1.045
29.521,1.069
29.730,1.031
29.648,1.039
29.637,1.094
30.309,1.072
29.789,0.930
29.653,0.913
29.652,1.050
29.539,1.318
29.316,1.284
31.260,0.822
25.565,1.091
26.858,1.057
29.780,1.046
29.800,1.026
29.764,1.043
29.787,1.031
29.743,1.038
29.777,1.052
29.721,1.028
29.316,1.029
29.329,1.051
29.443,1.020
29.502,1.048
29.498,1.040
29.399,1.142
29.368,1.183
27.346,1.152
30.196,1.066
29.466,1.001
29.486,1.016
29.468,1.008
29.474,1.024
29.470,1.008
29.501,1.010
29.544,1.113
29.500,0.999
29.497,0.999
29.481,0.999
30.080,1.008
30.865,1.011
30.856,1.120
30.438,1.133
29.427,1.181
29.472,1.113
29.415,1.091
29.475,1.035
29.411,1.031
29.470,1.028
29.425,1.021
29.441,1.045
29.562,1.118
29.399,0.829
29.460,1.022
29.481,0.992
29.453,1.060
29.468,1.020
29.450,1.027
29.396,1.130
29.392,1.192
28.324,1.231
30.185,1.165
30.550,1.004
29.553,1.054
29.596,1.005
29.609,1.009
29.545,1.004
29.104,1.026
29.450,1.063
29.503,1.048
29.469,1.055
29.441,1.057
29.558,1.058
29.451,0.826
29.807,1.037
29.359,1.233
26.016,1.352
27.460,1.134
30.772,1.084
27.782,1.032
25.710,1.033
25.669,1.031
26.743,1.073
29.497,0.832
29.532,1.033
29.608,1.018
29.650,1.035
28.227,1.001
25.672,1.023
25.631,1.026
25.577,1.023
24.036,1.028
25.367,1.103
25.431,1.377
25.337,1.193
25.280,1.157
25.525,1.035
25.551,1.069
25.516,1.026
25.564,1.058
25.566,1.073
25.604,1.031
25.627,1.043
25.625,1.050
25.610,1.062
25.452,1.023
25.470,1.038
25.489,1.009
29.188,1.008
31.264,1.115
31.203,1.193
31.107,1.203
31.829,1.215
31.376,1.113
31.352,1.135
31.187,1.021
31.036,1.038
31.011,1.038
30.986,1.033
29.083,1.026
29.521,1.057
29.551,1.000
29.493,1.008
29.481,1.018
29.505,1.086
29.531,1.028
29.606,0.854
29.404,1.397
29.495,1.210
29.205,1.193
29.680,1.150
29.162,1.058
31.006,1.035
30.982,0.896
30.871,1.054
30.671,1.074
30.989,1.043
31.054,0.997
30.948,1.001
31.377,1.034
26.243,1.043
25.559,1.032
29.114,1.073
29.511,1.091
29.480,1.203
29.389,1.258
29.590,1.244
29.339,1.258
29.350,1.244
29.567,1.152
29.597,1.028
29.595,1.067
29.619,1.094
29.771,1.069
29.595,1.033
29.559,1.031
30.042,1.003
31.268,1.052
30.705,1.062
23.977,1.040
23.763,1.055
23.712,1.106
23.644,1.052
28.082,1.105
30.911,1.207
31.224,1.188
30.856,1.231
30.912,1.235
30.826,1.440
30.866,1.254
30.811,1.249
30.814,1.210
25.431,1.220
23.743,1.425
23.908,1.186
25.478,1.031
25.587,1.052
25.347,1.094
25.359,1.016
25.427,1.038
25.528,1.050
25.465,1.062
25.466,1.026
25.439,1.040
25.472,1.038
26.762,1.026
29.940,1.043
26.079,1.025
25.903,1.031
29.851,1.160
29.560,1.205
28.701,1.469
29.587,1.220
29.530,1.235
29.136,1.062
31.243,1.022
30.959,1.021
30.948,1.086
31.050,1.040
30.957,1.040
30.957,1.072
30.924,1.111
30.913,1.050
30.866,1.050
30.888,1.014
30.899,1.024
29.740,1.035
29.633,1.142
29.677,1.183
29.710,1.183
29.445,1.091
25.708,1.241
30.771,1.255
30.876,1.140
30.899,1.043
30.435,1.074
30.869,1.077
30.929,1.057
30.602,1.086
30.625,1.035
29.584,1.021
29.739,1.066
29.543,1.020
29.655,1.028
29.818,0.817
29.700,1.018
29.805,1.026
30.987,1.150
30.889,1.229
29.991,1.273
30.713,1.476
30.866,1.239
29.776,1.315
29.768,1.252
29.467,1.261
