rx,tx
20.331,3.518
20.395,3.519
20.397,3.493
20.408,3.512
20.427,3.498
20.426,3.508
20.423,3.511
21.944,3.498
22.044,3.503
22.044,3.494
22.061,3.498
22.050,3.490
22.052,3.497
22.193,3.478
22.539,3.498
22.543,3.492
22.545,3.501
22.550,3.500
22.421,3.494
22.407,3.497
22.412,3.496
22.414,3.498
22.417,3.497
22.406,3.497
22.422,3.467
22.414,3.498
22.420,3.496
22.417,3.493
22.422,3.467
22.415,3.496
22.415,3.496
22.412,3.493
22.414,3.494
22.329,3.451
