rx,tx
29.570,16.522
29.360,17.377
29.169,17.416
29.006,17.348
28.906,17.406
26.710,17.270
24.390,17.303
24.355,17.198
24.324,17.295
24.282,17.238
24.191,17.271
24.307,17.198
24.308,17.246
23.984,17.196
24.074,17.258
24.104,17.236
24.244,17.264
24.137,17.239
24.238,17.245
24.193,17.239
24.167,17.260
24.043,16.885
24.211,17.132
24.245,17.225
24.216,17.239
24.234,17.225
24.094,17.213
24.304,17.249
24.209,16.866
24.221,17.239
24.310,17.229
24.337,17.226
24.237,17.242
24.413,17.224
24.148,17.217
24.375,17.191
24.286,17.255
24.488,16.818
24.446,17.208
24.381,17.170
24.471,17.211
24.170,17.204
24.263,17.220
24.330,17.206
24.290,17.216
24.268,17.191
24.210,17.219
24.284,17.214
24.384,17.190
24.532,16.847
24.510,17.217
24.507,17.216
24.474,17.215
24.468,17.230
24.664,17.138
24.549,17.204
24.511,17.212
24.486,17.223
24.554,17.204
24.379,17.190
24.552,17.209
24.478,17.221
24.550,17.223
24.584,17.198
24.340,16.861
24.308,17.230
24.245,17.225
24.375,17.240
24.316,17.240
24.293,17.228
24.326,17.216
24.283,17.234
24.345,17.230
24.321,17.230
24.368,17.239
24.438,17.224
24.363,17.236
24.447,17.241
24.464,17.208
24.519,17.194
24.503,17.226
24.439,17.222
24.427,17.231
24.461,17.229
24.511,17.238
24.428,16.860
24.551,17.234
24.639,17.228
24.585,17.225
24.571,17.229
24.580,17.245
24.548,17.246
24.470,17.239
24.515,17.238
24.718,17.216
24.589,17.210
24.579,17.247
24.661,17.229
24.571,17.224
24.651,17.229
24.596,17.208
24.537,17.193
24.490,17.222
24.505,17.214
24.431,17.233
24.429,17.214
24.535,17.217
24.539,17.224
24.439,16.849
24.503,17.223
24.562,17.198
24.542,17.203
24.448,17.203
24.330,17.210
24.537,17.206
24.682,17.125
24.481,17.211
24.599,17.213
24.435,17.204
24.489,17.206
24.495,17.205
24.330,17.212
24.477,17.220
24.631,17.197
24.436,17.224
24.535,17.211
24.518,17.221
24.489,17.217
24.481,17.221
24.552,17.202
24.575,17.220
24.559,17.162
24.451,17.199
24.566,17.170
24.575,17.196
24.659,17.195
24.593,17.186
24.426,17.208
24.527,17.207
24.618,17.193
24.552,17.214
24.484,17.207
24.490,17.212
24.631,17.191
24.508,17.223
24.637,17.215
24.476,17.221
24.721,17.206
24.634,16.859
24.635,17.236
24.557,17.225
24.677,17.209
24.655,17.230
24.732,17.236
24.629,17.229
24.666,17.222
24.631,17.229
24.760,17.216
24.644,17.220
24.729,17.222
24.546,17.243
24.600,17.250
24.640,17.230
24.587,17.222
24.585,17.234
24.606,17.217
24.678,17.223
24.767,17.224
24.586,17.221
24.634,17.242
24.566,17.217
24.537,17.230
24.583,17.255
24.573,17.254
24.601,17.240
24.567,17.242
24.573,17.204
24.507,17.237
24.731,17.221
24.671,17.222
24.559,17.242
24.640,17.220
24.592,16.859
24.311,17.242
24.149,17.242
24.258,17.238
24.251,17.238
24.264,17.238
24.354,17.224
24.510,17.230
24.439,17.223
24.499,17.240
24.549,17.217
24.461,17.225
24.416,17.225
24.395,17.213
24.473,17.225
24.460,17.224
24.469,17.206
24.584,17.223
24.441,17.215
24.438,17.220
24.376,17.188
24.492,17.215
24.461,17.226
24.518,17.178
24.543,17.205
24.431,17.211
24.357,17.223
24.406,17.225
24.492,17.211
24.481,17.202
24.424,17.225
24.592,17.204
24.459,17.207
24.415,17.217
24.552,17.238
24.366,17.210
24.363,17.232
24.346,17.222
24.439,17.208
24.329,17.243
24.561,17.179
24.604,17.178
24.500,17.207
24.550,17.199
24.423,17.168
24.976,17.236
24.968,17.250
24.948,17.242
24.908,17.248
24.727,17.234
24.783,17.242
24.999,17.186
24.599,16.838
24.463,17.212
24.368,17.238
24.465,17.236
24.555,17.202
24.536,17.193
24.527,17.213
24.461,17.223
24.641,17.197
24.476,17.210
24.476,17.231
24.517,17.243
24.479,17.234
24.637,17.232
24.438,17.242
24.437,17.243
24.657,17.229
24.470,17.232
24.663,17.231
24.516,17.240
24.540,17.229
24.661,17.214
24.589,17.231
24.522,17.224
24.518,17.194
24.490,17.213
24.542,17.216
24.429,17.236
24.437,17.225
24.452,17.225
24.416,17.232
24.481,17.228
24.409,17.212
24.484,17.217
24.412,17.234
24.372,17.240
24.420,17.228
24.387,17.239
24.290,17.233
24.460,17.231
24.546,17.215
24.334,17.202
24.508,17.225
24.497,17.225
24.458,17.222
24.457,17.230
24.331,17.229
24.436,17.224
24.289,17.229
24.290,17.259
24.286,17.273
24.252,17.250
24.209,17.254
24.234,17.274
25.116,17.040
24.292,17.161
24.269,17.255
24.289,17.269
24.196,17.279
24.122,17.238
24.358,17.198
24.408,17.256
24.466,17.249
24.369,17.256
24.370,17.243
24.394,17.242
