preprocess_latency(us),HtoD_latency(us),kernel_latency(us),DtoH_latency(us),postprocess_latency(us),gpu_overhead(us),cpu_overhead
371.246,9.646,15.381,16.282,170.640,83.975,541.886
371.573,9.591,15.322,16.229,170.449,84.058,542.022
371.333,9.609,15.205,16.212,170.232,83.197,541.565
370.261,9.866,15.353,16.100,170.217,82.374,540.478
370.679,9.848,16.613,17.940,170.082,102.335,540.761
370.494,10.541,16.399,17.632,170.276,104.121,540.770
370.390,10.000,16.523,17.612,170.033,102.794,540.424
370.097,10.194,16.353,17.977,170.121,103.876,540.218
370.775,10.099,16.449,17.862,170.427,102.745,541.202
370.409,9.979,16.547,17.770,170.359,103.933,540.768
370.766,9.730,16.477,17.663,170.058,103.173,540.824
370.246,9.909,16.635,17.783,170.087,103.216,540.333
369.921,10.263,16.378,17.676,170.280,103.824,540.201
370.689,9.941,16.453,17.668,169.995,103.443,540.684
369.998,9.814,16.341,17.634,170.201,102.774,540.199
370.056,10.152,16.599,17.555,170.038,101.423,540.094
370.554,10.155,16.334,17.904,170.100,103.135,540.653
370.380,9.902,16.507,17.437,170.259,104.037,540.640
370.127,9.959,16.644,17.208,169.950,103.507,540.078
370.467,10.079,16.410,17.405,170.093,102.312,540.560
370.279,10.257,16.635,17.516,170.229,103.235,540.508
370.121,9.713,16.537,17.881,169.998,103.936,540.119
369.657,10.342,16.242,18.029,169.792,103.340,539.450
369.838,10.004,16.533,17.637,170.331,104.069,540.168
370.332,10.187,16.496,17.746,170.287,104.240,540.619
387.770,9.958,16.939,17.769,170.242,105.431,558.012
370.050,10.100,16.629,17.924,170.203,102.842,540.253
369.786,10.266,16.600,18.039,170.431,103.101,540.217
370.057,10.362,16.457,18.042,170.103,102.567,540.161
369.820,9.991,16.578,17.483,170.156,103.317,539.977
369.775,10.323,16.724,17.818,170.354,102.369,540.130
369.666,9.806,16.916,17.358,170.174,101.235,539.839
369.631,9.951,16.817,18.022,170.285,102.442,539.916
369.709,10.143,16.860,17.624,169.972,104.098,539.681
369.986,9.931,16.497,17.748,170.341,103.299,540.327
369.920,10.266,16.713,17.900,170.042,103.626,539.962
369.339,9.833,16.402,17.660,170.243,104.176,539.581
369.648,10.122,16.473,17.871,170.004,103.877,539.653
369.943,9.811,16.785,17.678,170.023,103.849,539.965
370.154,10.103,16.605,17.454,170.117,102.521,540.272
370.371,10.158,16.665,17.702,170.429,103.698,540.800
369.938,10.327,16.659,17.474,169.900,103.101,539.838
370.459,10.182,16.721,17.631,170.683,103.704,541.141
381.558,9.524,16.365,19.894,173.808,120.052,555.367
387.767,9.408,16.536,19.306,175.570,122.454,563.337
387.501,8.615,16.379,18.909,175.316,124.354,562.816
387.684,8.677,16.449,19.249,175.341,120.838,563.026
387.405,8.774,16.608,21.247,175.185,124.882,562.590
387.023,8.699,16.402,18.457,174.954,120.737,561.978
387.468,9.007,16.425,19.327,175.474,123.223,562.942
387.614,9.302,16.585,19.738,175.557,128.997,563.171
387.217,9.297,16.927,20.280,175.172,127.029,562.389
376.556,9.954,16.262,18.200,172.731,125.950,549.287
370.479,10.665,16.639,18.532,170.790,106.113,541.269
371.181,10.124,16.498,17.476,170.499,103.496,541.679
370.927,9.793,16.597,17.327,170.447,102.545,541.374
369.692,10.133,16.635,17.895,170.071,104.055,539.763
369.907,10.159,16.708,17.835,169.872,103.039,539.778
370.772,9.890,16.418,17.850,170.473,102.838,541.244
370.089,10.256,16.605,17.609,170.206,103.831,540.295
370.293,9.785,16.958,17.826,170.322,103.058,540.615
370.432,9.840,16.699,17.589,170.441,103.279,540.873
370.329,9.940,16.607,17.604,170.131,102.071,540.460
370.393,9.902,16.590,17.812,170.369,102.913,540.763
370.348,9.706,16.757,17.890,170.589,103.398,540.938
370.521,9.867,16.568,17.561,170.320,103.554,540.841
369.978,10.271,16.598,18.119,170.210,104.179,540.188
370.321,10.122,16.279,17.978,170.154,102.830,540.475
370.000,9.966,16.363,18.119,170.041,102.819,540.041
370.094,9.879,16.606,18.022,169.858,103.047,539.952
370.830,10.163,16.653,17.818,170.344,103.230,541.174
369.890,9.868,16.574,17.706,169.953,102.681,539.843
370.249,10.015,16.400,17.879,170.132,102.860,540.381
370.092,10.012,16.295,17.444,170.014,103.405,540.106
370.911,10.155,16.235,17.795,170.498,103.162,541.409
369.972,10.290,16.666,17.910,170.109,103.744,540.081
369.889,10.328,16.487,17.876,169.927,104.495,539.816
370.109,10.010,16.740,18.048,170.112,104.204,540.221
370.567,9.696,16.609,17.911,170.042,103.245,540.609
369.984,9.698,16.834,17.910,170.255,102.602,540.239
370.037,9.994,16.675,17.952,170.173,102.339,540.210
370.237,10.253,16.453,17.553,170.157,102.651,540.394
370.755,9.948,16.343,17.915,170.047,102.056,540.803
370.198,10.109,16.523,17.903,170.303,101.927,540.500
370.246,10.106,16.539,17.934,169.947,103.144,540.192
370.170,10.143,16.455,17.924,170.052,103.757,540.222
369.981,10.172,16.536,17.428,169.955,102.570,539.936
370.322,10.007,16.529,17.687,170.076,102.650,540.398
370.095,9.963,16.384,17.757,170.338,103.793,540.433
370.231,10.408,16.517,17.779,170.299,103.542,540.531
370.843,9.968,16.391,17.385,170.431,102.778,541.015
370.152,9.850,16.406,17.428,170.143,101.468,540.296
370.385,9.858,16.506,17.530,170.280,102.580,540.664
369.749,10.002,16.611,17.473,169.821,103.725,539.570
370.666,9.950,16.899,17.458,170.151,102.360,540.818
370.207,10.044,16.706,17.541,170.147,102.814,540.354
370.621,9.610,16.644,17.981,170.247,102.574,540.868
370.531,10.106,16.135,17.499,169.864,102.419,540.395
370.835,9.622,16.427,17.861,170.398,101.584,541.234
369.641,9.871,16.512,18.161,169.917,102.374,539.558
370.360,9.790,16.750,17.633,169.999,102.810,540.359
370.424,9.995,16.587,17.554,170.034,103.453,540.458
370.287,10.003,16.559,17.752,170.365,102.936,540.652
370.123,10.138,16.626,17.844,170.372,103.206,540.494
389.386,10.097,16.449,18.183,171.238,108.428,560.624
387.573,8.974,16.412,19.098,175.212,126.567,562.784
387.468,8.556,16.478,18.805,175.228,119.883,562.696
387.310,8.993,16.634,20.252,175.394,126.415,562.703
387.608,8.509,16.317,19.603,175.030,125.606,562.637
387.102,8.457,16.257,19.070,175.290,124.139,562.393
387.533,9.311,16.369,20.054,175.107,128.724,562.639
387.399,8.752,16.485,17.917,175.395,122.781,562.795
387.090,8.874,16.522,19.627,175.233,121.861,562.323
387.544,8.959,16.342,18.766,175.287,124.039,562.831
387.519,8.799,16.262,20.733,174.934,123.418,562.453
387.402,8.407,16.393,19.743,175.190,121.831,562.592
387.794,8.809,16.070,18.992,175.412,122.211,563.205
387.381,8.689,16.050,19.370,174.919,126.689,562.300
386.987,9.008,16.285,20.483,175.175,123.973,562.162
387.392,9.339,16.468,18.442,175.381,125.067,562.773
387.440,8.861,16.143,20.098,175.265,126.936,562.704
387.734,8.804,16.151,18.511,175.036,122.242,562.770
387.357,8.948,16.317,18.069,175.520,123.490,562.877
388.134,8.797,16.449,18.853,175.187,123.057,563.321
387.383,8.695,16.382,18.192,174.947,129.189,562.330
387.387,8.836,16.546,18.917,175.074,126.585,562.461
387.448,8.565,16.243,19.343,175.258,123.883,562.707
387.380,8.923,16.878,18.349,175.390,123.812,562.771
387.411,9.208,16.434,19.723,175.137,124.309,562.548
387.252,8.966,16.384,19.534,175.075,122.616,562.327
387.262,9.032,16.431,19.167,175.408,128.503,562.669
387.411,8.689,16.352,19.221,175.315,123.739,562.727
387.454,8.904,16.398,20.595,175.243,129.218,562.698
387.177,8.997,16.508,20.316,175.026,125.199,562.203
387.482,9.320,16.853,20.375,175.415,126.524,562.897
387.362,8.987,16.263,19.932,174.998,124.925,562.359
386.949,8.734,16.264,22.647,174.955,125.431,561.904
388.219,8.950,16.665,18.974,175.255,123.807,563.474
387.588,9.180,16.231,19.590,175.784,122.961,563.372
387.643,8.967,16.303,20.160,175.672,128.301,563.315
387.583,9.078,16.193,18.699,175.753,122.788,563.138
387.487,8.578,15.950,18.565,175.885,122.461,563.372
387.372,9.202,16.052,19.406,175.659,124.729,563.031
387.537,9.031,16.072,19.321,175.886,123.331,563.423
387.355,9.207,16.295,19.779,175.673,123.701,563.028
387.540,9.220,16.525,20.585,175.945,128.156,563.485
387.652,9.036,16.441,19.241,175.295,120.463,562.947
387.724,8.722,16.452,20.121,175.555,124.202,563.279
387.570,8.824,16.467,19.100,175.561,126.188,563.131
387.453,8.831,16.266,19.473,175.888,122.365,563.341
387.553,8.928,16.746,19.145,175.786,124.605,563.338
387.809,8.838,16.252,18.833,175.451,121.518,563.260
387.025,8.606,16.101,18.982,175.487,122.113,562.512
388.750,8.607,16.175,19.097,176.329,122.138,564.991
387.504,9.143,17.707,19.784,176.164,126.778,563.668
387.533,9.093,16.471,19.413,175.776,125.410,563.309
387.520,8.830,16.136,19.112,175.942,123.902,563.462
387.600,8.942,16.179,19.533,175.794,126.947,563.394
388.010,8.873,16.394,19.667,175.909,123.125,563.919
387.762,9.005,16.295,20.780,176.100,128.528,563.861
387.521,8.910,16.432,18.741,175.725,121.711,563.246
387.657,8.939,16.412,18.804,175.786,122.785,563.443
387.624,8.922,16.435,19.498,175.918,122.220,563.542
387.273,9.057,16.369,19.578,176.162,124.476,563.435
387.915,8.840,16.135,19.084,175.879,122.752,563.706
387.687,8.709,16.180,18.876,176.011,118.957,563.698
387.418,8.620,16.485,18.558,176.022,119.321,563.440
387.678,8.782,16.183,18.827,175.890,121.967,563.568
