preprocess_latency(us),HtoD_latency(us),kernel_latency(us),DtoH_latency(us),postprocess_latency(us),gpu_overhead(us),cpu_overhead
210.633,8.773,17.481,22.724,181.407,132.657,392.040
210.596,9.594,17.664,25.133,181.359,132.425,391.955
211.045,10.041,16.411,22.565,182.227,139.748,393.273
211.207,9.456,16.700,26.358,182.134,147.801,393.342
211.289,8.874,16.553,21.320,182.062,141.310,393.351
211.324,9.512,17.249,22.872,182.032,141.912,393.356
211.428,10.420,17.492,22.605,182.216,138.245,393.644
211.176,9.090,16.462,22.771,182.033,138.973,393.208
211.306,9.385,17.176,23.586,182.201,139.113,393.506
211.106,9.695,16.941,23.102,182.010,144.862,393.116
211.131,9.168,17.154,22.751,182.107,139.285,393.167
211.178,9.008,16.743,23.943,182.100,140.001,393.278
211.294,9.232,16.845,23.360,182.119,143.275,393.413
211.276,9.308,17.621,24.076,182.179,145.195,393.456
211.221,9.682,16.616,25.938,182.126,147.552,393.348
211.193,9.852,17.677,23.561,182.074,145.257,393.267
211.230,9.392,17.287,22.474,182.119,138.045,393.349
211.108,9.204,17.387,23.242,182.083,142.657,393.191
211.138,9.281,16.853,25.361,182.069,147.056,393.207
211.101,9.620,16.782,23.524,182.069,145.678,393.170
211.076,9.103,17.557,21.513,182.005,140.884,393.081
211.086,9.711,17.119,24.470,182.026,149.520,393.112
211.213,10.496,17.067,24.411,182.235,152.969,393.448
210.989,9.116,17.296,25.293,182.096,147.742,393.085
211.046,8.788,17.227,25.813,182.205,150.273,393.251
211.195,10.969,16.540,24.044,182.157,152.820,393.352
211.032,9.323,16.721,26.375,182.084,151.069,393.116
211.057,11.133,17.964,22.717,182.114,140.770,393.171
210.947,9.762,16.541,26.076,182.517,150.878,393.464
210.747,9.823,17.212,24.912,181.839,149.809,392.585
210.955,10.150,17.257,22.941,182.105,148.097,393.059
210.920,10.968,18.592,22.046,182.203,144.107,393.123
210.968,9.530,15.724,21.148,182.121,140.474,393.089
210.883,8.908,17.413,24.149,182.039,144.247,392.922
211.190,10.566,16.256,24.381,182.113,143.748,393.303
210.843,9.816,17.280,25.236,181.963,145.830,392.806
210.896,9.910,16.572,24.845,182.043,147.760,392.939
210.721,8.824,17.098,22.907,181.989,143.673,392.710
210.840,10.306,17.145,23.994,182.048,148.778,392.888
211.024,9.941,18.548,25.365,182.099,144.567,393.122
211.082,10.368,17.533,24.723,182.069,145.314,393.151
210.940,8.767,17.400,24.681,182.148,146.896,393.089
211.110,10.083,17.117,26.496,182.076,150.931,393.186
211.136,11.240,18.202,24.386,182.333,154.448,393.469
210.909,9.302,16.721,24.352,182.034,148.048,392.943
211.037,9.382,16.140,23.069,182.078,141.601,393.115
210.967,9.956,17.358,24.633,182.097,144.462,393.064
210.869,10.224,17.355,26.283,182.146,153.150,393.016
210.725,10.500,17.185,24.622,182.078,148.642,392.802
210.838,8.595,16.326,24.382,182.053,139.840,392.891
210.677,9.271,17.158,24.217,182.482,149.311,393.159
210.739,10.567,17.267,24.124,181.946,147.254,392.685
210.956,9.873,17.155,25.025,182.183,143.802,393.139
211.054,8.995,16.825,23.497,182.090,144.455,393.144
210.988,9.978,15.818,25.485,182.041,144.293,393.029
210.819,9.248,17.116,22.826,182.018,140.883,392.837
210.657,8.596,16.115,25.746,182.025,148.222,392.681
210.854,10.054,16.172,23.771,182.095,144.422,392.949
211.039,10.759,16.478,23.361,182.191,145.479,393.160
210.606,9.980,18.787,28.160,182.124,160.065,392.730
210.501,10.657,17.324,26.392,182.053,151.537,392.554
210.570,9.457,18.167,24.437,182.112,150.707,392.611
210.826,11.114,17.561,25.437,182.110,152.410,392.936
210.742,9.869,17.212,23.019,181.957,147.252,392.699
210.897,11.014,17.646,23.584,182.218,149.732,393.116
210.772,10.557,16.487,24.588,182.110,150.860,392.883
210.602,11.035,17.467,25.259,182.009,155.549,392.611
210.821,10.275,18.338,25.203,182.301,158.355,393.121
210.706,9.642,17.272,24.398,181.999,147.214,392.705
210.842,9.585,17.076,24.935,182.212,148.968,393.054
210.885,10.826,16.991,25.354,182.090,152.125,392.975
210.696,10.480,16.963,26.734,182.048,150.416,392.744
210.934,10.674,16.750,24.750,182.061,145.759,392.995
210.822,9.303,17.585,23.605,182.048,145.332,392.869
210.728,9.702,17.436,26.274,181.905,148.251,392.633
210.745,10.227,17.957,27.060,182.028,145.604,392.773
210.632,11.303,18.114,25.688,181.965,152.502,392.596
210.877,9.458,18.301,24.844,182.156,147.080,393.033
210.936,9.175,16.579,22.845,182.143,142.807,393.079
210.836,9.594,17.754,26.407,182.006,151.552,392.841
210.760,9.908,16.541,25.071,182.080,143.405,392.841
210.690,9.893,17.999,24.022,182.051,145.533,392.741
210.752,10.685,18.041,25.274,182.008,149.722,392.760
210.727,11.234,17.018,24.345,182.080,146.001,392.806
210.809,9.740,17.418,25.072,182.159,150.915,392.969
217.009,10.067,18.251,23.553,181.436,140.275,398.445
210.301,8.876,17.117,21.877,181.444,138.202,391.744
210.253,9.542,15.759,24.164,181.379,138.873,391.633
210.689,9.269,17.248,23.647,181.483,132.537,392.172
210.370,10.018,16.989,25.268,181.399,137.823,391.769
210.145,9.832,18.319,26.504,181.504,139.303,391.567
210.258,9.998,16.685,24.064,181.435,138.982,391.693
210.592,10.509,17.228,23.221,181.418,137.938,392.010
210.446,9.177,17.273,22.708,181.532,138.012,391.978
210.399,8.728,16.843,23.669,181.465,138.015,391.864
210.354,10.023,17.295,25.456,181.585,137.064,391.939
210.447,9.220,16.103,26.200,181.608,141.149,392.054
210.400,10.584,17.472,24.462,181.449,137.449,391.849
210.417,8.955,16.292,23.626,181.496,135.827,391.913
210.325,10.727,16.457,22.693,181.606,135.121,391.931
210.380,9.734,16.377,22.786,181.414,139.007,391.794
210.422,9.522,18.318,23.378,181.330,133.835,391.752
210.546,10.019,16.146,23.429,181.620,140.112,392.166
210.863,8.811,16.870,23.846,181.564,133.667,392.427
210.915,8.873,17.309,22.932,181.518,133.305,392.434
210.894,8.462,17.084,23.633,181.510,137.140,392.404
210.801,9.437,16.796,23.999,181.478,135.733,392.280
210.822,9.958,17.181,26.144,181.488,139.478,392.310
210.821,9.774,16.136,24.370,181.552,137.039,392.291
210.614,9.097,17.036,23.791,181.641,137.915,392.255
210.680,8.959,16.701,24.243,181.472,140.683,392.152
210.749,10.328,15.878,24.991,181.510,142.240,392.259
210.578,10.141,16.671,21.721,181.953,137.193,392.531
210.400,9.215,17.152,24.471,181.425,138.954,391.825
210.500,10.722,16.213,25.169,181.480,137.726,391.980
210.605,8.748,17.903,24.663,181.475,137.192,392.080
210.545,11.119,16.622,23.576,181.402,135.815,391.947
210.388,9.190,17.067,22.463,181.281,134.415,391.669
210.593,10.286,16.332,24.244,181.662,141.602,392.255
210.610,10.595,17.017,22.668,181.387,133.843,391.997
210.528,9.192,17.724,23.149,181.356,135.771,391.884
210.566,9.091,17.005,23.055,181.440,133.654,392.006
210.534,9.598,16.325,24.974,181.494,140.114,392.028
210.475,9.128,16.820,23.344,181.433,132.812,391.908
210.462,9.468,16.997,23.521,181.474,137.907,391.936
210.426,9.327,16.239,23.481,181.518,143.059,391.944
210.455,9.755,17.712,25.777,181.559,142.341,392.014
210.379,9.300,16.822,23.938,181.479,141.589,391.858
210.243,10.696,17.490,24.089,181.376,142.079,391.619
210.478,10.098,15.941,23.759,181.426,136.107,391.904
210.421,10.272,17.867,23.135,181.529,138.226,391.950
210.568,9.884,17.499,25.321,181.519,140.608,392.087
210.553,9.847,16.250,24.120,181.451,140.887,392.004
210.659,8.339,17.849,22.185,181.375,133.768,392.034
210.535,10.432,16.185,24.248,181.404,136.504,391.859
210.429,9.836,17.038,23.186,181.347,134.254,391.775
210.521,10.143,16.930,23.396,181.591,141.050,392.112
210.501,9.690,16.822,23.599,181.445,137.386,391.946
210.603,9.530,16.733,24.380,181.542,139.066,392.145
210.655,8.974,15.895,23.410,181.316,136.369,391.971
210.625,10.097,17.381,24.138,181.486,138.034,392.111
210.450,9.499,16.518,24.798,181.379,139.427,391.829
210.610,10.663,16.921,22.446,181.484,142.598,392.094
210.580,9.470,18.070,24.211,181.432,134.694,392.013
210.778,10.389,17.859,23.025,181.464,135.225,392.242
210.518,9.587,17.089,23.832,181.380,134.356,391.898
210.491,9.686,17.976,21.795,181.350,133.631,391.840
210.393,9.004,16.943,24.504,181.545,140.894,391.939
210.694,9.846,17.707,25.052,181.560,141.406,392.254
210.428,8.760,16.913,22.680,181.391,134.468,391.819
210.263,10.240,18.333,24.263,181.430,139.452,391.693
210.600,10.280,17.493,24.694,181.375,137.206,391.975
210.606,9.842,16.891,24.962,181.422,136.168,392.028
210.813,10.824,17.500,23.139,181.511,140.618,392.324
210.459,10.034,16.618,25.592,181.419,140.179,391.877
210.371,9.786,16.615,23.182,181.440,138.593,391.810
210.361,10.687,17.501,26.907,181.499,140.978,391.859
210.686,9.961,16.102,24.190,181.426,133.580,392.113
222.087,9.964,17.085,22.979,181.497,135.595,403.584
211.089,8.962,16.687,23.214,181.483,135.013,392.572
210.805,10.990,17.189,25.276,181.539,137.410,392.345
210.694,9.696,17.044,22.683,181.401,134.623,392.094
210.948,9.203,16.582,22.727,181.512,138.391,392.460
210.969,9.497,16.930,23.204,181.552,138.323,392.521
210.814,8.982,17.641,25.479,181.400,142.044,392.215
210.893,9.551,17.441,23.195,181.593,136.828,392.486
211.046,9.475,16.572,23.817,181.487,135.772,392.533
210.657,9.813,16.278,24.649,181.601,138.953,392.258
210.508,9.379,17.639,25.837,181.458,137.451,391.966
210.643,10.439,17.558,24.116,181.515,136.615,392.158
210.832,9.734,17.892,22.392,181.423,130.165,392.256
210.816,10.278,16.581,23.221,181.534,134.423,392.351
210.937,9.822,15.666,21.358,181.474,133.509,392.411
210.741,9.674,17.678,23.616,181.466,133.483,392.207
210.736,10.420,16.715,25.478,181.514,137.592,392.250
210.907,8.641,17.704,24.361,181.601,134.877,392.508
210.603,9.150,18.059,24.584,181.576,136.372,392.180
210.837,9.012,16.444,25.071,181.518,137.987,392.354
210.661,9.255,16.542,23.875,181.506,136.469,392.168
210.711,9.246,16.863,23.921,181.564,137.585,392.275
210.704,10.232,17.167,23.514,181.455,135.035,392.159
210.881,8.997,16.597,22.748,181.505,137.397,392.386
210.935,10.025,16.103,22.742,181.510,136.638,392.445
210.880,9.509,17.288,22.329,181.513,132.600,392.393
210.848,9.822,17.416,24.201,181.376,137.658,392.224
210.849,9.877,16.878,24.400,181.451,138.638,392.300
210.784,10.286,16.150,22.308,181.524,138.310,392.308
210.830,9.818,17.544,26.429,181.590,138.661,392.420
210.664,9.296,16.897,25.192,181.378,135.348,392.042
210.922,9.181,17.238,21.957,181.554,131.766,392.476
210.888,10.114,17.184,22.393,181.551,135.063,392.439
210.811,9.651,16.308,22.265,181.415,135.006,392.226
210.717,10.095,16.860,25.101,181.575,143.310,392.291
210.892,9.996,16.589,23.319,181.482,135.356,392.374
210.956,9.081,16.741,23.831,181.542,138.061,392.499
210.833,10.734,16.842,25.517,181.503,140.990,392.337
211.034,9.366,16.544,22.343,181.474,133.886,392.507
210.902,8.678,16.256,23.113,181.612,134.899,392.515
210.858,9.674,17.594,23.385,181.444,134.662,392.302
210.909,9.232,15.879,24.227,181.488,135.909,392.398
210.871,8.915,17.327,23.781,181.394,135.622,392.265
210.986,10.383,17.098,22.641,181.571,136.882,392.557
210.782,9.292,16.923,23.904,181.514,136.567,392.297
210.941,9.268,17.124,25.394,181.471,137.734,392.412
210.835,10.933,16.420,26.601,181.542,140.427,392.378
210.884,9.467,16.591,23.179,181.581,138.061,392.466
210.892,9.088,17.859,25.735,181.543,139.311,392.435
210.748,10.243,16.766,24.247,181.473,137.984,392.221
210.657,10.227,16.423,23.120,181.630,142.228,392.287
210.706,10.620,17.297,24.146,181.412,135.526,392.118
210.785,10.962,16.852,25.025,181.634,137.728,392.418
210.944,9.280,17.389,25.416,181.553,135.717,392.497
