preprocess_latency(us),HtoD_latency(us),kernel_latency(us),DtoH_latency(us),postprocess_latency(us),gpu_overhead(us),cpu_overhead
496.488,10.064,9.511,16.337,183.872,106.744,680.360
496.340,10.400,9.563,16.502,183.909,107.510,680.249
496.282,10.140,9.788,16.133,183.942,107.285,680.224
494.627,9.875,9.621,16.273,183.619,105.968,678.246
429.663,10.593,10.463,17.902,185.524,121.226,615.186
376.887,10.537,10.927,19.750,185.287,134.880,562.174
377.901,10.682,11.423,20.018,185.627,138.056,563.528
377.653,10.755,11.617,19.685,185.269,139.467,562.922
377.620,11.114,11.485,19.930,185.358,138.800,562.979
377.325,11.064,11.499,20.414,185.476,139.014,562.801
377.560,10.802,11.430,19.423,185.392,137.415,562.952
377.237,10.789,11.358,19.867,185.527,137.603,562.764
377.187,10.943,11.058,19.771,185.495,136.082,562.682
377.247,11.034,11.295,19.927,185.495,139.794,562.742
377.370,10.534,11.449,19.938,185.273,139.320,562.643
377.385,10.970,11.321,19.753,185.586,137.993,562.970
377.380,10.691,11.333,19.263,185.541,135.839,562.921
376.827,10.965,11.359,19.501,185.375,138.722,562.202
377.107,11.010,11.039,19.475,185.515,136.909,562.623
377.230,10.896,11.474,19.295,185.360,138.347,562.590
377.461,11.042,11.286,19.484,185.503,136.929,562.965
377.483,10.763,11.362,19.996,185.459,135.247,562.942
377.624,10.992,11.101,20.267,185.495,139.188,563.119
377.305,10.489,11.399,20.085,185.389,138.036,562.694
377.369,10.938,11.122,19.465,185.558,137.067,562.927
377.104,10.738,11.166,19.489,185.524,136.456,562.628
376.964,10.745,11.412,19.344,185.414,135.766,562.378
441.450,10.588,10.343,17.313,185.288,114.054,626.738
494.811,10.649,10.004,16.616,183.964,98.023,678.775
494.778,10.252,9.885,16.317,183.940,96.407,678.718
495.309,10.673,9.645,16.150,183.875,96.950,679.184
494.451,10.430,9.963,16.249,184.002,96.564,678.453
496.374,10.335,9.760,16.278,184.167,98.541,680.541
495.494,10.200,9.592,16.350,183.988,96.952,679.482
495.274,10.285,9.874,16.458,183.794,98.771,679.068
497.302,10.508,10.102,16.484,184.052,98.460,681.355
495.490,10.538,9.906,16.505,183.812,97.546,679.302
495.332,10.646,9.888,16.496,183.876,97.611,679.208
495.469,10.657,9.752,16.552,183.747,98.368,679.216
497.220,10.466,9.828,16.375,183.975,97.719,681.195
496.286,10.562,9.897,16.331,183.932,97.167,680.218
496.274,10.786,9.819,16.310,183.868,98.732,680.142
497.033,10.535,10.058,16.267,183.872,98.009,680.905
497.908,10.491,9.940,16.318,183.977,98.034,681.885
495.706,10.558,9.741,16.124,183.933,97.264,679.639
496.212,10.550,9.826,16.328,183.947,96.473,680.159
495.161,10.723,9.780,15.953,183.787,97.907,678.948
494.664,10.377,9.680,16.088,183.938,96.812,678.602
492.571,10.481,9.736,16.255,184.969,97.611,677.540
494.483,10.029,9.424,16.492,183.796,105.726,678.279
497.249,10.278,9.758,16.336,183.812,108.890,681.061
496.531,10.369,10.063,16.157,183.706,106.636,680.237
496.343,10.505,9.765,16.179,183.730,107.622,680.073
496.417,10.562,9.556,16.506,183.878,107.117,680.294
496.557,10.270,9.586,16.134,183.694,107.179,680.250
496.116,10.304,9.812,16.484,184.058,107.098,680.174
496.578,10.568,9.688,16.401,183.751,107.880,680.329
497.275,10.305,9.679,16.748,183.824,108.167,681.099
495.512,10.232,9.557,16.331,183.757,107.587,679.269
496.504,10.140,9.614,16.454,183.689,106.126,680.193
496.064,10.249,9.530,16.089,183.668,106.088,679.732
495.968,10.145,9.690,16.420,183.843,108.356,679.810
497.357,10.281,9.660,16.661,183.727,109.523,681.084
496.451,10.362,9.737,16.485,183.740,107.376,680.191
497.228,10.140,9.787,16.358,183.954,106.343,681.182
497.413,10.477,9.921,16.182,183.749,109.353,681.162
496.291,10.983,9.716,16.368,183.915,110.139,680.207
495.450,10.503,9.564,16.225,183.475,107.462,678.925
498.312,10.594,9.955,16.245,183.680,108.790,681.992
496.008,10.331,9.639,16.679,183.693,108.106,679.701
515.885,10.513,9.380,17.770,183.733,109.616,699.618
495.562,10.197,9.515,16.283,183.658,107.657,679.221
496.381,10.294,9.503,16.183,183.821,107.696,680.202
495.346,10.301,9.590,16.319,183.735,106.149,679.081
496.310,10.501,9.755,16.191,183.819,106.685,680.128
495.749,10.466,9.475,16.066,183.845,106.224,679.594
496.018,10.218,9.671,16.485,183.765,106.735,679.783
495.985,10.081,9.601,16.103,183.658,107.017,679.643
495.331,10.235,9.557,16.435,183.625,107.112,678.956
495.422,10.557,9.584,16.384,183.942,108.589,679.365
494.715,10.281,9.692,16.434,183.711,107.334,678.425
497.594,10.380,9.537,16.058,183.802,107.566,681.395
495.461,10.392,9.642,16.130,183.925,107.086,679.386
496.464,10.186,9.585,16.702,183.665,107.187,680.129
494.811,10.431,9.473,16.351,183.618,107.839,678.429
497.250,10.207,9.635,16.216,183.749,107.052,680.999
495.461,10.295,9.647,16.485,183.752,107.120,679.213
498.154,10.244,9.589,16.194,183.930,107.918,682.084
417.509,10.705,10.758,18.566,184.796,127.533,602.306
377.722,10.674,10.916,19.920,185.480,136.513,563.202
377.625,10.351,11.370,19.327,185.384,136.640,563.009
377.891,10.689,10.930,19.742,185.403,134.678,563.294
377.464,10.618,11.074,19.204,185.445,136.817,562.910
376.910,10.699,10.972,18.906,185.150,133.544,562.060
377.373,10.803,11.230,19.374,185.527,136.285,562.900
377.485,11.266,11.230,20.033,185.364,140.507,562.848
377.618,11.243,11.363,19.919,185.476,138.489,563.094
463.314,10.562,10.256,17.662,184.666,118.495,647.980
499.302,10.433,9.829,16.578,184.034,108.326,683.336
497.950,10.181,9.374,16.445,183.823,108.246,681.773
495.555,10.377,9.485,16.204,183.754,107.093,679.308
496.292,10.318,9.558,16.073,183.873,107.332,680.166
495.447,10.021,9.614,16.231,183.688,107.277,679.135
496.384,10.417,9.516,16.106,183.922,106.478,680.306
496.430,10.171,9.624,16.537,183.763,107.772,680.193
496.529,10.055,9.509,16.334,183.702,105.992,680.231
497.265,10.045,9.657,16.262,183.889,108.430,681.155
494.537,9.967,9.372,16.209,183.599,104.443,678.136
496.085,10.279,9.631,16.880,183.850,107.250,679.935
496.297,10.260,9.606,16.232,183.628,107.411,679.678
496.118,10.354,9.432,16.271,183.938,106.695,680.056
496.251,10.409,9.619,16.099,183.858,108.574,680.109
495.294,10.159,9.696,16.360,183.755,106.729,679.049
495.294,10.169,9.439,16.374,183.627,105.800,678.921
497.315,10.112,9.900,16.090,183.883,107.729,681.198
497.315,10.245,9.542,16.578,183.779,107.998,681.095
495.702,10.151,9.407,16.356,183.586,106.067,679.288
494.738,10.261,9.587,16.194,183.666,107.472,678.404
496.832,10.195,9.715,16.486,183.757,108.083,680.589
495.856,10.402,9.905,16.174,183.938,107.972,679.794
496.665,10.200,9.661,16.589,183.583,108.031,680.249
497.017,10.331,9.831,16.580,183.664,109.781,680.680
496.185,10.046,9.601,16.433,183.608,108.571,679.793
495.835,10.454,9.644,16.385,183.827,106.912,679.662
496.945,10.177,9.539,16.098,183.725,106.850,680.670
495.463,10.417,9.483,16.115,183.652,106.492,679.115
496.556,10.110,9.501,16.081,183.903,106.046,680.460
494.894,10.170,9.490,16.144,183.661,105.273,678.555
495.894,10.231,9.646,16.075,183.792,105.792,679.686
495.053,10.238,9.470,16.187,183.746,106.482,678.800
495.175,10.543,9.646,16.064,183.740,107.413,678.916
495.996,10.206,9.459,15.899,183.746,106.426,679.742
495.561,10.131,9.713,16.100,183.688,107.312,679.250
496.402,10.100,9.670,16.391,183.682,107.343,680.083
496.313,10.090,9.503,16.124,183.755,106.626,680.068
496.276,10.400,9.477,16.321,183.692,107.112,679.968
495.094,10.456,9.687,16.306,183.725,106.970,678.819
496.103,9.976,9.483,16.080,183.679,106.325,679.782
494.574,9.994,9.733,16.140,183.783,106.918,678.357
495.862,10.265,9.740,16.625,183.824,107.688,679.686
496.772,10.187,9.554,15.980,183.688,106.936,680.460
495.751,10.221,9.658,16.263,183.923,106.781,679.674
494.554,10.281,9.450,16.265,183.755,105.616,678.309
495.742,10.385,9.523,16.013,183.659,105.857,679.401
494.538,10.094,9.541,16.248,183.806,106.204,678.344
494.780,10.227,9.582,16.484,183.663,106.306,678.442
496.442,10.377,9.629,16.881,183.776,107.760,680.218
495.428,10.175,9.666,16.151,183.802,106.290,679.229
497.376,10.485,9.650,16.536,184.093,106.667,681.469
485.492,11.719,10.044,17.313,183.896,116.971,669.387
377.643,10.785,11.270,19.930,185.375,137.434,563.018
377.410,10.695,11.162,19.244,185.512,134.824,562.923
377.498,10.963,11.836,20.020,185.142,137.612,562.640
377.117,10.554,11.046,19.569,185.505,134.213,562.622
377.459,10.905,10.917,19.799,185.449,137.136,562.908
377.237,11.022,11.145,19.336,185.519,138.489,562.756
377.566,10.855,11.100,19.782,185.407,137.219,562.973
377.140,10.786,11.088,19.646,185.416,134.964,562.555
377.498,10.643,11.169,19.176,185.438,136.861,562.936
377.130,10.559,11.149,19.480,185.422,134.854,562.552
377.269,10.664,11.137,19.067,185.404,134.001,562.673
377.907,10.596,10.947,18.963,185.454,134.128,563.361
377.161,10.562,11.005,19.644,185.247,135.472,562.407
377.195,11.216,11.323,19.100,185.382,136.369,562.576
377.504,10.989,11.019,19.624,185.420,135.756,562.925
377.465,10.607,11.088,19.371,185.455,136.728,562.920
377.383,10.440,10.847,19.045,185.513,133.238,562.896
377.415,10.811,11.252,19.396,185.284,136.587,562.699
377.887,10.785,11.018,19.234,185.708,134.718,563.595
377.110,10.871,11.275,19.728,185.403,139.426,562.306
377.170,10.759,10.885,19.621,185.448,136.710,562.515
377.553,10.788,11.022,19.412,185.326,136.484,562.880
377.328,10.930,11.429,19.024,185.392,137.522,562.719
377.070,10.561,11.274,20.129,185.438,137.399,562.508
377.495,10.861,11.153,19.250,185.229,135.974,562.724
377.594,11.048,11.495,19.566,185.346,139.950,562.838
377.479,10.930,11.488,19.390,185.416,135.610,562.894
377.386,10.610,11.275,19.956,185.450,137.983,562.836
376.951,10.581,11.147,19.231,185.271,136.150,562.223
377.576,11.053,11.244,19.873,185.409,137.585,562.985
377.036,10.945,11.137,19.128,185.097,135.856,562.133
376.954,10.757,11.158,19.000,185.428,134.853,562.280
377.771,10.935,11.387,19.574,185.457,137.043,563.227
378.049,11.050,11.360,19.485,185.580,136.055,563.629
378.300,10.802,11.339,19.285,185.650,136.790,563.950
377.983,11.200,11.329,19.332,185.450,137.634,563.433
377.760,10.659,10.919,19.242,185.477,135.034,563.237
378.072,10.596,11.154,18.921,185.479,134.937,563.551
377.982,10.925,11.164,18.890,185.366,137.679,563.348
378.008,10.395,11.061,19.374,185.514,134.129,563.522
377.925,11.557,11.564,19.680,185.547,139.524,563.472
377.437,10.628,11.055,19.757,185.368,134.004,562.805
377.928,10.761,11.295,19.278,185.627,135.726,563.555
377.700,10.429,11.445,19.935,185.499,135.397,563.200
378.006,10.367,11.285,19.435,185.486,133.260,563.491
377.864,11.113,11.651,19.578,185.466,137.238,563.330
377.633,10.928,11.019,19.136,185.591,133.007,563.223
377.829,10.400,11.165,19.098,185.503,133.257,563.230
379.492,10.690,11.074,19.614,185.559,133.778,565.052
378.465,10.724,11.325,19.558,185.562,141.550,563.925
378.038,10.864,11.296,20.022,185.433,138.203,563.471
378.005,10.818,11.138,19.404,185.516,136.275,563.521
378.102,10.491,11.275,19.847,185.521,137.290,563.623
377.988,10.575,11.248,19.622,185.476,136.593,563.465
378.467,11.241,11.183,20.186,185.570,138.453,564.037
378.425,10.716,10.978,18.787,185.470,133.018,563.894
377.978,10.704,11.136,19.518,185.407,136.992,563.385
378.303,10.695,10.911,19.760,185.510,135.243,563.812
378.112,11.222,11.181,19.906,185.397,137.993,563.510
378.274,11.031,11.102,19.779,185.495,135.735,563.769
378.525,10.546,10.947,18.888,185.542,132.469,564.066
378.157,10.542,10.968,19.681,185.452,133.705,563.609
378.141,10.653,11.182,19.396,185.497,133.528,563.639
376.716,10.741,11.259,19.219,185.982,137.016,562.698
378.565,10.918,11.084,19.435,185.681,134.713,564.246
