preprocess_latency(us),HtoD_latency(us),kernel_latency(us),DtoH_latency(us),postprocess_latency(us),gpu_overhead(us),cpu_overhead
217.728,8.258,11.513,11.110,140.447,62.810,358.174
217.186,8.553,11.113,11.265,140.295,63.768,357.481
216.643,8.344,11.170,11.293,140.129,63.314,356.772
216.942,8.462,11.284,10.920,140.195,63.024,357.137
230.207,8.514,11.212,11.159,140.472,63.341,370.679
217.783,8.443,11.147,11.388,140.383,63.253,358.167
216.884,8.590,11.207,11.101,140.192,63.715,357.076
216.636,8.479,11.226,11.233,140.222,63.728,356.858
216.654,8.410,11.356,11.030,140.135,63.206,356.789
216.829,8.412,11.074,11.195,140.142,63.554,356.972
216.699,8.430,11.220,10.998,140.025,63.414,356.724
216.820,8.448,11.196,11.231,140.326,63.413,357.146
216.792,8.478,11.159,11.045,140.108,63.248,356.900
216.628,8.492,11.289,11.196,140.073,63.370,356.702
216.775,8.478,11.236,11.063,140.193,63.108,356.968
216.620,8.382,11.332,11.002,140.202,63.307,356.822
217.499,8.013,11.313,10.816,140.455,59.329,357.954
217.118,7.533,11.134,10.259,140.409,53.018,357.527
216.716,7.490,10.937,10.259,140.298,52.985,357.013
216.923,7.674,10.954,10.292,140.265,53.599,357.188
216.758,7.685,10.954,10.172,140.340,53.261,357.098
216.746,7.536,10.843,10.264,140.120,52.964,356.866
216.997,7.568,10.894,10.418,140.454,53.802,357.451
216.747,7.642,10.920,10.220,140.294,53.493,357.041
216.652,7.680,10.821,10.184,140.350,53.173,357.003
216.834,7.666,10.894,10.275,140.346,53.147,357.180
216.984,7.619,10.834,10.191,140.295,53.066,357.279
216.743,8.276,11.108,11.055,140.185,61.384,356.928
216.951,8.438,11.145,11.030,140.312,63.498,357.263
216.764,8.332,11.150,10.969,140.189,63.002,356.953
217.002,8.288,11.142,11.260,140.266,63.424,357.268
216.867,8.498,11.194,11.070,140.274,62.832,357.141
217.285,8.529,11.288,11.069,140.224,62.764,357.509
217.209,8.385,11.220,11.205,140.329,63.001,357.538
216.816,8.350,11.146,11.193,140.261,63.568,357.077
217.017,8.332,11.284,11.387,140.369,63.672,357.386
216.747,8.248,11.217,11.122,140.277,62.988,357.024
216.917,8.424,11.241,11.302,140.193,63.534,357.110
217.222,8.510,11.250,10.994,140.449,63.267,357.671
216.883,8.421,11.108,11.093,140.354,63.415,357.237
216.894,8.380,11.299,11.227,139.849,63.138,356.743
216.901,8.285,11.320,11.213,140.089,63.815,356.990
217.154,8.405,11.394,11.149,138.633,63.909,355.787
217.066,8.480,11.321,11.170,138.574,63.508,355.640
217.135,8.385,11.358,10.960,138.545,63.240,355.680
217.096,8.476,11.418,11.174,138.562,63.808,355.658
216.956,8.446,11.413,11.315,138.544,63.597,355.500
217.291,8.457,11.560,10.976,138.559,63.212,355.850
217.226,8.370,11.301,10.998,138.658,63.644,355.884
217.514,8.403,11.322,11.242,138.825,63.973,356.238
217.625,10.169,13.205,13.361,139.915,82.486,357.541
217.353,10.315,13.197,13.740,139.956,85.091,357.308
217.389,10.540,12.979,12.809,139.890,77.339,357.279
217.226,10.486,13.219,12.674,139.834,78.991,357.060
217.272,10.561,12.956,13.623,139.880,82.373,357.152
217.160,10.200,13.163,12.868,139.869,79.914,357.029
217.258,10.145,13.216,12.715,139.918,79.074,357.175
217.340,10.619,13.221,13.916,139.940,84.690,357.279
217.213,10.347,13.483,13.487,139.870,83.231,357.082
217.174,10.190,13.100,12.548,139.872,78.314,357.046
217.423,10.387,13.094,12.827,139.919,78.837,357.342
217.363,10.638,13.067,13.657,139.929,82.380,357.292
217.269,10.242,12.993,13.364,139.907,82.513,357.176
217.346,10.301,12.993,13.223,139.880,79.327,357.225
217.521,10.489,13.001,12.657,139.792,77.541,357.314
217.451,10.279,13.079,12.663,139.792,79.171,357.243
217.973,10.143,13.435,13.497,140.036,81.766,358.008
217.605,10.493,13.206,13.428,139.899,82.819,357.504
217.528,10.527,13.327,13.366,139.885,81.427,357.413
217.278,10.586,13.104,13.147,139.852,80.824,357.130
217.408,10.721,13.017,12.650,139.875,77.798,357.283
217.401,10.411,13.114,13.073,139.832,80.290,357.233
217.378,10.614,13.345,12.957,139.960,79.068,357.338
217.243,10.289,13.469,12.964,139.964,80.970,357.208
217.444,10.176,13.143,13.093,139.809,79.522,357.253
217.415,10.504,13.484,13.870,139.988,79.891,357.404
217.449,10.444,13.141,13.373,139.871,81.593,357.270
217.319,10.662,13.098,13.472,139.878,77.681,357.197
217.445,10.760,13.039,12.636,139.890,78.048,357.334
217.222,10.502,13.228,13.025,139.816,79.236,357.038
217.509,10.320,13.043,13.149,139.919,77.748,357.428
217.333,10.015,13.311,13.472,139.801,81.938,357.134
217.315,10.125,13.226,12.972,139.776,81.822,357.091
217.170,10.353,13.165,13.407,141.020,81.868,358.190
217.239,10.510,13.176,12.947,141.378,78.459,358.617
217.195,10.155,13.098,13.076,141.046,81.542,358.241
217.377,10.576,13.237,13.108,140.818,79.810,358.196
217.325,10.292,13.309,12.468,139.850,80.379,357.175
217.234,10.119,13.235,13.118,139.841,78.903,357.075
217.294,9.989,13.317,13.759,141.513,81.057,358.807
217.314,10.318,13.426,13.244,141.408,83.265,358.722
217.255,9.990,13.203,12.944,141.456,77.333,358.711
217.348,10.073,13.366,12.591,141.324,77.934,358.671
217.265,10.275,13.188,12.843,141.409,76.972,358.674
217.575,10.187,13.243,13.273,141.399,76.931,358.975
217.276,10.684,13.080,12.533,141.360,76.710,358.636
217.496,10.747,13.326,13.083,141.418,80.364,358.914
217.233,10.414,13.247,13.120,141.351,79.058,358.584
218.098,10.522,13.164,12.877,141.421,81.450,359.519
217.437,10.412,13.316,13.639,141.404,83.385,358.790
217.265,10.582,13.186,12.641,141.383,76.913,358.648
217.154,10.378,13.184,12.818,141.370,79.514,358.524
217.377,10.342,13.053,12.630,141.474,77.866,358.851
217.272,10.746,13.247,12.584,141.431,78.574,358.702
217.306,10.559,13.236,12.856,141.402,79.017,358.707
217.402,10.496,13.188,13.240,141.452,80.484,358.854
217.280,10.286,13.048,13.156,141.361,79.953,358.562
217.226,10.271,13.186,13.166,141.390,79.866,358.616
217.214,10.088,13.404,13.074,141.356,80.681,358.570
217.290,10.323,13.007,12.665,141.417,79.605,358.707
217.180,10.494,13.340,12.438,141.465,79.741,358.646
217.368,10.364,13.103,13.206,141.467,81.705,358.784
217.135,10.434,13.090,13.053,141.242,78.601,358.377
217.240,10.162,13.147,13.827,141.399,82.262,358.639
217.115,10.512,13.016,12.965,141.356,78.667,358.471
217.026,10.246,13.157,13.542,141.466,81.674,358.492
217.287,10.435,13.153,12.921,141.448,79.072,358.656
217.324,10.401,13.232,12.520,141.430,76.727,358.754
217.050,10.391,13.079,12.629,141.287,79.095,358.337
217.147,10.473,13.126,12.646,141.381,78.910,358.527
217.159,10.479,13.165,12.649,141.373,78.301,358.532
217.099,10.331,13.170,13.257,141.332,79.143,358.431
217.276,10.149,13.064,13.410,141.430,79.469,358.706
217.201,10.297,13.149,13.532,141.300,78.760,358.501
217.312,10.307,13.270,12.925,141.300,79.348,358.612
217.313,10.202,13.289,12.690,141.484,81.114,358.796
217.495,10.252,13.258,13.117,141.325,79.180,358.820
217.355,10.348,13.115,12.761,141.205,80.203,358.560
217.385,10.351,13.140,13.426,141.351,79.071,358.736
217.476,10.488,13.160,12.998,141.446,79.494,358.922
217.317,10.118,13.163,12.684,141.357,79.505,358.674
217.918,10.547,13.095,12.638,141.413,75.640,359.332
217.464,10.237,13.295,12.636,141.391,76.039,358.856
217.305,9.947,13.318,13.082,141.360,81.080,358.666
217.328,10.491,13.200,12.471,141.411,78.628,358.689
217.295,10.125,13.522,13.028,141.192,79.506,358.487
217.396,10.206,13.256,12.550,141.307,77.857,358.704
217.466,10.302,13.330,12.861,141.485,77.377,358.951
217.290,9.909,13.199,12.867,141.291,77.581,358.581
217.365,10.178,13.171,12.687,141.309,77.531,358.674
217.400,10.336,13.178,12.603,141.414,78.608,358.813
217.292,10.299,13.221,12.645,141.338,77.570,358.630
217.299,10.164,13.158,13.138,141.372,78.631,358.671
217.372,10.124,13.089,13.058,141.367,80.345,358.740
217.323,10.604,13.288,12.528,141.280,77.526,358.603
217.394,10.605,13.184,13.196,141.369,79.543,358.763
217.487,10.369,13.150,13.108,141.333,79.956,358.820
217.362,10.090,13.195,12.989,141.250,81.638,358.612
217.424,10.429,13.151,12.779,141.175,76.717,358.600
217.458,10.165,13.180,13.148,141.323,80.507,358.781
217.359,10.481,13.095,12.611,141.219,79.006,358.499
217.401,10.227,13.094,12.841,141.272,79.443,358.674
217.249,10.598,13.046,12.401,141.265,76.601,358.514
217.268,10.455,13.012,12.798,141.268,77.512,358.536
217.375,10.760,13.025,13.066,141.261,80.281,358.584
217.309,10.341,12.934,13.625,141.187,78.535,358.496
216.989,7.800,10.988,10.383,140.196,53.528,357.185
216.914,7.728,10.893,10.491,140.235,53.608,357.084
217.137,7.644,10.954,10.466,140.275,53.599,357.412
216.958,7.635,11.007,10.319,140.206,53.943,357.163
216.929,7.582,10.975,10.435,140.180,53.481,357.108
217.061,7.730,10.888,10.452,140.145,53.816,357.206
217.035,7.601,10.935,10.448,140.211,53.847,357.245
217.504,7.666,11.086,10.389,140.281,53.639,357.687
217.365,7.675,10.943,10.348,140.281,53.722,357.646
217.195,7.852,10.987,10.438,140.186,53.763,357.381
217.240,7.679,10.959,10.471,140.149,53.621,357.389
217.005,7.749,10.997,10.343,140.093,53.492,357.098
217.061,7.700,10.975,10.395,140.166,53.387,357.227
217.293,7.671,11.011,10.474,140.184,53.316,357.478
217.158,7.648,10.984,10.476,140.169,53.514,357.327
217.060,7.628,10.982,10.398,140.213,53.487,357.209
217.089,7.766,11.021,10.301,140.168,53.246,357.257
217.138,7.792,10.992,10.504,140.214,53.263,357.351
216.910,7.718,10.970,10.453,140.107,53.146,357.017
217.073,7.827,10.998,10.322,141.073,53.666,358.146
217.143,7.794,10.956,10.284,141.144,53.304,358.286
217.024,7.709,10.978,10.372,140.919,53.775,357.943
217.021,7.650,10.967,10.406,140.824,53.517,357.846
216.920,7.680,10.934,10.404,140.960,53.629,357.880
217.100,7.657,10.935,10.300,140.918,53.211,358.018
217.173,7.785,11.015,10.436,141.129,53.288,358.302
217.816,7.742,11.018,10.498,141.104,53.148,358.920
217.251,7.697,10.993,10.372,141.010,53.526,358.261
217.032,7.727,10.983,10.440,141.063,53.379,358.095
217.209,7.790,10.966,10.430,141.106,53.574,358.314
217.215,7.812,10.974,10.508,141.081,53.779,358.295
217.112,7.694,11.003,10.269,141.071,53.565,358.182
217.001,7.669,10.945,10.376,140.956,53.599,357.957
217.201,7.687,10.796,10.362,141.080,53.114,358.281
216.907,7.663,10.934,10.378,141.016,53.595,357.923
217.251,7.688,10.897,10.316,141.108,53.232,358.359
216.784,7.876,10.931,10.300,140.911,53.167,357.695
217.068,7.711,10.984,10.408,141.030,53.388,358.098
217.110,7.741,11.027,10.250,141.108,53.536,358.218
216.814,7.779,10.993,10.271,140.930,53.511,357.744
217.162,7.728,11.025,10.249,141.107,53.717,358.269
217.137,7.653,10.997,10.287,141.057,53.507,358.195
216.856,7.697,11.012,10.371,140.979,53.381,357.835
217.025,7.793,10.976,10.318,141.075,53.515,358.100
216.956,7.748,10.956,10.305,141.009,53.684,357.965
217.118,7.734,10.945,10.352,140.984,53.319,358.102
217.031,7.677,10.954,10.337,141.074,53.502,358.105
217.187,7.667,10.904,10.308,141.045,53.315,358.232
216.981,7.802,10.873,10.470,141.000,53.248,357.981
217.321,7.743,10.875,10.472,141.104,53.660,358.426
217.014,7.726,10.961,10.387,141.022,53.568,358.037
217.196,7.783,10.948,10.281,140.971,53.507,358.167
216.935,7.628,10.953,10.367,140.983,53.824,357.918
217.145,7.654,11.016,10.436,141.128,53.797,358.273
217.015,7.690,11.060,10.420,140.975,53.761,357.990
217.166,7.722,10.973,10.345,140.945,53.581,358.111
217.004,7.711,10.928,10.197,140.937,53.336,357.941
217.207,7.684,10.995,10.267,141.062,53.593,358.269
217.169,7.822,10.967,10.405,141.007,53.374,358.176
216.883,7.728,10.995,10.366,140.976,53.724,357.858
217.082,7.750,10.973,10.256,141.101,53.139,358.183
217.223,7.657,11.044,10.328,141.076,53.342,358.298
217.015,7.650,10.936,10.405,140.988,52.867,358.002
217.132,7.694,10.998,10.431,141.193,53.671,358.325
216.906,7.833,11.068,10.250,141.076,53.419,357.982
216.892,7.698,11.011,10.302,140.940,53.473,357.832
216.991,7.694,10.942,10.315,140.929,53.838,357.920
217.035,7.707,10.942,10.282,141.098,53.485,358.133
217.200,7.671,10.896,10.308,141.008,53.417,358.208
217.039,7.803,11.104,10.375,141.034,53.623,358.073
216.958,7.636,10.918,10.341,140.959,53.241,357.810
217.080,7.758,11.007,10.342,141.036,53.387,358.116
217.278,7.725,11.068,10.306,139.782,53.868,357.059
217.136,7.716,11.062,10.350,140.168,53.873,357.304
217.120,7.804,10.977,10.341,141.058,53.767,358.178
216.888,7.787,11.055,10.247,140.428,53.215,357.316
217.036,7.649,10.960,10.212,140.155,53.413,357.191
217.158,7.699,10.953,10.340,140.988,53.228,358.146
217.576,7.663,10.975,10.291,141.006,53.556,358.581
217.349,7.693,11.047,10.341,140.959,53.511,358.308
217.128,7.742,10.994,10.280,140.951,53.462,358.080
217.134,7.727,10.902,10.406,140.949,53.607,358.083
217.118,7.667,10.950,10.336,140.950,53.211,358.068
217.104,7.782,11.017,10.330,141.003,53.450,358.107
217.173,7.686,10.964,10.241,139.771,53.656,356.944
216.994,7.682,11.153,10.321,139.058,53.670,356.052
217.102,7.582,10.958,10.276,139.221,54.102,356.323
217.523,7.677,11.066,10.278,139.451,53.565,356.974
217.312,7.815,11.095,10.237,139.229,53.964,356.541
217.214,7.608,11.076,10.421,139.309,53.944,356.524
216.942,7.649,11.089,10.351,139.363,54.000,356.305
216.833,7.768,10.977,10.280,140.896,53.102,357.729
216.987,7.678,11.014,10.215,140.949,53.638,357.937
216.761,7.656,10.975,10.383,140.898,53.887,357.660
216.844,7.504,11.186,10.191,140.888,53.196,357.732
216.518,7.511,11.093,10.058,140.858,53.496,357.376
216.796,7.501,11.144,10.105,140.879,53.046,357.675
216.883,7.510,11.108,10.289,140.982,53.569,357.865
216.787,7.535,11.142,10.259,140.818,53.299,357.605
216.824,7.433,11.148,10.226,140.945,53.228,357.769
216.848,7.361,11.160,10.301,140.818,53.117,357.666
216.961,7.568,11.123,10.184,140.913,53.030,357.874
216.529,7.378,11.142,10.297,140.843,53.416,357.372
216.822,7.501,11.086,10.221,140.835,53.387,357.657
217.034,7.447,11.163,10.199,139.987,53.304,357.021
216.869,7.776,11.063,10.241,139.041,53.742,355.910
217.149,7.585,10.961,10.262,139.130,53.563,356.279
216.993,7.679,11.013,10.243,139.082,53.861,356.075
217.226,7.794,11.022,10.178,139.152,53.456,356.377
216.821,7.625,11.033,10.321,139.128,53.729,355.949
