preprocess_latency(us),HtoD_latency(us),kernel_latency(us),DtoH_latency(us),postprocess_latency(us),gpu_overhead(us),cpu_overhead
0.000,0.000,0.000,0.000,0.000,0.000,358.113
0.000,0.000,0.000,0.000,0.000,0.000,358.734
0.000,0.000,0.000,0.000,0.000,0.000,370.108
0.000,0.000,0.000,0.000,0.000,0.000,365.664
0.000,0.000,0.000,0.000,0.000,0.000,366.345
0.000,0.000,0.000,0.000,0.000,0.000,367.581
0.000,0.000,0.000,0.000,0.000,0.000,366.591
0.000,0.000,0.000,0.000,0.000,0.000,364.464
0.000,0.000,0.000,0.000,0.000,0.000,366.189
0.000,0.000,0.000,0.000,0.000,0.000,367.257
0.000,0.000,0.000,0.000,0.000,0.000,366.741
0.000,0.000,0.000,0.000,0.000,0.000,366.824
0.000,0.000,0.000,0.000,0.000,0.000,366.378
0.000,0.000,0.000,0.000,0.000,0.000,366.284
0.000,0.000,0.000,0.000,0.000,0.000,366.593
0.000,0.000,0.000,0.000,0.000,0.000,366.591
0.000,0.000,0.000,0.000,0.000,0.000,366.375
0.000,0.000,0.000,0.000,0.000,0.000,366.213
0.000,0.000,0.000,0.000,0.000,0.000,366.770
0.000,0.000,0.000,0.000,0.000,0.000,367.116
0.000,0.000,0.000,0.000,0.000,0.000,367.374
0.000,0.000,0.000,0.000,0.000,0.000,367.975
0.000,0.000,0.000,0.000,0.000,0.000,367.841
0.000,0.000,0.000,0.000,0.000,0.000,367.647
0.000,0.000,0.000,0.000,0.000,0.000,367.812
0.000,0.000,0.000,0.000,0.000,0.000,367.238
0.000,0.000,0.000,0.000,0.000,0.000,366.481
0.000,0.000,0.000,0.000,0.000,0.000,367.122
0.000,0.000,0.000,0.000,0.000,0.000,366.799
0.000,0.000,0.000,0.000,0.000,0.000,366.271
0.000,0.000,0.000,0.000,0.000,0.000,366.378
0.000,0.000,0.000,0.000,0.000,0.000,367.392
0.000,0.000,0.000,0.000,0.000,0.000,367.584
0.000,0.000,0.000,0.000,0.000,0.000,367.317
0.000,0.000,0.000,0.000,0.000,0.000,366.375
0.000,0.000,0.000,0.000,0.000,0.000,366.558
0.000,0.000,0.000,0.000,0.000,0.000,368.230
0.000,0.000,0.000,0.000,0.000,0.000,367.973
0.000,0.000,0.000,0.000,0.000,0.000,367.598
0.000,0.000,0.000,0.000,0.000,0.000,367.553
0.000,0.000,0.000,0.000,0.000,0.000,367.688
0.000,0.000,0.000,0.000,0.000,0.000,366.879
0.000,0.000,0.000,0.000,0.000,0.000,366.132
0.000,0.000,0.000,0.000,0.000,0.000,365.450
0.000,0.000,0.000,0.000,0.000,0.000,367.097
0.000,0.000,0.000,0.000,0.000,0.000,365.803
0.000,0.000,0.000,0.000,0.000,0.000,366.648
0.000,0.000,0.000,0.000,0.000,0.000,366.941
0.000,0.000,0.000,0.000,0.000,0.000,367.752
0.000,0.000,0.000,0.000,0.000,0.000,367.886
0.000,0.000,0.000,0.000,0.000,0.000,367.817
0.000,0.000,0.000,0.000,0.000,0.000,367.171
0.000,0.000,0.000,0.000,0.000,0.000,367.066
0.000,0.000,0.000,0.000,0.000,0.000,367.318
0.000,0.000,0.000,0.000,0.000,0.000,367.666
0.000,0.000,0.000,0.000,0.000,0.000,367.304
0.000,0.000,0.000,0.000,0.000,0.000,367.813
0.000,0.000,0.000,0.000,0.000,0.000,367.754
0.000,0.000,0.000,0.000,0.000,0.000,367.792
0.000,0.000,0.000,0.000,0.000,0.000,368.461
0.000,0.000,0.000,0.000,0.000,0.000,367.783
0.000,0.000,0.000,0.000,0.000,0.000,368.207
0.000,0.000,0.000,0.000,0.000,0.000,368.020
0.000,0.000,0.000,0.000,0.000,0.000,367.145
0.000,0.000,0.000,0.000,0.000,0.000,366.739
0.000,0.000,0.000,0.000,0.000,0.000,366.626
0.000,0.000,0.000,0.000,0.000,0.000,366.902
0.000,0.000,0.000,0.000,0.000,0.000,366.302
0.000,0.000,0.000,0.000,0.000,0.000,367.548
0.000,0.000,0.000,0.000,0.000,0.000,367.383
0.000,0.000,0.000,0.000,0.000,0.000,368.046
0.000,0.000,0.000,0.000,0.000,0.000,368.038
0.000,0.000,0.000,0.000,0.000,0.000,366.271
0.000,0.000,0.000,0.000,0.000,0.000,366.069
0.000,0.000,0.000,0.000,0.000,0.000,368.198
0.000,0.000,0.000,0.000,0.000,0.000,379.356
0.000,0.000,0.000,0.000,0.000,0.000,368.538
0.000,0.000,0.000,0.000,0.000,0.000,367.569
0.000,0.000,0.000,0.000,0.000,0.000,367.690
0.000,0.000,0.000,0.000,0.000,0.000,368.000
0.000,0.000,0.000,0.000,0.000,0.000,367.785
0.000,0.000,0.000,0.000,0.000,0.000,368.156
0.000,0.000,0.000,0.000,0.000,0.000,368.067
0.000,0.000,0.000,0.000,0.000,0.000,368.007
0.000,0.000,0.000,0.000,0.000,0.000,366.350
0.000,0.000,0.000,0.000,0.000,0.000,366.442
0.000,0.000,0.000,0.000,0.000,0.000,366.755
0.000,0.000,0.000,0.000,0.000,0.000,367.816
0.000,0.000,0.000,0.000,0.000,0.000,367.712
0.000,0.000,0.000,0.000,0.000,0.000,368.494
0.000,0.000,0.000,0.000,0.000,0.000,367.759
0.000,0.000,0.000,0.000,0.000,0.000,366.697
0.000,0.000,0.000,0.000,0.000,0.000,367.273
0.000,0.000,0.000,0.000,0.000,0.000,366.467
0.000,0.000,0.000,0.000,0.000,0.000,366.847
0.000,0.000,0.000,0.000,0.000,0.000,366.179
0.000,0.000,0.000,0.000,0.000,0.000,365.923
0.000,0.000,0.000,0.000,0.000,0.000,366.900
0.000,0.000,0.000,0.000,0.000,0.000,368.376
0.000,0.000,0.000,0.000,0.000,0.000,368.007
0.000,0.000,0.000,0.000,0.000,0.000,367.928
0.000,0.000,0.000,0.000,0.000,0.000,367.647
0.000,0.000,0.000,0.000,0.000,0.000,367.940
0.000,0.000,0.000,0.000,0.000,0.000,367.937
0.000,0.000,0.000,0.000,0.000,0.000,367.815
0.000,0.000,0.000,0.000,0.000,0.000,366.918
0.000,0.000,0.000,0.000,0.000,0.000,367.640
0.000,0.000,0.000,0.000,0.000,0.000,367.993
0.000,0.000,0.000,0.000,0.000,0.000,368.220
0.000,0.000,0.000,0.000,0.000,0.000,367.839
0.000,0.000,0.000,0.000,0.000,0.000,367.991
0.000,0.000,0.000,0.000,0.000,0.000,367.846
0.000,0.000,0.000,0.000,0.000,0.000,367.687
0.000,0.000,0.000,0.000,0.000,0.000,367.914
0.000,0.000,0.000,0.000,0.000,0.000,367.981
0.000,0.000,0.000,0.000,0.000,0.000,368.358
0.000,0.000,0.000,0.000,0.000,0.000,367.790
0.000,0.000,0.000,0.000,0.000,0.000,367.905
0.000,0.000,0.000,0.000,0.000,0.000,368.172
0.000,0.000,0.000,0.000,0.000,0.000,367.800
0.000,0.000,0.000,0.000,0.000,0.000,368.053
0.000,0.000,0.000,0.000,0.000,0.000,367.804
0.000,0.000,0.000,0.000,0.000,0.000,368.035
0.000,0.000,0.000,0.000,0.000,0.000,367.288
0.000,0.000,0.000,0.000,0.000,0.000,367.076
0.000,0.000,0.000,0.000,0.000,0.000,366.691
0.000,0.000,0.000,0.000,0.000,0.000,366.927
