preprocess_latency(us),HtoD_latency(us),kernel_latency(us),DtoH_latency(us),postprocess_latency(us),gpu_overhead(us),cpu_overhead
286.863,9.020,14.190,12.425,143.099,71.329,429.962
287.451,8.896,14.134,12.397,143.218,71.313,430.669
287.375,9.376,13.958,12.387,143.230,72.379,430.605
287.044,9.558,13.964,12.453,143.194,71.557,430.238
287.528,9.509,13.698,12.415,143.362,71.106,430.891
287.727,9.258,13.807,12.391,143.251,71.389,430.978
287.634,9.519,13.847,12.204,143.352,71.286,430.986
287.408,9.521,14.085,12.475,143.235,71.518,430.643
287.950,9.384,13.801,12.467,143.320,71.066,431.270
288.033,9.554,13.838,12.520,143.286,71.375,431.319
288.152,9.492,13.713,12.363,143.569,71.014,431.721
287.751,9.342,13.891,12.430,143.396,71.031,431.147
287.118,9.389,13.808,12.438,143.222,70.907,430.340
287.408,9.326,13.787,12.395,142.986,71.376,430.394
287.414,9.388,13.949,12.340,143.195,70.591,430.609
287.358,9.414,13.835,12.402,143.223,70.831,430.581
287.351,9.570,13.879,12.411,143.328,71.001,430.679
287.530,9.333,13.768,12.335,143.230,71.318,430.760
287.654,9.603,13.849,12.408,143.309,71.087,430.964
287.458,9.494,13.849,12.385,143.148,70.866,430.606
287.510,9.612,13.880,12.463,143.147,70.993,430.657
287.596,9.437,13.773,12.589,143.192,71.402,430.633
295.441,9.372,13.748,12.428,143.353,71.179,438.794
291.754,9.051,13.742,13.138,142.930,70.330,434.684
291.887,9.066,13.695,12.978,142.923,70.436,434.810
291.481,8.858,13.571,12.711,142.816,69.832,434.297
292.005,9.204,13.618,12.816,142.946,70.256,434.952
291.879,9.151,13.918,13.152,143.028,70.256,434.908
292.080,9.094,13.667,13.144,142.992,70.553,435.072
292.043,8.871,13.544,13.074,143.032,70.160,435.075
291.373,8.748,13.962,13.002,142.713,69.577,434.086
291.978,8.638,13.969,13.168,143.115,70.070,435.093
291.451,8.649,14.016,12.928,142.893,69.881,434.344
292.384,8.819,13.809,12.850,143.017,69.159,435.400
292.006,8.640,13.991,12.785,143.020,69.288,435.026
291.956,8.655,13.969,12.714,143.014,69.527,434.970
291.792,8.572,13.995,13.132,142.951,70.296,434.743
291.942,8.750,13.925,12.809,142.865,70.342,434.807
291.356,8.691,13.955,13.072,142.776,69.741,434.132
291.841,9.001,13.555,13.259,143.028,70.706,434.869
291.551,9.019,13.766,12.881,142.768,70.122,434.242
292.206,9.029,13.617,12.880,142.884,69.769,435.090
291.633,9.251,13.592,12.806,142.797,70.604,434.430
291.344,9.131,13.687,13.141,142.903,70.583,434.247
291.008,9.256,13.747,12.978,142.682,70.735,433.690
291.811,9.156,13.571,12.902,143.092,70.456,434.903
292.065,9.001,13.780,12.622,143.579,69.953,435.644
291.828,9.037,13.806,12.647,143.475,70.352,435.303
291.628,9.398,13.814,12.930,143.538,70.571,435.166
291.789,9.043,13.684,12.948,143.499,70.594,435.288
292.018,9.084,13.609,12.780,143.437,70.506,435.455
291.891,9.144,13.759,12.915,143.390,70.146,435.281
291.524,9.087,13.639,12.945,143.229,70.887,434.753
291.631,9.211,13.718,12.865,143.464,70.515,435.095
292.002,9.134,13.539,12.912,143.543,70.491,435.545
292.083,8.728,14.055,12.787,143.506,69.530,435.589
291.621,8.688,13.863,12.881,143.391,70.485,435.012
291.500,8.751,13.934,12.734,143.477,69.984,434.977
291.701,9.223,13.685,12.726,143.388,70.933,435.089
291.666,9.242,13.783,12.769,143.341,70.062,435.007
291.763,9.019,13.674,13.012,143.468,69.758,435.231
292.219,9.121,13.760,13.093,143.542,69.950,435.761
291.555,9.215,13.762,12.930,143.197,70.521,434.752
291.855,9.019,13.750,12.988,143.415,69.614,435.270
291.702,9.078,13.720,12.700,143.400,70.094,434.944
291.896,9.130,13.538,12.872,143.363,69.948,435.259
291.967,9.011,13.630,12.718,143.356,70.336,435.323
291.938,8.828,13.776,13.303,143.316,70.186,435.254
291.952,9.053,13.532,12.893,143.430,70.135,435.382
291.464,9.070,13.684,12.850,143.358,70.138,434.821
291.987,8.997,13.670,12.762,143.478,69.792,435.465
291.497,8.862,13.768,12.766,143.424,70.093,434.921
291.664,9.192,13.767,12.745,143.362,70.754,435.025
291.832,9.129,13.606,13.007,143.404,70.757,435.236
291.668,8.976,13.725,12.915,143.397,70.013,435.065
291.975,9.082,13.719,12.829,143.485,70.074,435.460
291.591,9.173,13.533,12.930,143.362,70.730,434.953
291.501,9.118,13.500,12.766,143.261,70.317,434.761
292.262,9.159,13.665,12.685,143.606,69.904,435.868
291.616,9.324,13.701,12.841,143.356,70.538,434.972
291.519,9.216,13.714,12.740,143.555,70.089,435.074
291.566,9.227,13.520,12.702,143.349,70.512,434.915
291.962,9.479,13.727,12.892,143.537,70.595,435.499
291.702,9.197,13.653,12.750,143.538,70.416,435.240
291.602,8.851,13.977,12.830,143.366,70.537,434.968
291.729,8.716,13.996,12.891,143.410,70.378,435.140
291.528,8.833,13.913,12.770,143.478,70.495,435.006
291.681,9.070,13.959,13.034,143.593,69.900,435.274
291.699,8.687,13.802,13.038,143.273,69.690,434.972
292.136,9.159,13.620,12.731,143.635,69.724,435.771
291.470,8.977,13.849,12.817,143.384,70.655,434.853
291.717,8.668,13.882,12.837,143.565,69.499,435.282
291.509,8.986,14.010,12.700,143.398,69.296,434.907
291.828,8.998,13.917,12.656,143.570,70.212,435.398
291.475,9.247,13.746,13.016,143.292,69.835,434.767
291.789,9.296,13.637,12.699,143.394,69.880,435.183
291.918,9.201,13.803,12.911,143.491,70.548,435.409
291.700,8.794,13.962,12.606,143.376,69.528,435.076
291.925,9.362,13.496,12.818,143.369,70.320,435.139
291.726,9.203,13.660,12.800,143.385,70.172,435.111
291.818,9.038,13.837,12.884,143.544,70.244,435.361
291.602,9.045,13.646,12.885,143.407,70.338,435.008
291.898,9.066,13.655,12.853,143.448,70.209,435.346
291.433,9.225,13.738,12.630,143.317,69.386,434.750
292.009,9.228,13.675,12.728,143.614,70.080,435.624
291.818,9.158,13.621,12.938,143.359,70.158,435.177
292.524,9.102,13.632,12.742,143.680,69.656,436.204
291.941,9.090,13.779,13.040,143.479,70.375,435.420
291.812,9.046,13.798,12.977,143.378,69.751,435.191
291.687,9.084,13.725,12.871,143.424,69.174,435.111
291.369,8.977,13.704,12.932,143.299,70.983,434.668
291.988,9.325,13.727,12.858,143.591,70.242,435.580
292.021,8.990,13.705,12.898,143.431,70.186,435.452
