preprocess_latency(us),HtoD_latency(us),kernel_latency(us),DtoH_latency(us),postprocess_latency(us),gpu_overhead(us),cpu_overhead
214.251,7.616,14.205,14.917,183.415,112.504,397.666
214.228,8.192,14.234,15.705,183.479,114.759,397.706
214.106,8.634,14.360,15.164,183.426,112.967,397.532
214.196,7.224,14.610,15.378,183.438,112.727,397.634
214.287,7.190,14.416,16.268,183.449,114.397,397.736
213.907,7.639,14.645,14.900,184.162,111.978,398.069
214.174,8.179,14.807,15.488,183.364,112.962,397.538
214.332,8.079,14.365,15.226,183.564,113.020,397.896
214.065,7.177,14.306,17.353,183.455,115.231,397.520
214.231,7.853,14.719,15.060,183.428,111.285,397.659
214.171,7.644,15.269,15.949,183.468,113.379,397.639
214.175,8.146,14.444,15.517,183.334,115.074,397.509
213.131,7.066,15.592,16.513,183.241,115.086,396.372
209.625,7.108,14.551,17.202,183.001,113.715,392.626
209.672,7.873,14.167,15.782,182.967,112.619,392.639
209.528,8.166,14.645,16.666,182.928,113.151,392.456
209.710,8.032,14.699,17.818,182.990,116.171,392.700
209.563,7.257,14.663,18.218,183.045,115.130,392.608
209.638,7.924,14.466,15.713,182.978,113.158,392.617
209.737,7.470,14.570,17.562,182.986,113.189,392.723
209.500,7.691,15.074,17.823,183.015,115.941,392.514
209.548,8.026,14.603,17.854,183.040,114.856,392.588
209.646,7.047,15.058,17.864,183.043,115.132,392.689
209.500,7.656,14.628,17.032,182.902,116.309,392.402
209.660,8.068,14.316,17.962,183.002,114.974,392.662
209.674,7.964,14.367,17.243,182.994,115.515,392.668
209.684,7.959,14.579,17.420,182.982,115.548,392.666
209.533,7.616,14.191,17.132,182.957,113.883,392.489
209.628,6.995,15.116,17.005,183.014,111.646,392.641
209.533,7.838,14.297,15.721,182.928,111.391,392.461
209.732,7.195,14.586,15.979,183.076,112.954,392.726
209.655,7.950,14.515,16.198,183.014,114.457,392.587
209.526,7.182,14.385,18.479,183.026,116.829,392.551
209.602,7.628,14.697,16.783,182.921,114.394,392.523
209.706,7.083,15.585,16.964,182.996,115.461,392.703
209.628,7.288,14.999,16.732,182.988,114.842,392.616
209.586,7.461,14.138,16.729,183.013,114.910,392.599
209.570,7.847,14.529,16.717,182.884,114.116,392.454
209.569,8.264,14.234,17.060,182.867,115.510,392.437
209.646,7.584,15.027,17.563,182.996,112.831,392.642
209.694,7.631,14.971,18.213,182.991,114.597,392.685
209.741,7.162,14.513,16.990,183.066,113.595,392.725
209.490,7.548,14.336,17.005,182.957,114.933,392.447
209.694,7.461,14.336,16.600,182.966,113.385,392.659
209.659,7.326,15.015,16.520,183.000,113.176,392.660
209.656,7.990,14.896,16.725,182.956,111.393,392.612
209.645,7.866,14.495,17.509,182.981,113.270,392.626
209.563,7.072,15.003,16.805,183.007,117.865,392.570
209.581,7.276,14.686,17.790,183.807,116.996,393.388
209.545,7.894,14.248,16.173,182.983,113.873,392.528
209.610,7.544,14.798,15.372,182.890,111.402,392.500
209.636,6.955,15.325,15.099,182.999,109.929,392.635
209.620,6.966,14.365,16.296,183.037,114.130,392.657
209.672,7.250,14.486,16.186,183.045,112.745,392.717
209.644,7.616,14.596,17.646,182.931,117.147,392.575
209.534,8.068,14.075,17.361,183.025,114.131,392.558
209.574,7.340,14.102,15.704,183.036,114.453,392.610
209.616,7.820,14.517,17.608,183.018,115.317,392.634
209.658,7.079,14.140,17.939,183.087,116.818,392.659
209.576,7.608,14.671,16.159,182.974,112.448,392.550
209.569,7.685,14.398,17.358,182.967,114.390,392.535
209.772,7.844,14.745,16.569,183.186,114.765,392.959
209.589,7.536,14.921,17.715,182.958,113.804,392.547
209.561,7.816,14.594,19.019,183.049,118.107,392.610
209.546,7.351,14.720,17.769,182.975,116.831,392.520
209.562,7.970,14.596,16.905,182.962,114.365,392.523
209.701,7.349,14.384,17.378,183.075,113.895,392.776
209.434,7.610,14.953,18.104,182.948,113.668,392.383
209.706,8.112,14.191,17.782,183.003,114.637,392.709
209.585,7.347,14.406,17.425,183.008,116.545,392.592
209.571,7.542,15.118,18.402,183.029,115.277,392.600
209.600,8.024,14.853,17.705,182.935,116.981,392.535
209.531,7.505,14.407,18.118,182.907,114.411,392.439
209.559,8.138,14.337,15.896,183.064,114.130,392.623
209.487,6.675,14.060,16.825,182.957,114.452,392.445
209.542,8.502,14.627,18.175,182.968,115.376,392.510
209.707,8.096,14.228,16.690,182.956,112.975,392.662
209.588,7.324,14.653,17.456,182.995,114.043,392.583
209.602,7.476,14.523,16.306,183.033,112.456,392.635
209.668,7.657,14.868,17.953,183.002,117.129,392.670
209.491,7.731,14.840,17.954,182.978,115.715,392.469
209.536,7.211,15.390,16.124,182.885,114.556,392.422
209.673,7.417,14.677,17.041,182.995,113.583,392.668
209.494,7.894,14.358,16.324,182.995,113.664,392.489
209.554,7.270,13.965,16.354,183.059,114.806,392.613
209.469,7.836,14.670,16.465,182.953,115.110,392.422
209.733,6.914,14.757,16.995,182.958,112.875,392.691
209.493,7.315,15.211,18.634,182.990,113.833,392.483
209.649,7.096,14.418,17.565,182.994,115.138,392.644
209.525,7.333,15.066,16.167,183.070,114.792,392.595
209.609,7.165,15.281,17.636,183.017,114.158,392.626
209.581,7.836,14.826,17.274,182.971,113.308,392.552
209.588,7.497,14.668,16.218,182.976,114.752,392.564
209.749,7.788,15.046,16.257,183.057,113.659,392.806
209.498,7.269,14.376,16.697,182.902,113.089,392.400
209.552,7.560,14.539,17.952,182.893,114.848,392.446
209.574,7.894,14.661,17.861,183.052,113.538,392.627
209.582,7.842,14.394,16.821,182.946,113.730,392.528
209.623,7.252,15.013,19.393,183.015,114.558,392.638
209.557,7.939,14.781,16.240,182.907,111.112,392.464
209.649,6.783,14.497,16.308,183.093,113.331,392.741
209.470,6.996,14.638,15.937,182.966,112.133,392.436
209.670,7.486,14.786,18.677,182.990,115.884,392.660
209.748,7.268,14.349,19.067,183.186,114.763,392.933
209.516,8.171,14.393,17.302,182.951,115.256,392.467
209.632,7.522,14.493,16.861,183.079,112.821,392.711
209.581,7.172,14.814,18.608,182.925,114.483,392.506
209.551,7.308,14.406,15.892,183.028,115.375,392.579
209.777,7.759,14.205,18.019,183.088,114.447,392.866
209.635,7.299,14.476,16.279,183.019,114.314,392.654
209.558,7.271,14.584,18.023,182.943,114.530,392.501
209.688,7.834,14.906,18.247,183.120,115.907,392.808
209.592,7.580,14.111,17.253,182.969,116.699,392.561
209.613,7.756,14.973,16.678,183.079,115.265,392.692
