preprocess_latency(us),HtoD_latency(us),kernel_latency(us),DtoH_latency(us),postprocess_latency(us),gpu_overhead(us),cpu_overhead
0.000,0.000,0.000,0.000,0.000,0.000,502.438
0.000,0.000,0.000,0.000,0.000,0.000,502.633
0.000,0.000,0.000,0.000,0.000,0.000,502.753
0.000,0.000,0.000,0.000,0.000,0.000,500.801
0.000,0.000,0.000,0.000,0.000,0.000,501.587
0.000,0.000,0.000,0.000,0.000,0.000,502.264
0.000,0.000,0.000,0.000,0.000,0.000,502.160
0.000,0.000,0.000,0.000,0.000,0.000,502.175
0.000,0.000,0.000,0.000,0.000,0.000,502.198
0.000,0.000,0.000,0.000,0.000,0.000,502.509
0.000,0.000,0.000,0.000,0.000,0.000,502.446
0.000,0.000,0.000,0.000,0.000,0.000,504.411
0.000,0.000,0.000,0.000,0.000,0.000,501.726
0.000,0.000,0.000,0.000,0.000,0.000,501.990
0.000,0.000,0.000,0.000,0.000,0.000,502.311
0.000,0.000,0.000,0.000,0.000,0.000,502.311
0.000,0.000,0.000,0.000,0.000,0.000,502.327
0.000,0.000,0.000,0.000,0.000,0.000,502.060
0.000,0.000,0.000,0.000,0.000,0.000,502.094
0.000,0.000,0.000,0.000,0.000,0.000,502.120
0.000,0.000,0.000,0.000,0.000,0.000,502.467
0.000,0.000,0.000,0.000,0.000,0.000,502.562
0.000,0.000,0.000,0.000,0.000,0.000,502.356
0.000,0.000,0.000,0.000,0.000,0.000,502.033
0.000,0.000,0.000,0.000,0.000,0.000,500.773
0.000,0.000,0.000,0.000,0.000,0.000,502.574
0.000,0.000,0.000,0.000,0.000,0.000,502.052
0.000,0.000,0.000,0.000,0.000,0.000,502.465
0.000,0.000,0.000,0.000,0.000,0.000,502.556
0.000,0.000,0.000,0.000,0.000,0.000,502.237
0.000,0.000,0.000,0.000,0.000,0.000,502.677
0.000,0.000,0.000,0.000,0.000,0.000,502.625
0.000,0.000,0.000,0.000,0.000,0.000,502.485
0.000,0.000,0.000,0.000,0.000,0.000,502.927
0.000,0.000,0.000,0.000,0.000,0.000,502.579
0.000,0.000,0.000,0.000,0.000,0.000,502.494
0.000,0.000,0.000,0.000,0.000,0.000,502.384
0.000,0.000,0.000,0.000,0.000,0.000,502.502
0.000,0.000,0.000,0.000,0.000,0.000,502.486
0.000,0.000,0.000,0.000,0.000,0.000,502.334
0.000,0.000,0.000,0.000,0.000,0.000,502.421
0.000,0.000,0.000,0.000,0.000,0.000,502.571
0.000,0.000,0.000,0.000,0.000,0.000,502.544
0.000,0.000,0.000,0.000,0.000,0.000,502.709
0.000,0.000,0.000,0.000,0.000,0.000,510.729
0.000,0.000,0.000,0.000,0.000,0.000,502.859
0.000,0.000,0.000,0.000,0.000,0.000,502.832
0.000,0.000,0.000,0.000,0.000,0.000,502.919
0.000,0.000,0.000,0.000,0.000,0.000,502.753
0.000,0.000,0.000,0.000,0.000,0.000,502.898
0.000,0.000,0.000,0.000,0.000,0.000,502.777
0.000,0.000,0.000,0.000,0.000,0.000,503.041
0.000,0.000,0.000,0.000,0.000,0.000,503.043
0.000,0.000,0.000,0.000,0.000,0.000,503.149
0.000,0.000,0.000,0.000,0.000,0.000,502.601
0.000,0.000,0.000,0.000,0.000,0.000,503.012
0.000,0.000,0.000,0.000,0.000,0.000,502.987
0.000,0.000,0.000,0.000,0.000,0.000,503.028
0.000,0.000,0.000,0.000,0.000,0.000,502.711
0.000,0.000,0.000,0.000,0.000,0.000,502.668
0.000,0.000,0.000,0.000,0.000,0.000,502.720
0.000,0.000,0.000,0.000,0.000,0.000,502.723
0.000,0.000,0.000,0.000,0.000,0.000,502.853
0.000,0.000,0.000,0.000,0.000,0.000,502.802
0.000,0.000,0.000,0.000,0.000,0.000,410.998
0.000,0.000,0.000,0.000,0.000,0.000,499.014
0.000,0.000,0.000,0.000,0.000,0.000,499.198
0.000,0.000,0.000,0.000,0.000,0.000,499.643
0.000,0.000,0.000,0.000,0.000,0.000,499.352
0.000,0.000,0.000,0.000,0.000,0.000,499.679
0.000,0.000,0.000,0.000,0.000,0.000,500.668
0.000,0.000,0.000,0.000,0.000,0.000,502.982
0.000,0.000,0.000,0.000,0.000,0.000,502.849
0.000,0.000,0.000,0.000,0.000,0.000,502.774
0.000,0.000,0.000,0.000,0.000,0.000,503.423
0.000,0.000,0.000,0.000,0.000,0.000,504.571
0.000,0.000,0.000,0.000,0.000,0.000,502.952
0.000,0.000,0.000,0.000,0.000,0.000,502.765
0.000,0.000,0.000,0.000,0.000,0.000,503.029
0.000,0.000,0.000,0.000,0.000,0.000,502.762
0.000,0.000,0.000,0.000,0.000,0.000,502.725
0.000,0.000,0.000,0.000,0.000,0.000,502.518
0.000,0.000,0.000,0.000,0.000,0.000,502.766
0.000,0.000,0.000,0.000,0.000,0.000,503.304
0.000,0.000,0.000,0.000,0.000,0.000,503.010
0.000,0.000,0.000,0.000,0.000,0.000,502.879
0.000,0.000,0.000,0.000,0.000,0.000,502.698
0.000,0.000,0.000,0.000,0.000,0.000,502.985
0.000,0.000,0.000,0.000,0.000,0.000,503.061
0.000,0.000,0.000,0.000,0.000,0.000,502.770
0.000,0.000,0.000,0.000,0.000,0.000,503.271
0.000,0.000,0.000,0.000,0.000,0.000,503.167
0.000,0.000,0.000,0.000,0.000,0.000,502.962
0.000,0.000,0.000,0.000,0.000,0.000,515.540
0.000,0.000,0.000,0.000,0.000,0.000,502.509
0.000,0.000,0.000,0.000,0.000,0.000,502.583
0.000,0.000,0.000,0.000,0.000,0.000,502.471
0.000,0.000,0.000,0.000,0.000,0.000,502.519
0.000,0.000,0.000,0.000,0.000,0.000,502.423
0.000,0.000,0.000,0.000,0.000,0.000,502.580
0.000,0.000,0.000,0.000,0.000,0.000,502.375
0.000,0.000,0.000,0.000,0.000,0.000,502.549
0.000,0.000,0.000,0.000,0.000,0.000,503.061
0.000,0.000,0.000,0.000,0.000,0.000,502.638
0.000,0.000,0.000,0.000,0.000,0.000,504.401
0.000,0.000,0.000,0.000,0.000,0.000,502.650
0.000,0.000,0.000,0.000,0.000,0.000,502.746
0.000,0.000,0.000,0.000,0.000,0.000,502.373
0.000,0.000,0.000,0.000,0.000,0.000,502.094
0.000,0.000,0.000,0.000,0.000,0.000,502.563
0.000,0.000,0.000,0.000,0.000,0.000,502.594
0.000,0.000,0.000,0.000,0.000,0.000,502.801
0.000,0.000,0.000,0.000,0.000,0.000,502.597
0.000,0.000,0.000,0.000,0.000,0.000,502.355
0.000,0.000,0.000,0.000,0.000,0.000,502.054
0.000,0.000,0.000,0.000,0.000,0.000,502.573
0.000,0.000,0.000,0.000,0.000,0.000,502.214
0.000,0.000,0.000,0.000,0.000,0.000,502.385
0.000,0.000,0.000,0.000,0.000,0.000,502.702
0.000,0.000,0.000,0.000,0.000,0.000,502.679
0.000,0.000,0.000,0.000,0.000,0.000,502.629
0.000,0.000,0.000,0.000,0.000,0.000,502.617
0.000,0.000,0.000,0.000,0.000,0.000,502.909
0.000,0.000,0.000,0.000,0.000,0.000,502.685
0.000,0.000,0.000,0.000,0.000,0.000,502.607
0.000,0.000,0.000,0.000,0.000,0.000,502.457
0.000,0.000,0.000,0.000,0.000,0.000,502.605
0.000,0.000,0.000,0.000,0.000,0.000,502.496
0.000,0.000,0.000,0.000,0.000,0.000,502.446
0.000,0.000,0.000,0.000,0.000,0.000,502.585
0.000,0.000,0.000,0.000,0.000,0.000,502.265
0.000,0.000,0.000,0.000,0.000,0.000,502.425
0.000,0.000,0.000,0.000,0.000,0.000,502.274
0.000,0.000,0.000,0.000,0.000,0.000,502.204
0.000,0.000,0.000,0.000,0.000,0.000,502.762
0.000,0.000,0.000,0.000,0.000,0.000,503.120
0.000,0.000,0.000,0.000,0.000,0.000,503.127
0.000,0.000,0.000,0.000,0.000,0.000,502.468
0.000,0.000,0.000,0.000,0.000,0.000,502.328
0.000,0.000,0.000,0.000,0.000,0.000,502.656
0.000,0.000,0.000,0.000,0.000,0.000,502.645
0.000,0.000,0.000,0.000,0.000,0.000,502.582
0.000,0.000,0.000,0.000,0.000,0.000,502.596
0.000,0.000,0.000,0.000,0.000,0.000,502.706
0.000,0.000,0.000,0.000,0.000,0.000,502.384
0.000,0.000,0.000,0.000,0.000,0.000,502.447
0.000,0.000,0.000,0.000,0.000,0.000,502.612
0.000,0.000,0.000,0.000,0.000,0.000,502.406
0.000,0.000,0.000,0.000,0.000,0.000,502.612
0.000,0.000,0.000,0.000,0.000,0.000,502.755
0.000,0.000,0.000,0.000,0.000,0.000,502.502
0.000,0.000,0.000,0.000,0.000,0.000,502.546
0.000,0.000,0.000,0.000,0.000,0.000,502.551
0.000,0.000,0.000,0.000,0.000,0.000,500.955
0.000,0.000,0.000,0.000,0.000,0.000,502.671
0.000,0.000,0.000,0.000,0.000,0.000,502.920
0.000,0.000,0.000,0.000,0.000,0.000,503.114
0.000,0.000,0.000,0.000,0.000,0.000,503.015
0.000,0.000,0.000,0.000,0.000,0.000,503.050
0.000,0.000,0.000,0.000,0.000,0.000,503.034
0.000,0.000,0.000,0.000,0.000,0.000,502.811
0.000,0.000,0.000,0.000,0.000,0.000,502.972
0.000,0.000,0.000,0.000,0.000,0.000,502.907
0.000,0.000,0.000,0.000,0.000,0.000,502.993
0.000,0.000,0.000,0.000,0.000,0.000,502.856
0.000,0.000,0.000,0.000,0.000,0.000,502.884
0.000,0.000,0.000,0.000,0.000,0.000,502.803
0.000,0.000,0.000,0.000,0.000,0.000,502.697
0.000,0.000,0.000,0.000,0.000,0.000,502.719
0.000,0.000,0.000,0.000,0.000,0.000,503.050
0.000,0.000,0.000,0.000,0.000,0.000,502.755
0.000,0.000,0.000,0.000,0.000,0.000,503.067
0.000,0.000,0.000,0.000,0.000,0.000,502.936
0.000,0.000,0.000,0.000,0.000,0.000,502.712
0.000,0.000,0.000,0.000,0.000,0.000,503.009
0.000,0.000,0.000,0.000,0.000,0.000,503.383
0.000,0.000,0.000,0.000,0.000,0.000,502.838
0.000,0.000,0.000,0.000,0.000,0.000,502.930
0.000,0.000,0.000,0.000,0.000,0.000,502.962
0.000,0.000,0.000,0.000,0.000,0.000,502.723
0.000,0.000,0.000,0.000,0.000,0.000,502.857
0.000,0.000,0.000,0.000,0.000,0.000,502.921
0.000,0.000,0.000,0.000,0.000,0.000,502.853
0.000,0.000,0.000,0.000,0.000,0.000,502.915
0.000,0.000,0.000,0.000,0.000,0.000,503.019
0.000,0.000,0.000,0.000,0.000,0.000,503.058
0.000,0.000,0.000,0.000,0.000,0.000,502.835
0.000,0.000,0.000,0.000,0.000,0.000,503.223
0.000,0.000,0.000,0.000,0.000,0.000,502.882
0.000,0.000,0.000,0.000,0.000,0.000,503.369
0.000,0.000,0.000,0.000,0.000,0.000,502.587
0.000,0.000,0.000,0.000,0.000,0.000,503.031
0.000,0.000,0.000,0.000,0.000,0.000,503.011
0.000,0.000,0.000,0.000,0.000,0.000,503.073
0.000,0.000,0.000,0.000,0.000,0.000,503.109
0.000,0.000,0.000,0.000,0.000,0.000,503.055
0.000,0.000,0.000,0.000,0.000,0.000,502.924
0.000,0.000,0.000,0.000,0.000,0.000,502.809
0.000,0.000,0.000,0.000,0.000,0.000,502.958
0.000,0.000,0.000,0.000,0.000,0.000,502.889
0.000,0.000,0.000,0.000,0.000,0.000,503.325
0.000,0.000,0.000,0.000,0.000,0.000,502.936
0.000,0.000,0.000,0.000,0.000,0.000,502.976
0.000,0.000,0.000,0.000,0.000,0.000,386.218
0.000,0.000,0.000,0.000,0.000,0.000,447.855
0.000,0.000,0.000,0.000,0.000,0.000,500.316
0.000,0.000,0.000,0.000,0.000,0.000,500.291
0.000,0.000,0.000,0.000,0.000,0.000,500.407
0.000,0.000,0.000,0.000,0.000,0.000,500.480
0.000,0.000,0.000,0.000,0.000,0.000,500.323
0.000,0.000,0.000,0.000,0.000,0.000,500.279
0.000,0.000,0.000,0.000,0.000,0.000,500.211
0.000,0.000,0.000,0.000,0.000,0.000,500.105
0.000,0.000,0.000,0.000,0.000,0.000,500.441
0.000,0.000,0.000,0.000,0.000,0.000,500.365
0.000,0.000,0.000,0.000,0.000,0.000,500.592
