preprocess_latency(us),HtoD_latency(us),kernel_latency(us),DtoH_latency(us),postprocess_latency(us),gpu_overhead(us),cpu_overhead
0.000,0.000,0.000,0.000,0.000,0.000,287.966
0.000,0.000,0.000,0.000,0.000,0.000,288.155
0.000,0.000,0.000,0.000,0.000,0.000,288.129
0.000,0.000,0.000,0.000,0.000,0.000,287.890
0.000,0.000,0.000,0.000,0.000,0.000,288.274
0.000,0.000,0.000,0.000,0.000,0.000,288.147
0.000,0.000,0.000,0.000,0.000,0.000,287.624
0.000,0.000,0.000,0.000,0.000,0.000,287.865
0.000,0.000,0.000,0.000,0.000,0.000,293.533
0.000,0.000,0.000,0.000,0.000,0.000,288.491
0.000,0.000,0.000,0.000,0.000,0.000,287.994
0.000,0.000,0.000,0.000,0.000,0.000,288.413
0.000,0.000,0.000,0.000,0.000,0.000,288.432
0.000,0.000,0.000,0.000,0.000,0.000,288.322
0.000,0.000,0.000,0.000,0.000,0.000,288.025
0.000,0.000,0.000,0.000,0.000,0.000,287.626
0.000,0.000,0.000,0.000,0.000,0.000,288.396
0.000,0.000,0.000,0.000,0.000,0.000,288.054
0.000,0.000,0.000,0.000,0.000,0.000,287.660
0.000,0.000,0.000,0.000,0.000,0.000,287.761
0.000,0.000,0.000,0.000,0.000,0.000,288.230
0.000,0.000,0.000,0.000,0.000,0.000,287.681
0.000,0.000,0.000,0.000,0.000,0.000,288.133
0.000,0.000,0.000,0.000,0.000,0.000,287.507
0.000,0.000,0.000,0.000,0.000,0.000,288.049
0.000,0.000,0.000,0.000,0.000,0.000,287.813
0.000,0.000,0.000,0.000,0.000,0.000,288.178
0.000,0.000,0.000,0.000,0.000,0.000,287.362
0.000,0.000,0.000,0.000,0.000,0.000,287.948
0.000,0.000,0.000,0.000,0.000,0.000,287.897
0.000,0.000,0.000,0.000,0.000,0.000,288.141
0.000,0.000,0.000,0.000,0.000,0.000,287.591
0.000,0.000,0.000,0.000,0.000,0.000,288.033
0.000,0.000,0.000,0.000,0.000,0.000,287.849
0.000,0.000,0.000,0.000,0.000,0.000,287.739
0.000,0.000,0.000,0.000,0.000,0.000,287.791
0.000,0.000,0.000,0.000,0.000,0.000,287.794
0.000,0.000,0.000,0.000,0.000,0.000,287.857
0.000,0.000,0.000,0.000,0.000,0.000,287.876
0.000,0.000,0.000,0.000,0.000,0.000,287.943
0.000,0.000,0.000,0.000,0.000,0.000,287.487
0.000,0.000,0.000,0.000,0.000,0.000,287.985
0.000,0.000,0.000,0.000,0.000,0.000,287.827
0.000,0.000,0.000,0.000,0.000,0.000,287.702
0.000,0.000,0.000,0.000,0.000,0.000,288.110
0.000,0.000,0.000,0.000,0.000,0.000,287.630
0.000,0.000,0.000,0.000,0.000,0.000,288.761
0.000,0.000,0.000,0.000,0.000,0.000,287.733
0.000,0.000,0.000,0.000,0.000,0.000,288.073
