preprocess_latency(us),HtoD_latency(us),kernel_latency(us),DtoH_latency(us),postprocess_latency(us),gpu_overhead(us),cpu_overhead
188.641,9.571,7.894,11.425,182.395,69.481,371.035
188.428,9.861,7.834,11.497,182.348,69.511,370.776
188.626,9.838,8.106,11.655,183.400,70.313,372.025
188.493,9.692,8.001,11.118,182.445,69.093,370.939
188.322,9.610,7.870,11.148,182.366,69.152,370.688
188.380,9.495,7.909,11.165,182.374,68.244,370.754
188.578,9.590,7.919,11.339,182.441,68.711,371.019
188.309,9.673,7.955,11.392,182.431,70.315,370.740
188.399,10.089,7.809,11.269,182.258,70.497,370.657
188.565,10.159,7.927,11.106,182.546,69.783,371.112
188.441,9.579,7.942,11.309,182.337,69.361,370.778
188.498,9.744,7.732,11.296,182.436,67.656,370.934
188.365,9.973,7.688,11.269,182.417,69.474,370.714
188.330,9.915,7.705,11.190,182.429,69.640,370.759
188.406,9.721,7.727,11.255,182.416,67.949,370.822
188.361,9.934,7.710,11.102,182.414,70.047,370.775
188.475,9.934,7.685,11.153,182.342,68.497,370.817
188.419,9.834,7.752,11.210,182.407,67.747,370.826
188.319,9.905,7.779,11.201,182.417,68.969,370.737
188.348,9.886,7.778,11.223,182.410,68.887,370.758
188.509,9.996,7.853,11.255,182.301,69.472,370.810
188.462,10.029,7.853,11.180,182.456,68.846,370.918
188.543,9.847,7.740,11.070,182.399,66.976,370.942
188.347,9.807,7.710,11.250,182.340,68.328,370.688
188.563,10.130,7.855,11.304,182.492,69.806,371.055
188.351,9.889,7.777,11.294,182.335,68.666,370.685
188.323,9.936,7.839,11.243,182.434,70.066,370.757
188.407,9.884,7.784,11.180,182.385,69.228,370.792
188.380,9.977,7.797,11.162,182.439,69.872,370.819
264.303,9.896,7.105,12.130,182.148,66.383,446.451
290.314,10.032,6.748,12.242,181.939,65.806,472.253
290.833,9.808,6.644,12.180,181.911,63.494,472.744
290.608,9.921,6.721,12.288,182.043,66.713,472.651
290.286,9.863,6.723,12.320,181.820,65.585,472.107
290.912,9.860,6.713,12.285,181.930,65.362,472.842
290.646,9.848,6.674,12.252,181.883,64.946,472.530
290.557,9.826,6.697,12.442,181.970,64.472,472.527
290.325,9.901,6.799,12.409,182.025,64.976,472.350
290.236,9.837,6.790,12.273,181.956,63.981,472.193
290.685,9.787,6.749,12.257,181.887,64.376,472.571
290.541,9.888,6.809,12.437,182.110,65.299,472.651
290.292,9.822,6.812,12.438,181.805,64.726,472.097
290.932,9.781,6.819,12.455,182.037,63.628,472.968
291.000,9.896,6.816,12.364,181.717,66.159,472.717
290.800,9.850,6.745,12.222,181.926,64.869,472.726
290.502,9.983,6.871,12.266,181.924,66.106,472.427
290.822,9.826,6.671,12.140,181.922,64.904,472.744
290.263,9.909,6.745,12.295,181.738,65.377,472.001
291.121,9.817,6.691,12.327,181.997,64.761,473.118
290.656,9.771,6.726,12.316,181.850,64.295,472.506
290.374,9.932,6.721,12.189,181.893,65.623,472.267
290.305,9.762,6.715,12.278,181.915,65.011,472.220
290.687,9.876,6.696,12.080,181.848,64.767,472.535
290.611,9.761,6.759,12.188,182.011,64.006,472.622
291.099,9.898,6.731,12.250,181.941,64.738,473.039
290.842,9.796,6.698,12.290,181.922,65.231,472.764
290.179,9.984,6.832,12.309,181.937,65.479,472.026
289.983,9.865,6.820,12.275,181.838,64.905,471.821
290.740,9.714,6.708,12.103,182.037,63.094,472.777
289.808,9.906,6.780,12.247,181.924,65.176,471.732
290.240,9.990,6.808,12.360,181.896,65.747,472.136
290.320,9.785,6.739,12.274,181.898,63.840,472.219
290.498,9.789,6.737,12.276,181.877,63.846,472.375
289.481,9.866,6.813,12.350,182.570,65.332,472.051
290.377,9.828,6.708,12.251,181.804,64.049,472.181
290.700,9.838,6.810,12.406,181.921,64.630,472.621
290.415,9.877,6.871,12.257,182.042,64.749,472.457
290.340,9.772,6.736,12.267,181.903,64.149,472.243
289.830,9.757,6.719,12.308,181.834,63.442,471.664
290.521,9.745,6.766,12.257,182.021,63.781,472.541
290.614,9.789,6.756,12.407,181.891,64.217,472.505
290.180,9.943,6.744,12.170,181.922,64.579,472.102
290.055,9.849,6.745,12.206,181.939,64.177,471.994
289.684,9.808,6.811,12.279,181.869,64.980,471.553
290.045,9.782,6.747,12.156,181.935,63.964,471.980
290.649,9.850,6.728,12.396,181.862,65.070,472.511
290.162,9.864,6.732,12.440,181.935,64.869,472.097
290.033,9.890,6.826,12.310,181.841,64.432,471.874
289.716,9.855,6.744,12.345,181.836,64.677,471.552
290.824,9.858,6.755,12.243,182.007,64.823,472.741
289.775,9.902,6.765,12.313,181.819,65.950,471.594
290.165,9.884,6.825,12.333,181.925,65.226,472.090
290.205,9.737,6.703,12.261,181.955,64.283,472.160
290.179,9.895,6.776,12.375,181.927,65.372,472.106
290.172,9.822,6.756,12.328,181.956,64.163,472.128
290.217,9.855,6.852,12.371,181.980,65.721,472.197
289.803,9.728,6.695,12.293,181.851,63.836,471.654
290.356,9.735,6.672,12.260,181.991,63.548,472.347
289.892,9.825,6.710,12.323,182.027,65.137,471.919
290.161,9.857,6.788,12.264,181.914,65.097,472.075
289.742,9.877,6.776,12.397,181.879,65.288,471.621
290.514,9.950,6.929,12.150,181.834,66.132,472.348
289.595,10.089,7.181,12.260,182.141,66.578,471.736
289.455,10.038,7.179,12.104,181.959,66.589,471.414
289.432,10.011,7.132,12.143,182.007,67.105,471.439
289.640,10.023,7.129,12.163,181.948,67.315,471.588
289.594,10.068,7.227,12.162,182.056,66.470,471.650
289.139,10.127,7.240,12.118,182.045,67.138,471.184
289.163,9.990,7.213,12.178,181.948,67.029,471.111
289.948,10.134,7.228,12.084,182.100,66.828,472.048
289.404,10.154,7.176,12.243,181.970,67.273,471.374
289.709,9.842,7.149,12.141,181.974,65.118,471.683
289.603,10.097,7.150,12.174,182.383,67.671,471.986
289.890,10.010,7.075,11.999,182.065,67.064,471.955
289.350,10.056,7.046,12.049,182.028,67.376,471.377
289.406,10.104,7.192,12.117,181.840,67.644,471.246
289.633,10.130,7.247,12.176,182.032,67.018,471.666
290.150,10.103,7.217,12.147,181.991,67.562,472.141
289.925,9.977,7.170,12.097,182.207,66.019,472.132
289.973,10.020,7.132,12.102,182.063,66.221,472.036
290.114,9.963,7.299,12.170,182.201,66.027,472.316
290.652,9.960,7.085,12.106,182.155,66.032,472.720
290.291,10.063,7.100,12.082,182.256,68.506,472.546
290.755,9.928,6.973,12.155,182.061,67.027,472.816
290.624,10.142,7.115,12.055,182.124,67.991,472.748
290.502,9.957,7.064,12.133,181.974,68.016,472.475
290.272,9.971,7.218,12.189,182.268,65.927,472.540
289.850,9.942,7.173,12.110,182.145,65.581,471.910
289.705,9.918,7.185,12.058,182.042,66.049,471.746
290.275,10.046,7.185,12.156,182.040,66.892,472.315
290.561,9.960,7.226,12.175,182.234,66.250,472.796
290.005,10.107,7.165,11.916,182.070,67.820,472.075
290.043,10.111,7.113,12.180,182.115,67.736,472.157
289.988,9.958,7.114,12.080,182.111,65.706,472.099
290.341,10.026,7.101,11.990,182.121,67.893,472.461
290.618,9.875,7.317,12.088,182.195,67.205,472.813
290.093,9.925,7.369,12.061,181.997,66.975,472.089
289.811,9.767,7.298,12.157,182.242,67.161,472.053
290.326,9.722,7.284,12.198,182.073,65.954,472.398
290.459,9.748,7.308,12.100,182.148,66.509,472.607
289.607,9.736,7.341,12.133,182.160,66.584,471.768
290.327,9.728,7.282,12.055,182.090,65.311,472.417
289.920,9.690,7.342,12.127,182.150,65.432,472.070
290.111,9.835,7.317,12.019,182.026,66.846,472.137
290.765,9.759,7.265,12.055,182.277,65.773,473.042
291.031,9.714,7.290,12.083,182.121,65.658,473.152
289.774,9.689,7.311,12.072,182.366,65.477,472.140
290.249,9.648,7.318,12.105,182.062,65.925,472.311
289.966,9.942,7.372,12.301,182.168,67.617,472.134
289.302,9.776,7.346,12.168,182.024,65.991,471.326
290.036,9.772,7.353,12.102,182.232,66.916,472.269
290.138,9.715,7.375,12.133,182.130,65.892,472.268
290.293,9.766,7.322,12.153,182.150,66.414,472.443
290.124,9.855,7.391,12.166,182.193,67.573,472.317
289.970,9.587,7.262,12.113,182.141,64.972,472.110
290.007,9.816,7.311,12.154,182.188,66.804,472.195
290.500,9.793,7.305,12.074,182.214,66.945,472.628
290.296,9.709,7.345,12.223,182.077,66.239,472.374
290.340,9.698,7.307,11.971,182.694,66.391,473.034
289.927,9.775,7.212,11.983,181.947,66.867,471.875
290.264,9.840,7.242,12.084,182.236,67.966,472.500
290.331,9.987,7.322,12.128,182.033,67.371,472.365
289.743,9.760,7.252,12.120,182.125,66.938,471.867
289.834,9.904,7.211,12.258,182.221,67.135,472.055
289.630,9.858,7.359,12.256,182.056,67.984,471.686
289.958,9.744,7.286,12.046,182.146,67.058,472.104
289.900,9.836,7.305,12.114,182.208,66.856,472.108
290.089,9.680,7.281,12.145,182.032,66.061,472.121
289.762,9.774,7.304,12.052,182.040,67.496,471.802
290.032,9.721,7.378,12.203,182.148,66.875,472.180
289.834,9.715,7.359,12.136,182.253,65.970,472.002
289.785,9.862,7.316,12.119,182.006,68.235,471.791
290.455,9.774,7.253,12.122,182.254,66.716,472.709
289.694,9.713,7.312,12.272,182.138,67.688,471.832
290.343,9.745,7.286,12.194,182.109,67.708,472.452
289.671,9.721,7.327,12.076,182.162,67.029,471.833
289.703,9.904,7.403,12.157,182.107,66.966,471.810
290.291,9.766,7.409,12.220,182.362,66.594,472.653
289.691,9.874,7.402,12.170,181.996,67.291,471.687
289.420,9.699,7.377,12.165,182.165,66.263,471.584
290.270,9.759,7.349,12.270,182.191,66.436,472.375
289.596,9.782,7.357,12.115,182.228,66.722,471.824
290.456,9.694,7.333,12.117,182.121,65.751,472.577
289.787,9.750,7.347,12.217,182.105,65.839,471.892
289.584,9.682,7.341,12.098,182.127,66.228,471.711
290.366,9.807,7.376,12.197,182.142,67.254,472.508
289.507,9.779,7.391,12.156,182.173,67.289,471.681
290.198,9.776,7.313,12.121,182.190,66.627,472.388
289.967,9.801,7.368,12.196,182.169,66.663,472.137
289.788,9.682,7.375,12.160,182.178,66.228,471.966
289.722,9.722,7.360,12.278,182.015,66.380,471.737
290.258,9.832,7.373,12.167,182.247,67.066,472.505
289.885,9.726,7.347,12.155,182.163,66.754,472.047
289.813,9.730,7.316,12.137,182.059,66.850,471.872
290.196,9.815,7.348,12.132,182.207,66.780,472.403
290.523,9.907,7.307,12.071,182.181,67.309,472.704
290.092,9.722,7.285,12.216,182.175,66.211,472.267
290.571,9.806,7.300,12.045,182.212,67.252,472.783
