preprocess_latency(us),HtoD_latency(us),kernel_latency(us),DtoH_latency(us),postprocess_latency(us),gpu_overhead(us),cpu_overhead
249.632,8.659,12.986,11.293,139.019,59.855,388.651
249.809,8.681,13.023,11.260,139.207,59.677,389.016
249.958,8.721,13.011,11.322,139.159,59.663,389.117
249.451,8.554,12.959,11.369,139.083,59.794,388.534
249.864,8.697,13.027,11.378,139.265,59.384,389.129
249.511,8.634,12.975,11.318,139.186,59.691,388.696
256.692,9.017,13.143,11.235,139.225,60.108,395.917
249.999,8.637,13.053,11.387,139.343,59.948,389.342
249.819,8.683,13.091,11.387,139.172,59.608,388.990
249.803,8.624,13.043,11.385,139.198,60.067,389.001
249.553,8.603,12.991,11.304,139.220,60.377,388.772
249.634,8.715,13.048,11.254,139.121,59.780,388.755
249.519,8.601,13.058,11.569,139.210,60.159,388.729
249.581,8.575,13.113,11.396,139.362,59.574,388.943
249.546,8.776,13.065,11.322,139.265,60.661,388.811
249.679,8.717,13.055,11.332,139.295,60.228,388.973
250.248,8.851,13.088,11.237,139.041,60.118,389.289
249.799,8.622,12.920,11.465,139.373,59.820,389.172
249.534,8.684,13.013,11.341,139.239,60.377,388.773
249.622,8.632,13.072,11.303,139.264,60.099,388.885
249.228,8.668,12.959,11.442,139.210,59.762,388.371
249.632,8.681,13.083,11.317,139.272,60.226,388.903
249.515,8.707,13.030,11.382,139.407,60.198,388.922
249.708,8.587,13.073,11.327,139.346,60.157,389.054
249.351,8.692,13.079,11.355,139.342,60.241,388.693
249.703,8.723,12.927,11.377,139.380,60.401,389.083
249.595,8.684,12.947,11.372,139.326,60.484,388.921
250.152,8.705,12.992,11.236,139.150,60.409,389.301
249.705,8.568,13.044,11.299,139.216,60.092,388.921
249.628,8.567,13.027,11.277,139.367,60.098,388.995
249.683,8.596,13.002,11.337,139.314,59.991,388.997
249.572,8.538,13.018,11.358,139.268,59.530,388.840
249.595,8.609,12.819,11.442,139.322,59.857,388.918
249.758,8.694,13.093,11.291,139.372,60.572,389.130
249.612,8.324,13.445,11.372,139.200,60.513,388.812
249.460,8.176,13.875,11.359,139.268,59.819,388.728
249.354,8.171,13.547,11.404,139.258,59.835,388.611
249.800,8.041,13.514,11.434,139.383,59.735,389.183
249.564,8.087,13.632,11.398,139.195,59.590,388.690
249.803,8.140,13.608,11.361,139.358,59.596,389.162
249.638,8.078,13.427,11.417,139.369,59.347,389.007
250.299,8.284,13.588,11.430,139.242,60.192,389.541
249.861,7.993,13.643,11.402,139.341,59.567,389.202
249.611,8.000,13.649,11.395,139.152,59.552,388.763
249.775,8.028,13.477,11.304,139.363,59.329,389.138
249.852,8.076,13.561,11.360,139.272,59.560,389.125
249.742,8.017,13.663,11.382,139.299,59.516,389.041
249.485,8.157,13.674,11.336,139.173,59.920,388.658
249.619,8.211,13.534,11.210,139.272,59.932,388.891
249.712,8.131,13.530,11.260,139.121,59.934,388.714
250.287,8.302,13.657,10.996,139.485,65.860,389.772
250.465,8.273,13.553,10.862,139.542,66.852,390.007
250.312,8.354,13.533,10.930,139.513,66.928,389.825
250.472,8.252,13.540,10.900,139.597,66.619,390.069
250.525,8.225,13.557,11.024,139.529,66.649,390.054
250.370,8.252,13.497,10.939,139.654,66.598,390.024
250.541,8.257,13.458,11.124,139.615,66.791,390.157
250.678,8.172,13.507,11.035,139.640,66.702,390.221
250.602,8.209,13.467,10.904,139.544,66.559,390.091
250.699,8.371,13.432,10.990,139.541,66.577,390.240
250.499,8.919,12.973,11.021,139.516,67.102,390.014
250.702,8.986,12.845,10.938,139.645,67.202,390.347
250.791,9.068,12.944,11.040,139.613,67.819,390.404
250.869,9.033,13.055,11.042,139.710,67.428,390.580
250.784,9.080,12.894,10.880,139.860,67.081,390.644
250.896,9.097,12.853,10.825,139.804,67.342,390.598
250.904,9.150,12.863,11.018,139.906,67.238,390.811
250.613,9.082,12.929,10.923,139.867,67.400,390.480
250.806,9.052,12.882,10.963,139.891,67.553,390.599
250.797,9.004,12.805,10.969,139.768,67.368,390.564
250.841,9.143,12.975,10.946,139.837,67.372,390.677
250.610,9.083,12.940,10.876,139.868,67.379,390.477
250.834,8.965,13.063,10.866,139.853,67.341,390.687
250.760,9.070,12.987,10.957,139.831,67.713,390.591
250.756,9.047,12.988,11.001,139.815,67.881,390.571
250.461,8.963,13.031,10.908,139.783,67.382,390.244
250.835,8.982,12.929,11.156,139.817,67.389,390.652
251.699,8.996,12.899,11.035,139.649,67.416,391.348
250.686,9.057,12.926,10.912,139.849,67.599,390.480
250.450,9.052,12.985,10.946,139.764,67.260,390.214
250.568,9.074,12.914,10.981,139.914,67.126,390.482
250.520,9.033,12.826,10.905,139.840,67.220,390.361
250.742,9.008,13.057,11.016,139.789,67.301,390.531
250.842,9.043,13.011,10.941,139.834,67.138,390.676
250.819,9.044,12.947,10.905,139.840,67.010,390.660
250.754,8.976,12.902,10.963,139.830,67.134,390.584
250.940,9.032,12.950,11.015,139.843,67.206,390.784
250.693,8.993,12.814,11.042,139.839,67.685,390.435
250.781,9.055,12.754,10.967,139.823,67.301,390.604
250.661,9.072,12.958,10.991,139.746,67.540,390.407
250.889,9.016,12.833,10.807,139.811,67.380,390.700
250.655,9.084,13.003,10.859,139.801,67.145,390.457
250.851,9.084,12.859,10.985,139.848,66.997,390.699
250.974,9.335,13.083,11.002,139.756,67.736,390.730
250.682,8.105,13.430,10.784,139.601,65.945,390.283
250.829,8.229,13.621,10.994,139.662,66.289,390.491
250.737,8.118,13.508,10.985,139.637,66.327,390.374
250.649,8.199,13.560,10.913,139.640,66.093,390.289
250.675,8.214,13.517,10.918,139.728,66.319,390.403
250.653,8.874,12.891,10.881,139.718,67.150,390.370
250.601,8.955,12.809,10.946,139.685,67.145,390.286
250.413,8.949,12.858,10.943,139.709,66.989,390.122
250.652,8.959,12.901,10.805,139.720,66.860,390.371
250.513,8.856,12.931,10.942,139.670,66.841,390.183
250.594,8.156,13.461,10.947,139.760,65.732,390.354
250.448,8.180,13.338,11.058,139.685,66.503,390.133
250.550,8.153,13.440,10.961,139.657,66.203,390.208
250.851,8.979,12.930,10.903,139.678,68.087,390.529
250.872,8.365,13.422,10.869,139.776,66.761,390.648
250.774,8.147,13.425,10.838,139.773,66.280,390.546
250.774,8.108,13.506,11.036,139.699,66.546,390.472
250.949,8.153,13.585,10.898,139.758,66.121,390.708
250.867,8.227,13.504,10.870,139.739,66.389,390.606
250.966,8.175,13.428,10.961,139.788,66.573,390.754
250.888,8.163,13.471,10.980,139.687,66.397,390.575
250.904,8.093,13.440,11.053,139.684,66.723,390.589
250.935,8.195,13.428,10.921,139.703,66.701,390.638
250.910,8.256,13.531,10.862,139.666,66.235,390.576
250.604,8.238,13.528,10.781,139.622,66.398,390.226
250.848,8.151,13.455,10.847,139.781,66.201,390.629
250.991,8.177,13.348,11.102,139.742,66.221,390.635
250.849,8.210,13.440,10.961,139.731,66.557,390.581
250.854,8.145,13.472,10.940,139.786,66.294,390.641
250.805,8.135,13.436,11.127,139.777,66.787,390.582
250.634,8.085,13.532,11.001,139.636,66.200,390.270
250.882,8.123,13.484,10.939,139.699,66.348,390.582
250.653,8.124,13.619,11.043,139.759,66.452,390.411
250.707,8.226,13.474,10.942,139.656,66.565,390.362
250.939,8.490,13.440,11.090,139.734,57.578,390.673
249.807,7.976,13.230,11.487,139.253,52.657,389.059
249.721,8.044,13.200,11.266,139.220,52.779,388.941
249.678,8.003,13.370,11.325,139.326,52.649,389.004
249.561,8.018,13.282,11.410,139.264,52.534,388.825
249.911,7.981,13.185,11.317,139.373,52.711,389.284
249.734,8.074,13.347,11.302,139.272,52.837,389.006
248.926,8.148,13.320,11.286,139.708,52.837,388.634
246.815,7.944,13.418,11.080,140.826,52.485,387.641
246.682,8.053,13.389,11.202,140.906,52.891,387.588
246.539,8.047,13.378,11.244,140.713,52.794,387.252
246.809,7.984,13.373,11.169,140.885,52.638,387.694
246.636,8.018,13.492,11.117,140.834,52.830,387.470
246.710,8.123,13.500,11.193,140.775,53.083,387.369
246.801,7.990,13.470,11.162,140.975,52.487,387.776
246.472,7.938,13.445,11.008,140.753,52.790,387.225
246.773,8.018,13.455,11.213,140.877,52.556,387.650
246.800,7.967,13.407,11.167,140.831,52.712,387.631
246.503,8.003,13.387,11.131,140.724,52.602,387.227
247.035,8.143,13.428,11.081,140.952,53.064,387.987
246.611,8.099,13.484,11.081,140.854,53.039,387.465
246.516,8.094,13.586,11.007,140.862,52.715,387.378
246.610,8.011,13.418,11.279,140.801,52.938,387.285
246.706,8.023,13.562,11.171,140.846,52.643,387.552
246.743,8.008,13.542,11.195,140.841,52.641,387.584
246.445,8.038,13.482,11.230,140.670,53.171,387.115
246.713,8.037,13.372,11.114,140.875,52.987,387.588
246.566,8.074,13.496,11.054,140.840,52.857,387.406
246.729,8.026,13.522,11.123,140.869,52.875,387.598
246.702,8.134,13.400,11.178,140.834,53.093,387.536
246.574,8.137,13.480,10.949,140.763,53.157,387.337
246.763,7.972,13.573,11.122,140.866,52.653,387.630
246.654,8.024,13.428,11.136,140.851,53.088,387.506
246.498,8.132,13.511,11.126,140.788,53.148,387.286
247.037,7.990,13.474,11.107,141.047,52.715,388.084
246.945,8.021,13.446,11.124,140.778,52.873,387.723
247.005,8.119,13.364,11.171,140.585,52.993,387.590
246.780,8.025,13.394,11.011,140.878,52.648,387.658
246.802,8.011,13.419,11.268,140.908,52.828,387.710
246.688,8.060,13.389,11.025,140.781,52.722,387.469
246.746,7.926,13.339,11.243,140.710,52.815,387.456
246.531,7.970,13.379,11.269,140.832,52.765,387.363
246.858,7.995,13.312,11.324,140.746,53.040,387.604
246.678,8.035,13.449,11.194,140.860,52.996,387.538
246.793,7.993,13.463,11.129,140.906,52.568,387.698
246.293,8.002,13.541,11.157,140.792,52.731,387.085
246.578,8.056,13.371,11.019,140.812,52.785,387.389
246.716,8.006,13.460,10.957,140.770,52.845,387.486
246.952,8.029,13.508,11.128,140.817,52.470,387.769
246.879,7.934,13.579,11.053,140.846,52.356,387.725
246.723,8.066,13.467,11.004,140.793,52.889,387.517
246.917,8.000,13.449,11.137,140.852,52.645,387.769
247.078,7.930,13.359,11.189,140.877,52.571,387.954
246.725,8.023,13.401,11.130,140.642,52.692,387.367
246.803,8.054,13.410,11.046,140.816,53.064,387.618
247.088,7.988,13.474,11.133,140.873,52.609,387.962
246.879,8.008,13.473,11.157,140.745,52.713,387.555
247.179,8.073,13.459,11.108,140.820,53.059,387.999
246.843,7.951,13.502,11.220,140.746,52.979,387.589
246.896,8.087,13.472,11.053,140.777,53.234,387.673
247.031,8.027,13.520,11.120,140.853,52.843,387.884
246.978,7.993,13.492,11.205,140.781,52.599,387.759
247.220,7.950,13.250,11.152,140.746,52.535,387.966
246.996,8.033,13.433,10.962,140.802,52.545,387.798
246.919,8.040,13.399,11.058,140.941,52.809,387.859
246.761,7.993,13.444,11.088,140.793,52.845,387.555
246.649,8.083,13.499,11.076,140.804,52.762,387.453
246.588,7.993,13.565,11.044,140.773,52.636,387.361
246.527,7.971,13.528,11.186,140.714,52.389,387.241
246.701,7.996,13.415,11.014,140.832,52.424,387.533
246.543,8.072,13.440,11.084,140.730,52.654,387.273
247.051,8.087,13.461,11.194,140.833,52.568,387.884
246.696,7.951,13.520,11.156,140.794,52.552,387.490
246.663,7.985,13.470,11.126,140.666,52.504,387.329
246.596,7.956,13.412,11.202,140.784,52.593,387.380
246.753,7.974,13.393,11.131,140.791,52.651,387.544
246.373,8.039,13.442,11.000,140.644,52.750,387.017
246.647,7.975,13.431,11.096,140.780,52.406,387.427
246.793,7.995,13.481,11.033,140.834,52.201,387.627
246.985,8.052,13.410,11.152,140.908,52.519,387.893
246.983,7.927,13.523,11.170,140.767,52.456,387.750
246.858,7.939,13.600,11.069,140.801,52.273,387.659
246.893,7.957,13.469,11.041,140.825,52.426,387.718
246.738,8.021,13.509,11.138,140.692,52.839,387.429
246.862,7.974,13.438,11.079,140.702,52.550,387.564
247.208,7.961,13.485,10.974,140.898,52.631,388.106
246.833,7.979,13.591,11.123,140.751,52.976,387.584
246.966,8.066,13.543,11.190,140.944,53.061,387.910
246.925,8.046,13.490,11.072,140.811,52.566,387.736
246.889,8.025,13.481,11.183,140.735,52.600,387.624
247.197,8.009,13.622,11.176,140.828,52.898,388.026
246.919,8.054,13.489,10.960,140.800,53.165,387.719
246.839,7.894,13.568,11.179,140.642,52.479,387.481
247.360,7.949,13.525,11.065,140.802,52.601,388.162
246.894,7.961,13.499,10.953,140.747,52.374,387.641
246.814,8.016,13.590,10.982,140.607,52.583,387.422
246.901,7.939,13.520,11.031,140.770,52.367,387.671
247.201,8.010,13.572,11.057,140.891,52.514,388.093
246.765,8.018,13.477,11.075,140.814,52.745,387.578
246.904,7.966,13.483,11.106,140.758,52.479,387.662
246.764,7.948,13.596,11.082,140.822,52.416,387.586
247.522,8.109,13.626,11.051,141.017,74.264,388.538
247.056,8.197,13.755,11.263,140.775,61.314,387.831
246.859,8.250,13.639,11.288,140.775,61.336,387.634
246.854,8.338,13.728,11.145,140.707,60.652,387.561
246.995,8.288,13.693,11.228,140.851,60.735,387.846
247.035,8.369,13.760,11.184,140.859,60.587,387.894
246.867,8.264,13.799,11.064,140.824,60.926,387.691
247.035,8.300,13.634,11.215,140.872,60.905,387.907
247.022,8.337,13.692,11.185,140.935,60.828,387.956
246.884,8.252,13.716,11.232,140.758,60.852,387.642
246.753,8.308,13.684,11.164,140.839,60.963,387.592
248.860,8.188,13.631,11.388,140.091,60.520,388.951
249.621,8.138,13.439,11.393,139.688,59.891,389.309
249.453,8.207,13.555,11.260,139.588,59.995,389.040
249.251,8.033,13.585,11.216,139.630,59.404,388.753
249.583,8.012,13.404,11.468,139.711,59.387,389.294
249.443,8.111,13.425,11.203,139.584,59.659,389.027
249.367,8.107,13.403,11.331,139.689,59.277,389.055
249.544,8.094,13.521,11.245,139.734,59.667,389.278
249.297,8.005,13.445,11.346,139.506,59.610,388.803
249.615,8.105,13.502,11.407,139.660,59.476,389.274
249.537,8.187,13.484,11.265,139.489,59.873,389.027
249.541,8.128,13.546,11.351,139.589,59.986,389.130
249.420,8.085,13.637,11.417,139.450,58.926,388.869
249.571,8.144,13.530,11.257,139.803,59.170,389.374
249.353,8.106,13.592,11.209,139.605,59.314,388.959
249.705,8.119,13.537,11.232,139.677,59.925,389.382
249.768,7.990,13.539,11.342,139.607,59.371,389.376
249.706,8.122,13.600,11.151,139.730,59.359,389.436
249.792,8.097,13.732,11.163,139.739,59.669,389.531
249.793,8.143,13.543,11.237,139.708,59.826,389.502
249.702,8.042,13.600,11.536,139.690,59.775,389.392
249.919,8.065,13.440,11.228,139.779,59.807,389.698
249.838,8.004,13.465,11.352,139.771,59.658,389.484
249.625,8.018,13.491,11.429,139.692,59.323,389.317
249.704,8.098,13.476,11.291,139.723,59.613,389.428
249.713,8.191,13.585,11.425,139.642,59.784,389.355
249.777,8.150,13.511,11.285,139.725,59.777,389.502
