preprocess_latency(us),HtoD_latency(us),kernel_latency(us),DtoH_latency(us),postprocess_latency(us),gpu_overhead(us),cpu_overhead
215.099,23.403,27.002,53.841,187.952,392.294,403.051
215.206,26.116,24.195,51.152,187.401,383.806,402.606
215.568,26.657,27.481,52.224,187.942,402.884,403.511
215.390,23.763,27.416,51.685,187.625,393.616,403.015
215.386,26.477,27.611,50.004,187.618,384.094,403.003
215.436,25.430,28.943,46.570,187.713,393.583,403.149
215.410,25.666,25.360,50.084,187.508,395.652,402.918
215.102,27.215,25.760,53.099,187.384,383.070,402.486
215.343,27.960,26.281,45.882,187.402,384.527,402.745
215.567,28.278,28.904,58.243,187.749,405.676,403.317
215.111,25.262,26.537,48.576,187.396,381.654,402.507
215.545,28.688,28.379,55.144,187.828,402.868,403.373
215.250,23.639,28.828,55.189,187.657,390.812,402.907
215.325,27.372,25.428,49.331,187.821,397.160,403.146
215.513,29.662,26.479,51.625,187.979,410.487,403.493
215.455,26.626,27.078,52.449,187.551,399.205,403.006
215.260,23.761,25.847,49.460,187.591,388.109,402.851
215.468,27.085,25.718,51.397,187.896,400.602,403.364
215.284,32.352,27.360,49.677,188.009,413.551,403.292
215.183,27.282,28.548,51.581,187.812,396.432,402.995
215.412,26.947,27.356,48.391,187.729,391.885,403.141
215.285,29.089,28.975,50.309,187.919,408.071,403.204
215.451,28.683,27.946,50.533,187.785,399.735,403.236
215.343,25.655,28.928,50.717,187.725,404.778,403.067
215.384,27.877,28.847,54.218,187.775,400.824,403.159
215.456,28.391,26.745,50.549,187.840,402.130,403.296
215.110,23.761,26.744,48.226,187.439,379.748,402.549
215.266,25.139,27.047,53.726,187.712,392.994,402.978
215.365,27.453,27.989,51.838,187.831,404.684,403.196
215.521,26.854,28.695,59.833,187.676,403.121,403.197
215.477,26.745,27.225,54.416,187.928,414.808,403.405
215.288,26.381,29.998,51.212,187.693,392.930,402.982
215.204,25.819,25.245,50.323,187.527,381.870,402.731
215.430,24.576,28.442,55.724,187.933,411.188,403.363
215.146,27.265,25.760,49.027,187.330,381.360,402.475
215.313,26.482,27.261,52.127,187.728,404.047,403.041
215.228,22.355,27.011,50.539,187.578,390.158,402.806
215.555,27.008,28.661,54.569,187.836,404.712,403.391
215.486,24.387,29.512,50.191,187.867,402.295,403.353
215.324,27.401,28.363,53.583,187.751,402.388,403.075
215.331,26.290,25.793,53.163,187.575,398.925,402.906
215.594,26.839,26.993,53.630,187.854,404.885,403.448
215.404,29.045,27.734,50.994,187.844,405.375,403.248
215.376,27.406,25.037,50.352,187.874,403.039,403.250
215.003,25.188,25.264,48.915,188.520,370.581,403.522
215.409,24.029,28.223,51.542,187.663,398.589,403.073
215.510,25.660,27.668,53.166,187.871,399.673,403.381
215.249,25.405,27.200,50.238,187.691,395.146,402.825
215.125,23.058,26.443,46.333,187.309,383.667,402.433
215.230,30.358,27.003,50.672,187.823,412.693,403.052
215.283,27.189,28.225,50.456,187.735,394.929,403.018
215.639,23.339,27.208,56.868,187.796,396.125,403.435
215.217,26.191,25.677,48.725,187.542,386.887,402.759
215.425,28.149,26.071,51.783,187.848,405.794,403.273
219.340,27.174,27.356,50.776,186.811,401.471,406.151
216.546,27.731,27.242,52.382,187.547,396.515,404.094
215.504,23.084,25.435,49.157,187.545,390.550,403.049
215.669,25.658,27.741,56.833,187.771,396.050,403.439
215.723,28.323,27.233,49.263,187.754,398.367,403.477
215.515,24.802,27.895,56.805,187.773,392.563,403.288
215.554,25.807,24.897,49.187,187.918,399.462,403.472
215.671,22.644,25.950,51.454,187.540,385.993,403.211
215.591,25.446,28.363,54.520,187.790,405.118,403.381
215.532,22.595,27.663,46.831,187.659,392.618,403.191
215.885,23.919,29.715,52.825,187.664,386.844,403.548
215.731,30.066,29.221,55.506,188.022,410.054,403.753
215.770,27.377,26.160,55.826,187.834,408.762,403.604
215.639,23.833,26.310,54.381,187.585,397.382,403.224
215.707,23.500,27.694,50.869,187.823,393.657,403.531
215.598,28.761,28.166,51.560,187.840,403.107,403.439
215.628,27.293,26.195,51.068,187.687,388.402,403.315
215.535,28.382,27.107,57.063,187.643,398.706,403.177
215.638,27.042,26.373,55.018,187.620,387.231,403.258
215.716,27.932,28.594,51.644,187.900,392.660,403.616
215.584,26.764,28.145,52.900,187.878,415.828,403.463
215.493,23.805,27.370,49.602,187.702,392.872,403.195
215.488,26.587,26.645,48.073,187.531,382.224,403.019
215.707,25.085,26.214,52.608,187.580,389.863,403.287
215.609,26.992,29.965,55.759,187.768,396.260,403.377
215.421,26.115,25.583,52.333,187.404,381.744,402.825
215.441,24.646,24.876,51.571,187.295,376.804,402.736
215.731,29.210,27.526,51.986,187.880,401.649,403.611
215.479,28.012,27.006,46.745,187.571,387.119,403.050
215.653,28.618,26.894,52.425,188.012,400.840,403.665
229.758,24.489,24.963,50.129,187.270,372.663,417.028
215.655,29.065,30.002,52.101,187.974,398.774,403.629
215.690,25.273,27.641,55.335,187.727,394.155,403.417
215.616,28.011,27.723,50.100,187.897,400.246,403.512
215.498,25.008,27.083,52.892,187.647,377.547,403.145
215.617,27.922,27.117,52.465,188.042,406.448,403.659
215.501,29.914,28.208,51.370,187.850,404.358,403.350
215.567,25.597,26.108,55.803,187.763,401.647,403.329
215.718,27.149,25.384,47.115,187.567,400.843,403.284
215.806,27.341,27.409,54.577,187.950,412.631,403.755
215.633,25.829,28.200,47.885,187.653,393.605,403.286
215.967,29.940,26.752,50.946,188.013,409.949,403.981
215.651,26.881,26.452,50.054,187.706,399.158,403.357
215.809,27.293,26.475,53.600,187.837,397.655,403.645
215.545,29.031,25.651,53.934,187.637,397.758,403.182
215.843,26.526,27.575,49.071,187.892,395.961,403.735
215.300,25.034,26.211,50.293,187.323,377.389,402.623
215.724,28.406,27.659,53.330,187.815,400.442,403.539
215.904,28.735,29.158,55.157,188.156,406.534,404.060
215.754,31.091,29.009,53.332,187.985,417.512,403.739
215.665,24.291,27.665,56.351,187.737,383.095,403.288
215.391,26.277,26.629,46.275,187.512,383.730,402.903
215.848,28.492,27.825,54.501,187.886,409.675,403.735
215.645,26.424,26.785,57.015,187.898,402.053,403.543
215.667,25.921,26.772,50.969,187.559,392.573,403.226
215.953,27.667,27.982,52.173,188.101,410.523,404.054
215.479,25.708,27.930,49.761,187.826,400.083,403.305
215.603,24.120,27.863,52.223,187.890,391.763,403.494
215.575,28.815,26.900,50.798,187.850,400.272,403.425
215.897,25.996,28.519,55.354,188.012,406.762,403.909
215.461,28.149,25.915,51.481,187.608,394.014,403.070
215.685,24.135,26.524,54.435,187.717,387.446,403.402
215.512,25.325,25.588,51.821,187.440,377.088,402.952
215.526,27.360,26.493,48.883,187.456,395.471,402.982
215.618,25.133,26.020,50.535,187.425,368.012,403.043
215.650,28.745,27.162,53.636,187.697,390.467,403.347
215.454,25.382,27.769,46.249,187.511,380.198,402.965
215.588,28.244,27.494,53.180,187.881,400.302,403.469
215.766,28.221,28.951,50.727,188.087,408.538,403.853
215.843,28.752,29.113,56.082,187.864,408.812,403.707
215.548,24.204,27.028,53.512,187.502,390.406,403.050
215.745,26.119,29.243,50.676,188.036,396.639,403.781
215.643,27.951,28.941,53.424,187.777,397.395,403.420
230.437,29.239,25.598,45.678,187.710,378.277,418.147
215.482,28.362,25.981,48.594,187.532,380.815,403.014
215.787,27.538,26.611,52.862,187.812,393.388,403.599
215.547,29.817,26.186,45.948,187.784,393.590,403.331
215.632,27.700,28.444,53.676,187.884,399.386,403.516
215.251,27.088,26.912,45.990,187.388,380.496,402.639
215.744,30.082,27.413,56.146,188.238,416.872,403.982
215.949,26.824,28.723,51.628,187.967,412.553,403.916
215.817,28.755,26.821,51.886,187.762,403.244,403.578
215.432,26.963,26.775,47.506,187.551,384.249,402.983
215.500,27.088,25.158,46.396,187.769,401.669,403.269
215.756,22.811,26.181,55.606,187.831,394.346,403.587
215.415,27.311,26.678,51.095,187.696,401.082,403.112
215.623,23.994,26.546,53.906,187.441,394.285,403.064
215.679,25.665,30.128,48.502,188.105,412.396,403.785
215.810,27.961,28.085,51.486,188.065,405.858,403.875
215.323,27.344,27.387,51.491,187.481,388.054,402.804
215.719,27.735,27.676,47.814,187.882,394.987,403.600
215.555,28.588,26.698,58.927,187.836,406.974,403.391
215.719,28.453,26.946,50.381,188.058,404.549,403.777
215.628,25.160,27.208,54.783,187.600,389.600,403.228
215.365,25.788,24.596,49.674,187.420,379.084,402.784
215.762,26.126,26.281,52.646,187.690,385.545,403.453
215.656,24.819,26.997,50.598,187.610,384.865,403.265
