preprocess_latency(us),HtoD_latency(us),kernel_latency(us),DtoH_latency(us),postprocess_latency(us),gpu_overhead(us),cpu_overhead
0.000,0.000,0.000,0.000,0.000,0.000,274.686
0.000,0.000,0.000,0.000,0.000,0.000,274.734
0.000,0.000,0.000,0.000,0.000,0.000,274.741
0.000,0.000,0.000,0.000,0.000,0.000,274.621
0.000,0.000,0.000,0.000,0.000,0.000,274.497
0.000,0.000,0.000,0.000,0.000,0.000,274.644
0.000,0.000,0.000,0.000,0.000,0.000,274.741
0.000,0.000,0.000,0.000,0.000,0.000,274.282
0.000,0.000,0.000,0.000,0.000,0.000,274.290
0.000,0.000,0.000,0.000,0.000,0.000,274.940
0.000,0.000,0.000,0.000,0.000,0.000,274.506
0.000,0.000,0.000,0.000,0.000,0.000,274.583
0.000,0.000,0.000,0.000,0.000,0.000,274.883
0.000,0.000,0.000,0.000,0.000,0.000,274.555
0.000,0.000,0.000,0.000,0.000,0.000,274.225
0.000,0.000,0.000,0.000,0.000,0.000,274.402
0.000,0.000,0.000,0.000,0.000,0.000,272.868
0.000,0.000,0.000,0.000,0.000,0.000,273.907
0.000,0.000,0.000,0.000,0.000,0.000,273.329
0.000,0.000,0.000,0.000,0.000,0.000,272.635
0.000,0.000,0.000,0.000,0.000,0.000,273.060
0.000,0.000,0.000,0.000,0.000,0.000,274.776
0.000,0.000,0.000,0.000,0.000,0.000,274.696
0.000,0.000,0.000,0.000,0.000,0.000,274.501
0.000,0.000,0.000,0.000,0.000,0.000,274.555
0.000,0.000,0.000,0.000,0.000,0.000,274.305
0.000,0.000,0.000,0.000,0.000,0.000,274.843
0.000,0.000,0.000,0.000,0.000,0.000,274.312
0.000,0.000,0.000,0.000,0.000,0.000,274.448
0.000,0.000,0.000,0.000,0.000,0.000,274.641
0.000,0.000,0.000,0.000,0.000,0.000,274.755
0.000,0.000,0.000,0.000,0.000,0.000,274.524
0.000,0.000,0.000,0.000,0.000,0.000,274.611
0.000,0.000,0.000,0.000,0.000,0.000,274.709
0.000,0.000,0.000,0.000,0.000,0.000,274.714
0.000,0.000,0.000,0.000,0.000,0.000,274.900
0.000,0.000,0.000,0.000,0.000,0.000,274.441
0.000,0.000,0.000,0.000,0.000,0.000,274.820
0.000,0.000,0.000,0.000,0.000,0.000,274.836
0.000,0.000,0.000,0.000,0.000,0.000,274.698
0.000,0.000,0.000,0.000,0.000,0.000,274.141
0.000,0.000,0.000,0.000,0.000,0.000,274.521
0.000,0.000,0.000,0.000,0.000,0.000,274.178
0.000,0.000,0.000,0.000,0.000,0.000,274.664
0.000,0.000,0.000,0.000,0.000,0.000,274.654
0.000,0.000,0.000,0.000,0.000,0.000,274.648
0.000,0.000,0.000,0.000,0.000,0.000,274.301
0.000,0.000,0.000,0.000,0.000,0.000,274.791
0.000,0.000,0.000,0.000,0.000,0.000,275.941
0.000,0.000,0.000,0.000,0.000,0.000,274.535
0.000,0.000,0.000,0.000,0.000,0.000,274.400
0.000,0.000,0.000,0.000,0.000,0.000,274.541
0.000,0.000,0.000,0.000,0.000,0.000,274.520
0.000,0.000,0.000,0.000,0.000,0.000,274.283
0.000,0.000,0.000,0.000,0.000,0.000,274.146
0.000,0.000,0.000,0.000,0.000,0.000,274.582
0.000,0.000,0.000,0.000,0.000,0.000,274.540
0.000,0.000,0.000,0.000,0.000,0.000,274.493
0.000,0.000,0.000,0.000,0.000,0.000,274.623
0.000,0.000,0.000,0.000,0.000,0.000,275.219
0.000,0.000,0.000,0.000,0.000,0.000,274.425
0.000,0.000,0.000,0.000,0.000,0.000,274.384
0.000,0.000,0.000,0.000,0.000,0.000,274.365
0.000,0.000,0.000,0.000,0.000,0.000,274.220
0.000,0.000,0.000,0.000,0.000,0.000,274.372
0.000,0.000,0.000,0.000,0.000,0.000,274.322
0.000,0.000,0.000,0.000,0.000,0.000,274.736
0.000,0.000,0.000,0.000,0.000,0.000,274.321
0.000,0.000,0.000,0.000,0.000,0.000,274.380
0.000,0.000,0.000,0.000,0.000,0.000,274.192
0.000,0.000,0.000,0.000,0.000,0.000,274.682
0.000,0.000,0.000,0.000,0.000,0.000,274.239
0.000,0.000,0.000,0.000,0.000,0.000,274.458
0.000,0.000,0.000,0.000,0.000,0.000,274.492
0.000,0.000,0.000,0.000,0.000,0.000,274.577
0.000,0.000,0.000,0.000,0.000,0.000,274.790
0.000,0.000,0.000,0.000,0.000,0.000,274.638
0.000,0.000,0.000,0.000,0.000,0.000,274.626
0.000,0.000,0.000,0.000,0.000,0.000,274.663
0.000,0.000,0.000,0.000,0.000,0.000,274.692
0.000,0.000,0.000,0.000,0.000,0.000,274.418
0.000,0.000,0.000,0.000,0.000,0.000,274.407
0.000,0.000,0.000,0.000,0.000,0.000,274.383
0.000,0.000,0.000,0.000,0.000,0.000,274.582
0.000,0.000,0.000,0.000,0.000,0.000,274.861
0.000,0.000,0.000,0.000,0.000,0.000,274.587
0.000,0.000,0.000,0.000,0.000,0.000,274.907
0.000,0.000,0.000,0.000,0.000,0.000,274.766
0.000,0.000,0.000,0.000,0.000,0.000,274.527
0.000,0.000,0.000,0.000,0.000,0.000,274.758
0.000,0.000,0.000,0.000,0.000,0.000,274.628
0.000,0.000,0.000,0.000,0.000,0.000,274.927
0.000,0.000,0.000,0.000,0.000,0.000,274.793
0.000,0.000,0.000,0.000,0.000,0.000,274.371
0.000,0.000,0.000,0.000,0.000,0.000,275.328
0.000,0.000,0.000,0.000,0.000,0.000,274.438
0.000,0.000,0.000,0.000,0.000,0.000,274.490
0.000,0.000,0.000,0.000,0.000,0.000,274.998
0.000,0.000,0.000,0.000,0.000,0.000,274.417
0.000,0.000,0.000,0.000,0.000,0.000,274.551
0.000,0.000,0.000,0.000,0.000,0.000,274.473
0.000,0.000,0.000,0.000,0.000,0.000,273.550
0.000,0.000,0.000,0.000,0.000,0.000,273.148
0.000,0.000,0.000,0.000,0.000,0.000,274.116
0.000,0.000,0.000,0.000,0.000,0.000,273.192
0.000,0.000,0.000,0.000,0.000,0.000,273.440
0.000,0.000,0.000,0.000,0.000,0.000,273.364
0.000,0.000,0.000,0.000,0.000,0.000,272.998
0.000,0.000,0.000,0.000,0.000,0.000,272.848
0.000,0.000,0.000,0.000,0.000,0.000,274.731
0.000,0.000,0.000,0.000,0.000,0.000,274.497
0.000,0.000,0.000,0.000,0.000,0.000,274.398
0.000,0.000,0.000,0.000,0.000,0.000,274.434
0.000,0.000,0.000,0.000,0.000,0.000,274.659
0.000,0.000,0.000,0.000,0.000,0.000,274.978
0.000,0.000,0.000,0.000,0.000,0.000,274.487
0.000,0.000,0.000,0.000,0.000,0.000,274.423
0.000,0.000,0.000,0.000,0.000,0.000,274.416
0.000,0.000,0.000,0.000,0.000,0.000,274.673
0.000,0.000,0.000,0.000,0.000,0.000,274.558
0.000,0.000,0.000,0.000,0.000,0.000,274.499
0.000,0.000,0.000,0.000,0.000,0.000,274.803
0.000,0.000,0.000,0.000,0.000,0.000,275.444
0.000,0.000,0.000,0.000,0.000,0.000,274.636
0.000,0.000,0.000,0.000,0.000,0.000,282.627
0.000,0.000,0.000,0.000,0.000,0.000,274.681
0.000,0.000,0.000,0.000,0.000,0.000,274.715
0.000,0.000,0.000,0.000,0.000,0.000,274.218
0.000,0.000,0.000,0.000,0.000,0.000,274.293
0.000,0.000,0.000,0.000,0.000,0.000,274.238
0.000,0.000,0.000,0.000,0.000,0.000,274.359
0.000,0.000,0.000,0.000,0.000,0.000,275.312
0.000,0.000,0.000,0.000,0.000,0.000,274.224
0.000,0.000,0.000,0.000,0.000,0.000,274.521
0.000,0.000,0.000,0.000,0.000,0.000,274.515
0.000,0.000,0.000,0.000,0.000,0.000,274.306
0.000,0.000,0.000,0.000,0.000,0.000,274.294
0.000,0.000,0.000,0.000,0.000,0.000,274.403
0.000,0.000,0.000,0.000,0.000,0.000,274.456
0.000,0.000,0.000,0.000,0.000,0.000,274.345
0.000,0.000,0.000,0.000,0.000,0.000,274.380
0.000,0.000,0.000,0.000,0.000,0.000,274.948
0.000,0.000,0.000,0.000,0.000,0.000,274.351
0.000,0.000,0.000,0.000,0.000,0.000,274.231
0.000,0.000,0.000,0.000,0.000,0.000,274.199
0.000,0.000,0.000,0.000,0.000,0.000,274.513
0.000,0.000,0.000,0.000,0.000,0.000,274.616
0.000,0.000,0.000,0.000,0.000,0.000,274.833
0.000,0.000,0.000,0.000,0.000,0.000,274.982
0.000,0.000,0.000,0.000,0.000,0.000,274.430
0.000,0.000,0.000,0.000,0.000,0.000,274.560
0.000,0.000,0.000,0.000,0.000,0.000,274.586
0.000,0.000,0.000,0.000,0.000,0.000,274.183
0.000,0.000,0.000,0.000,0.000,0.000,274.574
0.000,0.000,0.000,0.000,0.000,0.000,274.449
0.000,0.000,0.000,0.000,0.000,0.000,274.541
0.000,0.000,0.000,0.000,0.000,0.000,275.248
0.000,0.000,0.000,0.000,0.000,0.000,274.617
0.000,0.000,0.000,0.000,0.000,0.000,274.576
0.000,0.000,0.000,0.000,0.000,0.000,274.303
