preprocess_latency(us),HtoD_latency(us),kernel_latency(us),DtoH_latency(us),postprocess_latency(us),gpu_overhead(us),cpu_overhead
221.800,30.047,29.068,74.861,187.882,450.538,409.682
221.010,28.357,30.121,70.689,188.096,435.689,409.106
221.634,30.098,28.243,75.762,188.063,445.887,409.580
221.415,27.437,27.111,66.909,187.553,430.204,408.968
221.396,26.495,27.777,73.397,187.671,449.045,409.067
221.669,26.331,28.516,75.715,187.688,434.254,409.357
221.570,29.212,27.479,69.252,187.919,443.670,409.489
221.620,33.005,29.081,77.966,187.817,447.502,409.437
221.849,27.613,31.273,77.088,188.006,447.089,409.855
221.610,33.414,29.378,69.775,187.924,455.270,409.534
221.357,30.997,26.395,76.069,187.518,435.386,408.875
221.727,31.564,29.145,71.722,188.015,438.796,409.742
221.451,30.244,27.180,72.919,187.767,447.652,409.218
221.625,31.086,27.298,74.607,187.832,436.006,409.457
221.413,31.018,28.737,72.567,187.943,443.609,409.356
221.586,27.768,30.522,71.601,187.958,441.919,409.545
221.355,31.404,26.328,74.435,187.652,432.825,409.006
221.624,34.206,29.111,71.218,188.959,442.125,410.583
221.577,30.195,26.569,76.093,187.895,453.160,409.472
221.937,33.376,28.491,75.228,187.933,450.664,409.870
221.363,29.574,29.327,70.455,187.684,441.927,409.046
221.466,31.497,28.168,74.709,187.710,441.190,409.032
221.234,29.311,27.242,76.736,187.711,438.204,408.945
221.588,29.840,28.311,71.965,187.893,437.983,409.481
221.630,32.751,28.945,72.232,187.936,444.046,409.567
221.144,31.232,26.424,73.559,187.765,433.524,408.910
221.722,31.941,29.987,75.621,187.955,446.758,409.677
221.676,31.623,31.128,73.253,188.002,438.664,409.678
221.833,34.365,29.196,75.877,188.017,453.425,409.850
221.819,28.953,30.621,73.621,187.983,448.064,409.802
221.191,27.861,26.859,71.881,187.630,428.258,408.821
221.640,29.760,30.681,75.985,188.016,440.824,409.656
221.457,34.747,28.441,80.122,187.714,440.599,409.171
221.659,33.983,26.033,75.195,187.845,447.995,409.504
221.541,27.561,29.053,72.165,187.922,430.990,409.463
221.414,32.080,26.626,71.427,187.623,433.000,409.037
221.711,28.967,30.632,81.343,187.646,446.191,409.357
221.776,32.238,28.356,80.877,188.007,443.011,409.782
221.500,29.159,27.799,71.984,187.559,433.088,409.059
221.079,30.214,29.363,73.463,187.470,426.856,408.549
221.584,29.870,27.460,71.549,188.005,446.594,409.589
221.119,27.453,26.168,77.417,187.409,429.872,408.528
221.439,28.066,29.678,74.550,187.735,436.024,409.175
222.138,30.961,27.636,81.938,188.328,454.073,410.466
222.107,27.309,28.867,77.495,188.538,447.928,410.645
221.255,26.148,27.511,71.982,187.663,428.215,408.918
221.071,29.351,28.625,70.751,187.621,436.007,408.691
221.443,29.559,28.840,66.727,187.795,433.784,409.237
221.698,31.547,28.204,74.730,187.834,442.839,409.532
221.321,30.186,27.061,71.427,187.611,442.479,408.932
220.936,30.481,27.544,75.279,187.460,423.258,408.396
221.841,26.786,28.789,77.928,188.028,449.052,409.869
221.145,28.715,27.784,73.893,187.400,436.540,408.545
221.675,32.770,26.958,75.653,187.988,444.447,409.663
221.159,31.643,27.276,73.578,187.502,440.891,408.660
221.347,29.444,27.164,76.106,187.542,435.768,408.890
221.674,26.496,29.189,74.165,187.836,442.932,409.511
221.423,32.767,29.807,69.669,188.632,432.233,410.055
221.179,25.989,26.668,69.370,187.685,432.981,408.864
221.458,28.403,27.811,78.003,187.786,438.309,409.243
221.629,29.915,28.646,77.374,187.850,448.864,409.479
221.585,30.242,27.716,75.556,187.859,436.133,409.444
221.476,31.437,29.177,75.372,187.931,435.814,409.407
221.671,31.874,27.586,78.510,187.813,450.047,409.484
221.690,29.160,31.180,76.357,187.827,445.050,409.517
221.205,29.599,29.542,79.416,187.520,435.815,408.725
221.253,26.768,26.960,78.025,187.429,438.520,408.682
221.952,33.041,26.830,81.012,187.909,466.654,409.861
221.703,32.126,27.565,75.907,187.700,448.029,409.402
221.569,29.856,26.482,75.976,187.947,443.873,409.516
221.562,29.436,28.327,81.481,187.811,451.257,409.373
221.533,30.977,27.741,74.495,187.760,441.935,409.293
221.279,31.133,27.216,70.949,187.555,430.987,408.834
221.718,28.217,28.311,80.512,187.684,445.083,409.401
222.912,30.112,30.046,74.781,189.056,439.144,411.968
223.281,32.536,29.290,77.430,189.276,457.784,412.437
223.260,32.939,29.587,84.124,189.252,470.979,412.511
222.415,29.271,26.125,73.699,188.612,431.789,411.027
222.951,29.973,27.910,85.766,188.976,451.207,411.926
221.983,26.418,32.310,82.522,188.306,445.686,410.289
221.778,29.442,29.267,72.742,187.997,445.426,409.775
221.479,30.619,27.422,76.524,187.738,440.119,409.217
221.365,30.876,28.971,78.885,187.725,445.753,409.091
221.393,30.074,26.492,72.132,187.605,427.800,408.999
221.733,30.452,29.321,80.240,187.843,461.609,409.576
221.147,29.906,24.864,78.910,187.511,429.630,408.657
221.190,27.782,25.672,70.282,187.583,426.549,408.773
221.606,30.287,31.541,78.856,187.665,446.314,409.271
221.836,34.226,27.715,68.205,187.986,439.444,409.822
221.452,27.942,28.022,70.386,188.490,437.547,409.943
221.490,31.831,28.500,70.032,187.689,438.877,409.033
221.327,30.560,29.578,74.775,187.719,438.135,409.046
221.697,26.097,26.439,77.347,187.943,449.028,409.641
221.789,33.103,26.890,80.638,187.904,455.384,409.693
221.599,29.808,27.533,75.184,187.629,442.325,409.228
221.539,27.514,27.564,73.409,187.845,446.973,409.383
221.776,30.866,27.860,81.175,187.932,456.607,409.708
221.739,31.329,28.648,72.735,188.005,437.137,409.744
221.022,26.670,30.486,70.019,187.432,423.111,408.453
221.255,28.729,28.501,73.974,187.529,432.330,408.784
221.150,26.517,28.888,69.460,187.510,431.439,408.660
221.509,33.860,28.784,74.818,187.703,447.231,409.213
221.371,27.536,28.521,69.583,187.755,433.111,409.127
221.583,29.353,31.964,78.935,187.894,447.015,409.476
221.405,32.583,28.518,71.697,187.727,427.388,409.132
221.500,28.161,28.818,70.243,187.907,449.865,409.408
220.750,25.368,26.224,68.253,187.379,415.150,408.129
221.255,30.225,28.751,70.290,187.611,429.522,408.866
221.661,30.574,28.615,73.447,187.913,437.339,409.574
221.351,34.318,27.157,76.961,187.535,445.829,408.886
221.577,32.455,26.798,73.470,188.004,443.106,409.581
221.216,30.033,30.763,73.191,187.521,426.994,408.737
221.256,28.110,24.938,74.875,187.404,428.845,408.660
221.346,26.658,30.536,69.916,187.577,425.945,408.923
221.218,27.505,30.314,71.702,187.494,427.919,408.712
221.699,31.222,27.816,76.307,187.926,440.304,409.625
221.321,28.369,29.827,75.848,187.719,444.103,409.040
221.730,31.448,28.261,78.656,187.803,451.691,409.532
221.418,30.165,28.757,68.614,187.754,428.450,409.172
221.390,30.937,26.747,76.557,187.469,445.000,408.859
221.623,26.299,27.611,74.560,187.641,431.733,409.265
221.114,27.257,25.564,74.551,187.514,434.066,408.628
221.006,28.119,25.815,73.235,187.396,425.303,408.403
221.355,24.542,26.878,71.370,187.524,425.985,408.879
221.496,34.063,31.706,72.194,188.013,441.754,409.509
221.377,27.096,28.239,74.918,187.667,429.276,409.044
221.178,29.307,27.764,68.932,188.788,427.323,409.833
221.014,29.581,27.256,68.056,187.373,428.534,408.253
221.392,33.537,26.401,72.642,187.675,450.139,409.067
221.497,28.524,26.143,77.372,187.801,441.110,409.298
221.529,30.235,26.814,74.729,187.778,442.789,409.308
221.113,29.096,26.702,70.513,187.431,423.584,408.544
221.785,27.619,28.971,73.098,187.956,448.881,409.741
221.128,27.317,29.357,69.526,187.375,423.839,408.503
221.615,28.038,28.798,76.031,187.726,437.228,409.341
221.654,30.788,26.604,72.668,187.846,441.503,409.364
221.399,30.111,26.199,78.746,187.809,449.526,409.208
221.524,27.974,28.116,75.200,187.486,434.245,409.010
221.491,30.008,27.108,75.930,187.676,435.613,409.167
221.221,29.945,27.707,73.422,187.406,433.098,408.627
221.403,26.085,27.368,70.831,187.638,432.086,409.040
221.555,35.562,28.195,73.619,187.804,451.110,409.360
221.948,31.491,25.748,73.054,187.911,443.663,409.859
221.336,28.822,30.833,74.842,187.654,438.492,408.990
222.108,25.880,30.337,73.165,188.262,455.427,410.369
221.432,29.590,26.467,71.277,187.647,431.604,409.079
221.392,26.922,26.728,79.969,187.817,447.364,409.208
221.581,31.285,29.134,72.144,187.947,440.721,409.528
221.835,31.169,28.474,79.355,187.938,449.739,409.773
221.555,29.756,26.360,72.808,187.804,448.671,409.359
221.450,29.095,28.047,74.408,187.786,438.857,409.236
221.375,29.963,27.036,71.957,187.681,435.135,408.922
221.138,25.418,28.971,70.699,187.492,426.347,408.630
221.636,30.223,27.326,74.818,187.489,440.608,409.125
221.404,28.899,29.349,77.062,187.649,434.033,409.053
221.738,32.548,28.981,76.956,188.090,457.174,409.827
221.523,29.537,27.769,76.201,187.774,434.574,409.297
221.431,30.491,27.199,75.117,187.626,438.241,409.058
221.368,31.446,26.656,74.209,187.635,440.888,409.003
223.088,31.305,28.673,83.130,188.989,453.199,412.078
223.235,32.268,28.754,76.977,189.253,456.031,412.488
223.139,31.049,31.091,71.583,189.221,442.178,412.360
222.926,30.547,29.246,79.782,189.027,451.806,411.953
223.262,35.370,34.163,78.677,189.358,458.956,412.621
222.887,34.243,28.743,82.039,189.281,471.274,412.168
222.680,28.881,26.983,82.631,188.929,449.243,411.609
222.722,29.711,29.638,73.982,188.914,435.227,411.635
221.480,29.904,28.766,78.913,187.693,439.442,409.173
221.568,30.700,25.017,71.445,187.790,435.386,409.358
221.203,31.226,27.649,73.649,187.655,446.210,408.859
221.434,29.224,28.410,69.976,187.831,436.128,409.266
221.350,28.804,28.800,73.056,187.801,433.439,409.151
221.474,26.703,28.768,79.416,187.770,442.093,409.244
221.292,29.516,30.120,76.801,187.396,420.562,408.688
221.235,30.507,31.190,70.702,187.646,433.018,408.881
221.574,28.047,27.498,75.510,187.964,432.698,409.537
221.709,28.656,29.669,75.696,187.785,445.735,409.493
221.376,30.167,27.420,75.976,187.573,443.602,408.949
221.692,31.959,27.097,69.979,187.941,444.015,409.633
221.868,34.191,28.630,72.735,188.032,448.149,409.901
221.218,33.245,26.788,73.066,187.643,432.609,408.861
221.825,32.843,29.174,81.755,187.934,452.978,409.758
236.584,29.341,28.788,75.954,187.703,421.074,424.287
216.668,28.535,30.329,77.999,188.973,448.875,405.641
216.546,28.178,26.983,75.574,188.640,444.895,405.186
216.593,32.483,28.809,76.207,188.865,440.894,405.459
216.620,31.867,25.820,73.167,188.947,445.789,405.567
216.363,28.450,29.440,72.189,188.567,429.631,404.930
216.239,28.803,28.940,75.358,188.671,433.335,404.911
216.061,32.769,26.309,72.693,188.511,427.628,404.573
216.564,30.693,28.406,75.871,188.950,443.708,405.515
216.697,31.749,31.468,82.191,189.188,453.975,405.885
216.798,28.621,29.362,73.317,189.227,454.678,406.025
216.313,26.213,27.760,75.184,188.719,435.157,405.032
216.520,29.773,29.031,71.537,188.661,434.270,405.181
216.395,32.608,27.060,74.888,188.796,439.033,405.191
217.055,30.821,28.884,80.279,189.212,461.309,406.267
216.534,31.522,27.452,76.382,188.593,447.353,405.127
216.613,31.084,28.332,70.522,189.180,442.899,405.793
216.296,32.367,26.256,68.663,188.599,427.517,404.783
216.758,31.699,29.400,71.902,188.955,440.571,405.712
216.740,26.390,27.698,76.808,188.859,444.720,405.599
216.628,26.866,26.491,75.315,188.649,446.605,405.278
216.775,33.457,29.367,69.569,188.950,459.693,405.725
216.492,29.286,27.330,74.086,188.709,449.996,405.064
216.570,28.534,29.034,71.182,188.946,443.125,405.516
216.398,31.826,26.404,67.178,188.829,436.608,405.227
216.680,32.661,26.492,76.288,188.910,458.031,405.590
216.643,33.233,28.986,80.196,189.023,445.795,405.666
216.086,28.279,29.360,72.653,188.738,434.087,404.824
216.424,28.932,28.970,71.966,188.878,440.918,405.302
216.654,32.429,28.026,77.166,188.921,445.766,405.575
216.751,29.435,28.955,74.613,188.990,451.414,405.741
216.522,31.630,29.558,72.317,188.946,436.246,405.468
216.421,28.243,28.473,73.284,189.094,445.074,405.515
216.335,33.835,28.844,77.336,188.643,450.183,404.978
216.734,31.872,29.444,77.052,189.025,452.951,405.760
216.452,32.661,26.897,74.989,189.229,446.315,405.681
216.482,26.677,28.555,75.469,188.467,435.273,404.949
