rx,tx
39.717,15.506
39.729,16.404
39.721,16.395
39.720,16.380
39.717,16.454
39.721,16.406
39.722,16.439
39.682,16.415
39.716,16.265
39.671,16.267
39.719,16.280
39.681,16.258
39.721,16.286
39.666,16.245
39.721,16.275
39.719,16.258
39.722,16.249
39.720,16.265
39.719,16.265
39.720,16.262
39.722,16.003
39.719,16.254
39.721,16.219
39.720,16.269
39.721,16.245
39.718,16.005
39.717,16.256
39.722,16.230
39.717,16.262
39.716,16.273
39.422,15.814
39.721,16.247
39.720,16.247
39.721,16.249
39.721,16.254
39.724,16.265
39.720,16.256
39.721,16.247
39.721,16.265
39.720,15.787
39.717,16.265
39.720,16.262
39.722,16.265
39.721,16.249
39.720,16.258
39.720,16.260
39.716,16.275
39.719,16.262
39.721,16.254
39.719,16.010
39.720,16.252
39.719,16.230
39.720,16.232
39.717,16.236
39.720,16.241
39.719,16.247
39.720,16.223
39.720,16.260
39.716,16.238
39.720,16.243
39.720,16.223
39.719,16.241
39.722,15.894
39.719,16.234
39.720,16.238
39.719,16.256
39.721,16.230
39.721,16.232
39.718,16.232
39.691,16.341
39.720,16.397
39.719,16.387
39.720,16.389
39.721,16.387
39.718,16.393
39.720,16.395
39.720,16.404
39.723,16.393
39.720,16.025
39.722,16.386
39.719,16.376
39.720,16.400
39.724,16.382
39.717,16.376
39.722,16.389
39.718,16.380
39.716,16.400
39.722,16.389
39.720,16.402
39.722,16.389
39.540,16.068
39.720,16.241
39.721,16.236
39.717,16.238
39.720,16.241
39.718,16.232
39.720,16.243
39.720,16.238
39.718,16.238
39.719,16.219
39.720,16.208
39.720,16.232
39.721,16.201
39.720,16.228
39.720,16.230
39.720,16.236
39.721,16.225
39.719,16.228
39.720,16.223
39.720,16.232
39.719,16.234
39.720,16.238
39.719,16.238
39.715,15.968
39.719,16.228
39.719,16.232
39.720,16.214
39.720,16.212
39.721,16.216
39.720,16.223
39.720,16.234
39.672,16.193
39.720,16.223
39.721,16.219
39.724,16.221
39.721,16.232
39.724,16.219
39.723,16.212
39.720,16.228
39.720,16.238
39.721,16.230
39.721,16.223
39.722,16.212
39.720,16.228
39.720,16.225
39.722,16.234
39.720,16.228
39.721,16.221
39.719,16.223
39.721,16.230
39.723,16.212
39.720,15.955
39.722,16.223
39.722,16.210
39.721,16.228
39.717,16.228
39.719,16.221
39.723,16.230
39.720,16.223
39.720,16.219
39.723,16.221
39.722,16.245
39.722,16.219
39.720,16.219
39.721,16.221
39.720,16.210
39.722,16.221
39.723,16.212
39.726,16.204
39.728,16.212
39.720,16.212
39.724,16.304
39.721,16.354
39.718,16.354
39.723,16.347
39.721,16.363
39.720,16.323
39.721,16.354
39.720,16.367
39.719,16.352
39.720,16.352
39.720,16.334
39.720,16.336
39.719,16.356
39.716,16.347
39.720,16.360
39.720,16.345
39.717,16.332
39.719,16.358
39.719,16.343
39.720,16.341
39.720,16.086
39.721,16.367
39.722,16.367
39.720,16.356
39.720,16.369
39.719,16.360
39.719,16.343
39.720,16.367
39.716,16.358
39.719,16.354
39.719,16.345
39.722,16.341
39.716,16.343
39.720,16.334
39.721,16.334
39.720,16.336
39.719,16.369
39.717,16.367
39.720,16.362
39.718,16.359
39.720,16.360
39.721,16.360
39.719,16.352
39.719,16.369
39.719,16.360
39.719,16.361
39.536,16.082
39.720,16.225
39.719,16.221
39.720,16.230
39.719,16.212
39.719,16.214
39.718,16.212
39.720,16.212
39.718,16.236
39.719,16.221
39.720,16.230
39.716,16.223
39.720,16.236
39.720,16.232
39.719,16.212
39.721,16.217
39.719,16.232
39.720,16.221
39.718,16.230
39.719,16.228
39.721,16.221
39.721,16.245
39.719,16.234
39.719,16.206
39.720,16.195
39.717,16.199
39.720,16.206
39.720,16.208
39.720,16.212
39.723,16.190
39.672,16.193
39.718,16.214
39.723,16.188
39.718,16.195
39.719,16.210
39.720,16.204
39.719,16.195
39.718,16.204
39.720,16.212
39.722,16.195
39.720,16.204
39.717,16.214
39.719,16.210
39.716,16.204
39.720,16.195
39.720,16.210
39.719,16.206
39.719,16.221
39.716,16.195
39.720,16.201
39.720,16.214
39.720,16.204
39.720,16.195
39.720,16.214
39.718,16.212
39.721,16.230
39.719,16.210
39.720,16.197
39.716,16.210
39.720,16.212
39.720,16.190
39.719,16.184
39.719,16.212
39.716,16.212
39.720,16.195
39.721,16.201
39.719,16.206
39.721,15.953
39.721,16.206
39.718,16.214
39.719,16.230
39.720,16.197
39.723,16.230
39.719,16.210
39.720,16.197
39.721,16.212
39.719,16.214
39.718,16.223
39.720,16.199
39.719,16.212
39.720,16.212
39.719,16.228
39.720,16.210
39.721,16.195
39.719,16.199
39.722,16.212
39.726,16.212
39.721,16.230
39.723,16.210
39.722,16.195
39.721,16.199
39.723,16.206
39.722,16.208
