rx,tx
39.718,21.002
39.678,22.252
39.718,22.290
39.719,22.211
39.720,22.237
39.719,22.100
39.716,22.211
39.720,22.137
39.719,22.207
39.725,22.122
39.719,22.213
39.676,22.168
39.723,22.189
39.679,22.157
39.721,22.209
39.669,22.144
39.723,22.209
39.720,22.189
39.720,22.218
39.722,22.196
39.722,22.205
39.424,21.551
39.722,22.200
39.721,22.187
39.722,22.218
39.721,22.209
39.723,21.712
39.723,22.231
39.721,22.144
39.719,22.216
39.719,22.222
39.719,21.817
39.720,22.216
39.722,22.209
39.722,22.181
39.720,22.205
39.721,22.211
39.722,21.708
39.719,22.163
39.717,22.139
39.720,22.142
39.721,22.166
39.719,22.067
39.723,22.150
39.720,22.122
39.718,22.144
39.722,21.754
39.721,22.152
39.723,22.150
39.720,22.155
39.721,22.148
39.723,22.063
39.720,22.113
39.721,22.142
39.721,22.150
39.718,22.159
39.418,21.492
39.719,22.183
39.718,22.194
39.719,22.200
39.716,22.205
39.718,22.213
39.718,22.207
39.718,22.211
39.719,22.181
39.716,22.204
39.716,22.185
39.718,22.203
39.718,22.198
39.719,22.194
39.719,22.209
39.720,21.769
39.721,22.216
39.718,22.220
39.719,22.209
39.718,22.203
39.720,22.207
39.719,22.157
39.717,22.205
39.722,22.220
39.721,22.224
39.720,22.227
39.720,22.224
39.718,22.225
39.718,22.200
39.716,22.205
39.721,22.226
39.718,22.220
39.719,22.222
39.722,22.233
39.719,21.786
39.720,22.128
39.721,22.131
39.719,22.120
39.719,22.137
39.720,22.139
39.716,22.137
39.721,22.129
39.719,22.139
39.718,22.135
39.720,22.067
39.716,22.120
39.719,22.144
39.720,22.118
39.721,22.133
39.722,22.150
39.719,22.146
39.719,22.148
39.719,22.152
39.720,22.150
39.717,22.122
39.718,22.148
39.722,22.139
39.716,22.133
39.720,22.137
39.718,22.140
39.718,21.784
39.720,22.150
39.721,22.148
39.717,22.155
39.717,22.152
39.722,22.155
39.720,22.146
39.722,22.148
39.720,22.154
39.720,22.170
39.721,22.128
39.718,22.144
39.720,22.146
39.722,22.133
39.719,22.094
39.716,22.076
39.720,22.144
39.716,22.157
39.719,22.148
39.717,22.124
39.720,22.146
39.722,22.150
39.721,21.751
39.719,22.154
39.718,22.137
39.718,22.157
39.718,22.146
39.719,22.172
39.719,22.161
39.719,22.152
39.716,22.141
39.719,22.074
39.719,22.150
39.719,22.150
39.718,22.152
39.720,22.159
39.719,22.161
39.722,22.139
39.719,22.135
39.724,22.069
39.720,22.148
39.722,22.135
39.721,22.144
39.721,22.139
39.722,22.151
39.723,22.159
39.720,22.161
39.720,22.157
39.719,22.163
39.717,22.144
39.719,22.122
39.721,22.146
39.722,22.144
39.721,22.146
39.719,22.152
39.722,22.181
39.724,22.142
39.723,21.765
39.723,22.242
39.720,22.227
39.722,22.227
39.723,22.228
39.719,22.244
39.721,22.235
39.721,22.220
39.718,22.211
39.718,22.231
39.718,22.218
39.723,22.205
39.724,22.218
39.719,22.231
39.722,22.222
39.720,22.218
39.720,22.224
39.719,22.107
39.723,22.205
39.721,22.189
39.722,22.192
39.722,22.203
39.721,22.191
39.719,22.205
39.720,22.200
39.720,22.194
39.720,22.211
39.723,21.826
39.721,22.229
39.725,22.209
39.720,22.218
39.723,22.220
39.720,22.233
39.719,22.207
39.719,22.209
39.719,22.224
39.721,22.216
39.723,22.220
39.723,22.213
39.719,22.224
39.722,22.228
39.722,22.209
39.723,22.218
39.720,22.244
39.723,22.227
39.720,22.227
39.724,22.211
39.721,22.222
39.727,22.216
39.720,22.218
39.727,22.213
39.716,22.209
39.721,22.218
39.717,22.224
39.718,22.220
39.716,22.218
39.719,22.211
39.717,22.213
39.719,22.216
39.716,22.211
39.717,22.220
39.719,22.224
39.721,22.220
39.719,22.211
39.719,22.203
39.718,22.231
39.718,22.220
39.716,22.220
39.717,22.204
39.717,22.209
39.722,22.227
39.719,22.231
39.716,22.216
39.415,21.505
39.720,22.194
39.721,22.194
39.718,22.209
39.716,22.179
39.720,22.196
39.718,22.205
39.720,22.187
39.716,22.192
39.719,22.205
39.719,22.200
39.717,22.213
39.717,22.205
39.716,22.200
39.720,22.192
39.719,22.207
39.720,22.211
39.716,22.192
39.719,22.202
39.716,22.203
39.717,22.213
39.718,22.203
39.722,22.207
39.721,22.200
39.716,22.194
39.717,22.205
39.720,22.194
39.718,22.205
39.717,22.196
39.720,22.196
39.718,22.205
39.716,22.205
39.724,22.192
39.723,22.189
39.718,22.198
39.718,22.196
39.719,22.192
39.717,22.198
39.688,22.170
39.721,22.187
39.719,22.192
39.722,22.200
39.719,22.207
39.717,22.192
39.720,22.205
39.719,22.205
39.718,22.187
39.722,22.196
39.719,22.183
39.719,22.192
39.719,22.203
39.721,22.200
39.720,22.194
39.719,22.189
