rx,tx
26.465,8.436
35.478,11.506
35.503,11.470
35.502,11.477
35.310,11.468
35.338,11.504
35.321,11.472
35.361,11.506
35.366,11.479
35.345,11.499
35.256,11.463
35.375,11.499
35.349,11.490
35.367,11.504
35.377,11.499
35.370,11.499
35.217,11.312
35.318,11.490
35.341,11.459
35.334,11.486
35.349,11.497
38.476,11.156
36.881,11.434
35.360,11.508
35.355,11.508
35.136,11.183
35.369,11.508
35.351,11.506
35.368,11.511
35.368,11.472
35.354,11.513
35.362,11.511
38.530,11.190
38.775,11.368
38.774,11.364
38.755,11.364
38.769,11.359
38.765,11.366
38.803,11.361
38.780,11.368
38.775,11.373
38.780,11.373
36.021,11.192
35.397,11.468
35.282,11.438
35.368,11.495
35.364,11.499
35.369,11.504
35.358,11.497
35.378,11.502
35.365,11.504
35.320,11.291
35.355,11.499
35.378,11.504
35.362,11.502
35.380,11.499
35.384,11.508
35.362,11.499
35.358,11.470
35.345,11.502
35.350,11.502
35.392,11.499
35.354,11.497
35.379,11.499
35.399,11.499
35.356,11.497
35.375,11.499
35.359,11.497
35.369,11.499
35.154,11.174
35.364,11.502
35.354,11.502
35.355,11.502
35.356,11.501
35.385,11.502
35.390,11.495
35.381,11.495
35.310,11.463
35.356,11.499
35.381,11.504
35.462,11.493
35.368,11.502
35.390,11.495
35.384,11.495
35.364,11.499
35.383,11.499
35.380,11.504
35.304,11.246
35.376,11.504
35.358,11.497
35.356,11.499
35.346,11.502
35.368,11.502
35.348,11.504
35.365,11.493
35.397,11.427
35.357,11.499
35.371,11.504
35.380,11.499
35.360,11.499
35.348,11.490
35.342,11.499
35.360,11.502
35.354,11.502
35.359,11.497
35.345,11.495
35.369,11.502
35.373,11.504
35.365,11.499
35.378,11.499
35.386,11.497
37.323,11.201
38.771,11.409
38.745,11.407
38.782,11.413
38.761,11.404
38.758,11.409
38.763,11.395
38.762,11.409
38.754,11.413
38.767,11.407
38.729,11.375
38.758,11.404
38.761,11.411
38.784,11.411
38.759,11.404
38.792,11.409
38.715,11.079
38.771,11.409
38.735,11.411
38.752,11.407
38.762,11.409
38.764,11.404
37.070,11.425
35.365,11.511
35.368,11.511
35.369,11.511
35.350,11.511
35.348,11.515
35.367,11.513
35.372,11.511
35.363,11.513
35.362,11.513
35.374,11.513
35.354,11.513
35.353,11.504
35.357,11.513
35.369,11.513
35.375,11.515
35.367,11.508
35.357,11.513
35.351,11.511
35.266,11.138
35.366,11.468
35.362,11.463
35.370,11.459
35.376,11.465
35.377,11.465
35.392,11.468
35.379,11.432
35.358,11.463
35.365,11.463
35.390,11.463
35.366,11.463
35.376,11.468
35.314,11.135
35.368,11.452
35.383,11.461
35.376,11.456
35.394,11.468
35.387,11.463
35.377,11.463
35.396,11.436
35.377,11.468
35.388,11.461
35.340,11.456
35.373,11.468
35.388,11.468
37.019,11.086
38.771,11.371
38.763,11.364
38.742,11.357
38.770,11.361
38.772,11.361
38.787,11.366
38.793,11.341
38.799,11.371
38.784,11.366
38.771,11.368
38.786,11.368
38.786,11.361
38.730,11.031
38.782,11.368
38.783,11.366
38.803,11.371
38.784,11.368
38.820,11.364
38.792,11.373
37.494,11.395
35.387,11.513
35.388,11.515
35.377,11.515
35.359,11.515
35.352,11.513
35.361,11.515
35.357,11.508
35.352,11.513
35.351,11.513
35.357,11.513
35.380,11.515
35.376,11.511
35.358,11.513
35.356,11.515
35.380,11.520
35.381,11.511
35.355,11.515
35.353,11.513
35.361,11.508
35.345,11.513
35.352,11.513
35.358,11.513
35.332,11.506
35.378,11.511
35.351,11.517
35.378,11.520
35.376,11.511
35.358,11.513
35.369,11.513
35.362,11.511
35.378,11.513
35.372,11.513
35.385,11.513
35.364,11.515
35.367,11.513
35.300,11.169
35.366,11.517
35.343,11.513
35.362,11.515
35.365,11.515
35.346,11.513
35.366,11.511
35.358,11.511
35.371,11.515
35.374,11.511
35.362,11.513
35.365,11.504
35.377,11.513
35.341,11.504
35.348,11.506
35.359,11.515
35.365,11.508
35.351,11.511
35.337,11.511
35.332,11.513
35.320,11.511
35.341,11.511
35.333,11.515
35.334,11.513
35.332,11.515
35.338,11.515
35.382,11.520
35.380,11.513
35.353,11.515
35.369,11.513
35.370,11.515
35.358,11.502
35.340,11.502
35.357,11.495
35.382,11.515
35.389,11.515
35.375,11.517
35.360,11.513
35.358,11.515
35.364,11.515
35.377,11.513
35.374,11.513
35.376,11.515
35.376,11.513
35.362,11.515
35.378,11.517
35.370,11.511
35.354,11.515
35.370,11.513
35.376,11.513
35.371,11.513
35.349,11.515
35.356,11.511
35.372,11.511
35.358,11.511
35.369,11.508
35.365,11.504
35.380,11.515
35.361,11.508
35.379,11.511
35.377,11.511
35.367,11.504
35.367,11.515
35.375,11.511
35.373,11.513
35.368,11.511
